ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
56040,15661,38340,2220,681,-0.06784066120436981,Biotransform,H1N1,0,0,C10H15N3O4,C10H16N4O4,108214,0,0,NA,NA,0,0
56040,165032,38341,2220,9408,-0.06784066120436981,Biotransform,H1N1,0,0,C10H15N3O4,C10H16N4O4,108219,0,0,NA,NA,0,0
48744,146357,38366,1984,7464,-1.2343827592954453,Biotransform,H1N1,0,0,C9H14N4O4,C9H15N5O4,108302,0,0,NA,NA,0,0
48725,146357,38369,1982,7464,-1.6233176376372107,Biotransform,H1N1,0,0,C9H14N4O4,C9H15N5O4,108316,0,0,NA,NA,0,0
29162,120059,38384,1298,5481,-0.06732040262532003,Biotransform,H1N1,0,0,C9H13N3O5,C9H14N4O5,108359,0,0,NA,NA,0,0
890,166528,38387,56,9560,-0.4547690101110657,Biotransform,H1N1,0,0,C7H18N1O6P1,C7H19N2O6P1,108374,0,0,NA,NA,0,0
16726,158342,38391,766,8689,0.32008605744717894,Biotransform,H1N1,0,0,C10H17N3O4,C10H18N4O4,108390,0,0,NA,NA,0,0
78694,162099,38392,3004,9121,-0.4546439424224386,Biotransform,H1N1,0,0,C11H21N3O3,C11H22N4O3,108393,0,0,NA,NA,0,0
65891,112140,38399,2635,4918,-0.06705529574811686,Biotransform,H1N1,0,0,C10H16N2O5,C10H17N3O5,108411,0,0,NA,NA,0,0
73221,98659,38405,2854,4042,-0.452897921574327,Biotransform,H1N1,0,0,C10H20N4O3,C10H21N5O3,108440,0,0,NA,NA,0,0
73223,98659,38406,2855,4042,-0.452897921574327,Biotransform,H1N1,0,0,C10H20N4O3,C10H21N5O3,108441,0,0,NA,NA,0,0
47546,4861,38409,1919,210,0.31878096462364947,Biotransform,H1N1,0,0,C12H24N2O3,C12H25N3O3,108444,0,0,NA,NA,0,0
39682,32240,38431,1661,1391,-0.06678939320467468,Biotransform,H1N1,0,0,C10H19N3O4,C10H20N4O4,108474,0,0,NA,NA,0,0
39682,32244,38432,1661,1392,-0.06678939320467468,Biotransform,H1N1,0,0,C10H19N3O4,C10H20N4O4,108479,0,0,NA,NA,0,0
39682,32235,38433,1661,1390,0.3176059487167774,Biotransform,H1N1,0,0,C10H19N3O4,C10H20N4O4,108484,0,0,NA,NA,0,0
6883,154345,38437,288,8193,0.7019033244242717,Biotransform,H1N1,0,0,C11H23N3O3,C11H24N4O3,108504,0,0,NA,NA,0,0
113500,141948,38454,5026,7086,-0.44957078396249617,Biotransform,H1N1,0,0,C14H14O2S1,C14H15N1O2S1,108545,0,0,NA,NA,0,0
43167,60771,38459,1790,2375,-0.44948453116315745,Biotransform,H1N1,0,0,C10H18N2O5,C10H19N3O5,108565,0,0,NA,NA,0,0
43167,60789,38460,1790,2377,-0.44948453116315745,Biotransform,H1N1,0,0,C10H18N2O5,C10H19N3O5,108571,0,0,NA,NA,0,0
43167,128582,38461,1790,6116,-0.44948453116315745,Biotransform,H1N1,0,0,C10H18N2O5,C10H19N3O5,108577,0,0,NA,NA,0,0
43183,60771,38463,1791,2375,-0.44948453116315745,Biotransform,H1N1,0,0,C10H18N2O5,C10H19N3O5,108588,0,0,NA,NA,0,0
43183,60789,38464,1791,2377,-0.44948453116315745,Biotransform,H1N1,0,0,C10H18N2O5,C10H19N3O5,108594,0,0,NA,NA,0,0
43183,128582,38465,1791,6116,-0.44948453116315745,Biotransform,H1N1,0,0,C10H18N2O5,C10H19N3O5,108600,0,0,NA,NA,0,0
