id,mz,rt,rtmin,rtmax,n_glc,image,prediction,EVA_remove,peak_group,n,is_duplicate,mean_inten,low_inten,high_blank,high_QC_var
3492,496.1788,10.04,9.9,10.1,340000,F5314.png,TRUE,FALSE,,,FALSE,340000,FALSE,FALSE,FALSE
3646,498.1351,10.38,10.27,10.47,460000,F5315.png,TRUE,FALSE,,,FALSE,460000,FALSE,FALSE,FALSE
2072,498.1926,6.82,6.65,6.91,510000,F5316.png,TRUE,FALSE,,,FALSE,510000,FALSE,FALSE,FALSE
1060,498.2898,2.73,2.7,3.07,20000000,F5317.png,TRUE,FALSE,,,FALSE,20000000,FALSE,FALSE,FALSE
1278,498.29,3.21,3.07,3.64,220000,F5318.png,FALSE,TRUE,,,FALSE,220000,FALSE,FALSE,FALSE
1482,498.29,3.78,3.64,3.93,58000,F5319.png,FALSE,TRUE,,,FALSE,58000,FALSE,FALSE,FALSE
4061,498.941,11.24,11.13,11.36,120000,F5320.png,TRUE,FALSE,,,FALSE,120000,FALSE,FALSE,FALSE
3320,499.0518,9.67,9.53,9.76,1600000,F5321.png,TRUE,FALSE,,,FALSE,1600000,FALSE,FALSE,FALSE
1151,500.2273,2.93,2.84,3.3,1900000,F5322.png,TRUE,FALSE,,,FALSE,1900000,FALSE,FALSE,FALSE
696,500.2274,2.27,2.19,2.64,75000,F5323.png,FALSE,TRUE,,,FALSE,75000,FALSE,FALSE,FALSE
1245,500.2788,3.1,2.84,3.33,94000,F5324.png,FALSE,TRUE,,,FALSE,94000,FALSE,FALSE,FALSE
2289,500.6579,7.59,7.53,7.76,210000,F5325.png,TRUE,FALSE,,,FALSE,210000,FALSE,FALSE,FALSE
5503,500.7922,15.48,15.36,15.65,76000,F5326.png,FALSE,TRUE,,,FALSE,76000,FALSE,FALSE,FALSE
5598,500.8107,15.76,15.42,15.79,74000,F5327.png,FALSE,TRUE,,,FALSE,74000,FALSE,FALSE,FALSE
5312,500.9776,14.59,14.22,15.04,15000000,F5328.png,TRUE,FALSE,,,FALSE,15000000,FALSE,FALSE,FALSE
3873,501.0312,10.93,10.84,11.04,600000,F5329.png,TRUE,FALSE,,,FALSE,600000,FALSE,FALSE,FALSE
5093,501.1172,14.36,14.19,14.48,2000000,F5330.png,TRUE,FALSE,,,FALSE,2000000,FALSE,FALSE,FALSE
1152,501.2307,2.93,2.84,3.27,320000,F5331.png,TRUE,FALSE,,,FALSE,320000,FALSE,FALSE,FALSE
2280,501.6656,7.56,7.45,7.85,850000,F5332.png,TRUE,FALSE,,,FALSE,850000,FALSE,FALSE,FALSE
5244,501.981,14.5,14.39,14.84,1700000,F5333.png,TRUE,FALSE,,,FALSE,1700000,FALSE,FALSE,FALSE
2273,502.1673,7.53,7.45,7.76,300000,F5334.png,TRUE,FALSE,,,FALSE,300000,FALSE,FALSE,FALSE
1153,502.2244,2.93,2.84,3.38,470000,F5335.png,TRUE,FALSE,,,FALSE,470000,FALSE,FALSE,FALSE
1398,502.2246,3.53,3.38,3.73,67000,F5336.png,FALSE,TRUE,,,FALSE,67000,FALSE,FALSE,FALSE
1881,502.8506,6.22,6.02,6.4,190000,F5337.png,TRUE,FALSE,,,FALSE,190000,FALSE,FALSE,FALSE
4145,502.9646,11.53,11.44,11.64,150000,F5338.png,TRUE,FALSE,,,FALSE,150000,FALSE,FALSE,FALSE
5313,502.9757,14.59,14.42,14.84,1800000,F5339.png,TRUE,FALSE,,,FALSE,1800000,FALSE,FALSE,FALSE
4090,503.146,11.41,11.24,11.67,470000,F5340.png,TRUE,FALSE,,,FALSE,470000,FALSE,FALSE,FALSE
3829,503.1624,10.81,10.5,10.95,690000,F5341.png,TRUE,FALSE,,,FALSE,690000,FALSE,FALSE,FALSE
1154,503.2276,2.93,2.87,3.15,130000,F5342.png,TRUE,FALSE,,,FALSE,130000,FALSE,FALSE,FALSE
4686,503.9476,12.67,12.59,12.81,120000,F5343.png,TRUE,FALSE,,,FALSE,120000,FALSE,FALSE,FALSE
4687,503.9599,12.67,12.5,13.3,1100000,F5344.png,TRUE,FALSE,,,FALSE,1100000,FALSE,FALSE,FALSE
4865,503.96,13.42,13.3,13.5,78000,F5345.png,FALSE,TRUE,,,FALSE,78000,FALSE,FALSE,FALSE
3811,504.1658,10.73,10.56,10.9,150000,F5346.png,TRUE,FALSE,,,FALSE,150000,FALSE,FALSE,FALSE
2080,504.2097,6.85,6.68,6.97,360000,F5347.png,TRUE,FALSE,,,FALSE,360000,FALSE,FALSE,FALSE
1061,504.3085,2.73,2.5,2.78,1700000,F5348.png,TRUE,FALSE,,,FALSE,1700000,FALSE,FALSE,FALSE
718,504.3086,2.33,2.01,2.5,370000,F5349.png,FALSE,TRUE,,,FALSE,370000,FALSE,FALSE,FALSE
4570,504.9316,12.47,12.36,12.9,1300000,F5350.png,TRUE,FALSE,,,FALSE,1300000,FALSE,FALSE,FALSE
4589,504.944,12.5,12.36,13.33,3800000,F5351.png,TRUE,FALSE,,,FALSE,3800000,FALSE,FALSE,FALSE
719,505.3118,2.33,2.24,2.47,99000,F5352.png,TRUE,FALSE,,,FALSE,99000,FALSE,FALSE,FALSE
1062,505.312,2.73,2.53,2.78,400000,F5353.png,TRUE,FALSE,,,FALSE,400000,FALSE,FALSE,FALSE
4590,505.4603,12.5,12.39,12.64,220000,F5354.png,TRUE,FALSE,,,FALSE,220000,FALSE,FALSE,FALSE
4571,505.9472,12.47,12.39,12.96,320000,F5355.png,TRUE,FALSE,,,FALSE,320000,FALSE,FALSE,FALSE
4247,505.9889,11.76,11.58,14.08,84000000,F5358.png,TRUE,FALSE,,,FALSE,84000000,FALSE,FALSE,FALSE
4248,506.0054,11.76,11.64,11.87,590000,F5359.png,TRUE,FALSE,,,FALSE,590000,FALSE,FALSE,FALSE
519,506.3256,1.87,1.76,2.78,7900000,F5360.png,TRUE,FALSE,,,FALSE,7900000,FALSE,FALSE,FALSE
1212,506.3257,3.01,2.84,3.3,250000,F5361.png,TRUE,FALSE,,,FALSE,250000,FALSE,FALSE,FALSE
5504,506.9023,15.48,15.36,15.85,89000,F5362.png,FALSE,TRUE,,,FALSE,89000,FALSE,FALSE,FALSE
4600,506.9292,12.53,12.41,12.61,92000,F5363.png,TRUE,FALSE,,,FALSE,92000,FALSE,FALSE,FALSE
4591,506.9482,12.5,12.39,12.59,98000,F5364.png,TRUE,FALSE,,,FALSE,98000,FALSE,FALSE,FALSE
4938,506.9929,13.73,13.5,13.82,57000,F5367.png,FALSE,TRUE,,,FALSE,57000,FALSE,FALSE,FALSE
4959,507.1541,13.85,13.79,14.02,110000,F5368.png,TRUE,FALSE,,,FALSE,110000,FALSE,FALSE,FALSE
1063,507.3288,2.73,1.99,2.78,830000,F5369.png,TRUE,FALSE,,,FALSE,830000,FALSE,FALSE,FALSE
520,507.3289,1.87,1.76,1.99,1900000,F5370.png,TRUE,FALSE,,,FALSE,1900000,FALSE,FALSE,FALSE
4251,507.9935,11.76,11.58,12.21,2300000,F5371.png,TRUE,FALSE,,,FALSE,2300000,FALSE,FALSE,FALSE
4572,507.9937,12.47,12.36,12.61,84000,F5372.png,FALSE,TRUE,,,FALSE,84000,FALSE,FALSE,FALSE
4252,508.0128,11.76,11.61,11.84,110000,F5373.png,TRUE,FALSE,,,FALSE,110000,FALSE,FALSE,FALSE
521,508.3413,1.87,1.73,1.96,12000000,F5374.png,TRUE,FALSE,,,FALSE,12000000,FALSE,FALSE,FALSE
998,508.3413,2.7,1.96,2.81,4300000,F5375.png,TRUE,FALSE,,,FALSE,4300000,FALSE,FALSE,FALSE
1184,508.3414,2.95,2.81,3.27,430000,F5376.png,TRUE,FALSE,,,FALSE,430000,FALSE,FALSE,FALSE
1324,508.3415,3.36,3.27,3.53,120000,F5377.png,FALSE,TRUE,,,FALSE,120000,FALSE,FALSE,FALSE
5258,508.9649,14.53,14.08,15.39,10000000,F5378.png,TRUE,FALSE,,,FALSE,10000000,FALSE,FALSE,FALSE
4253,508.9968,11.76,11.61,11.9,240000,F5379.png,TRUE,FALSE,,,FALSE,240000,FALSE,FALSE,FALSE
5140,509.0222,14.42,14.11,15.19,13000000,F5380.png,TRUE,FALSE,,,FALSE,13000000,FALSE,FALSE,FALSE
1991,509.1221,6.68,6.54,6.77,170000,F5381.png,TRUE,FALSE,,,FALSE,170000,FALSE,FALSE,FALSE
377,509.2889,1.64,1.56,1.99,670000,F5382.png,TRUE,FALSE,,,FALSE,670000,FALSE,FALSE,FALSE
522,509.3446,1.87,1.76,1.99,3200000,F5383.png,TRUE,FALSE,,,FALSE,3200000,FALSE,FALSE,FALSE
1064,509.3447,2.73,1.99,2.81,1100000,F5384.png,FALSE,TRUE,,,FALSE,1100000,FALSE,FALSE,FALSE
5105,510.0257,14.39,14.19,14.84,1900000,F5385.png,TRUE,FALSE,,,FALSE,1900000,FALSE,FALSE,FALSE
5432,510.9631,14.87,14.84,15.02,140000,F5386.png,FALSE,TRUE,,,FALSE,140000,FALSE,FALSE,FALSE
3367,512.0517,9.79,9.7,9.96,380000,F5387.png,TRUE,FALSE,,,FALSE,380000,FALSE,FALSE,FALSE
2733,512.1529,8.56,8.5,8.73,790000,F5388.png,TRUE,FALSE,,,FALSE,790000,FALSE,FALSE,FALSE
1719,512.2693,5.16,4.99,5.3,53000,F5389.png,TRUE,FALSE,,,FALSE,53000,FALSE,FALSE,FALSE
3350,514.0486,9.76,9.7,9.93,180000,F5390.png,TRUE,FALSE,,,FALSE,180000,FALSE,FALSE,FALSE
3655,514.1126,10.41,10.27,10.47,420000,F5391.png,TRUE,FALSE,,,FALSE,420000,FALSE,FALSE,FALSE
1119,514.2848,2.84,2.76,3.5,1200000,F5392.png,TRUE,FALSE,,,FALSE,1200000,FALSE,FALSE,FALSE
1415,514.28510000000006,3.56,3.5,3.81,100000,F5393.png,FALSE,TRUE,,,FALSE,100000,FALSE,FALSE,FALSE
2270,514.6734,7.5,7.39,7.7,530000,F5394.png,TRUE,FALSE,,,FALSE,530000,FALSE,FALSE,FALSE
4254,515.1623,11.76,11.58,11.9,150000,F5395.png,TRUE,FALSE,,,FALSE,150000,FALSE,FALSE,FALSE
1105,515.2882,2.81,2.76,3.13,320000,F5396.png,TRUE,FALSE,,,FALSE,320000,FALSE,FALSE,FALSE
2036,516.1993,6.77,6.57,6.97,760000,F5397.png,TRUE,FALSE,,,FALSE,760000,FALSE,FALSE,FALSE
5347,516.9516,14.62,14.42,15.13,2500000,F5398.png,TRUE,FALSE,,,FALSE,2500000,FALSE,FALSE,FALSE
4255,516.9738,11.76,11.64,11.96,5100000,F5399.png,TRUE,FALSE,,,FALSE,5100000,FALSE,FALSE,FALSE
3427,517.1286,9.87,9.73,10.01,1200000,F5400.png,TRUE,FALSE,,,FALSE,1200000,FALSE,FALSE,FALSE
2014,517.2023,6.74,6.62,6.85,250000,F5401.png,TRUE,FALSE,,,FALSE,250000,FALSE,FALSE,FALSE
960,517.2554,2.67,2.5,2.7,160000,F5402.png,TRUE,FALSE,,,FALSE,160000,FALSE,FALSE,FALSE
4256,517.475,11.76,11.64,11.93,1900000,F5403.png,TRUE,FALSE,,,FALSE,1900000,FALSE,FALSE,FALSE
3913,519.0419,11.01,10.87,11.13,1200000,F5404.png,TRUE,FALSE,,,FALSE,1200000,FALSE,FALSE,FALSE
3436,519.1259,9.9,9.7,10.01,540000,F5405.png,TRUE,FALSE,,,FALSE,540000,FALSE,FALSE,FALSE
3333,521.0337,9.7,9.53,9.76,1300000,F5408.png,TRUE,FALSE,,,FALSE,1300000,FALSE,FALSE,FALSE
1083,521.1164,2.76,2.7,2.98,590000,F5409.png,TRUE,FALSE,,,FALSE,590000,FALSE,FALSE,FALSE
4768,521.9841,13.07,12.9,14.13,3800000,F5410.png,TRUE,FALSE,,,FALSE,3800000,FALSE,FALSE,FALSE
5482,521.9842,15.33,15.27,15.62,51000,F5411.png,FALSE,TRUE,,,FALSE,51000,FALSE,FALSE,FALSE
5498,522.7742,15.45,15.27,15.68,110000,F5412.png,FALSE,TRUE,,,FALSE,110000,FALSE,FALSE,FALSE
5499,522.8762,15.45,15.3,15.62,75000,F5413.png,FALSE,TRUE,,,FALSE,75000,FALSE,FALSE,FALSE
4769,522.9877,13.07,12.96,13.76,410000,F5414.png,TRUE,FALSE,,,FALSE,410000,FALSE,FALSE,FALSE
5187,523.0015,14.45,14.33,14.53,670000,F5415.png,TRUE,FALSE,,,FALSE,670000,FALSE,FALSE,FALSE
4098,523.0581,11.44,11.36,11.56,150000,F5416.png,TRUE,FALSE,,,FALSE,150000,FALSE,FALSE,FALSE
4788,523.9886,13.13,12.99,13.25,110000,F5417.png,TRUE,FALSE,,,FALSE,110000,FALSE,FALSE,FALSE
1185,524.2718,2.95,2.81,3.27,260000,F5418.png,TRUE,FALSE,,,FALSE,260000,FALSE,FALSE,FALSE
1084,524.2997,2.76,2.73,3.13,1800000,F5419.png,TRUE,FALSE,,,FALSE,1800000,FALSE,FALSE,FALSE
1279,524.3002,3.21,3.18,3.56,90000,F5420.png,FALSE,TRUE,,,FALSE,90000,FALSE,FALSE,FALSE
5348,524.9389,14.62,14.08,15.39,4800000,F5421.png,TRUE,FALSE,,,FALSE,4800000,FALSE,FALSE,FALSE
4208,524.9627,11.73,11.64,11.9,910000,F5422.png,TRUE,FALSE,,,FALSE,910000,FALSE,FALSE,FALSE
5314,524.9962,14.59,14.08,15.22,7500000,F5423.png,TRUE,FALSE,,,FALSE,7500000,FALSE,FALSE,FALSE
4703,525.9417,12.73,12.53,13.05,200000,F5424.png,TRUE,FALSE,,,FALSE,200000,FALSE,FALSE,FALSE
5213,525.9996,14.48,14.3,14.84,1300000,F5425.png,TRUE,FALSE,,,FALSE,1300000,FALSE,FALSE,FALSE
606,526.3157,1.9,1.87,2.04,1500000,F5426.png,TRUE,FALSE,,,FALSE,1500000,FALSE,FALSE,FALSE
4573,526.9133,12.47,12.39,12.87,490000,F5427.png,TRUE,FALSE,,,FALSE,490000,FALSE,FALSE,FALSE
4593,526.926,12.5,12.39,12.67,750000,F5428.png,TRUE,FALSE,,,FALSE,750000,FALSE,FALSE,FALSE
1155,527.2463,2.93,2.87,3.24,460000,F5429.png,TRUE,FALSE,,,FALSE,460000,FALSE,FALSE,FALSE
4257,527.9584,11.76,11.61,12.36,5600000,F5430.png,TRUE,FALSE,,,FALSE,5600000,FALSE,FALSE,FALSE
4669,527.9587,12.64,12.36,12.9,110000,F5431.png,FALSE,TRUE,,,FALSE,110000,FALSE,FALSE,FALSE
4195,527.9711,11.7,11.58,11.93,3600000,F5432.png,TRUE,FALSE,,,FALSE,3600000,FALSE,FALSE,FALSE
4594,527.9711,12.5,12.39,13.68,290000,F5433.png,TRUE,FALSE,,,FALSE,290000,FALSE,FALSE,FALSE
1882,528.0094,6.22,6.05,6.42,130000,F5434.png,TRUE,FALSE,,,FALSE,130000,FALSE,FALSE,FALSE
2734,528.1306,8.56,8.5,8.73,450000,F5435.png,TRUE,FALSE,,,FALSE,450000,FALSE,FALSE,FALSE
523,528.31,1.87,1.79,1.96,730000,F5436.png,TRUE,FALSE,,,FALSE,730000,FALSE,FALSE,FALSE
1065,528.31,2.73,2.53,2.78,840000,F5437.png,TRUE,FALSE,,,FALSE,840000,FALSE,FALSE,FALSE
4260,528.9594,11.76,11.64,11.9,920000,F5440.png,TRUE,FALSE,,,FALSE,920000,FALSE,FALSE,FALSE
5589,528.9676,15.71,15.65,15.88,59000,F5441.png,FALSE,TRUE,,,FALSE,59000,FALSE,FALSE,FALSE
4196,528.9744,11.7,11.61,11.93,340000,F5442.png,TRUE,FALSE,,,FALSE,340000,FALSE,FALSE,FALSE
4261,529.9558,11.76,11.64,12.04,610000,F5443.png,TRUE,FALSE,,,FALSE,610000,FALSE,FALSE,FALSE
2058,532.177,6.8,6.57,6.85,670000,F5444.png,TRUE,FALSE,,,FALSE,670000,FALSE,FALSE,FALSE
5056,532.9262,14.22,14.08,14.28,360000,F5445.png,FALSE,TRUE,,,FALSE,360000,FALSE,FALSE,FALSE
5390,532.9262,14.7,14.59,15.25,540000,F5446.png,TRUE,FALSE,,,FALSE,540000,FALSE,FALSE,FALSE
5094,532.9835,14.36,14.11,15.13,2400000,F5447.png,TRUE,FALSE,,,FALSE,2400000,FALSE,FALSE,FALSE
3437,533.1062,9.9,9.73,9.99,870000,F5448.png,TRUE,FALSE,,,FALSE,870000,FALSE,FALSE,FALSE
2003,533.1803,6.71,6.62,6.88,170000,F5449.png,TRUE,FALSE,,,FALSE,170000,FALSE,FALSE,FALSE
1883,534.0531,6.22,6.02,6.37,110000,F5450.png,TRUE,FALSE,,,FALSE,110000,FALSE,FALSE,FALSE
4146,535.0379,11.53,11.38,11.64,530000,F5451.png,TRUE,FALSE,,,FALSE,530000,FALSE,FALSE,FALSE
4608,535.0852,12.56,12.39,12.84,560000,F5452.png,TRUE,FALSE,,,FALSE,560000,FALSE,FALSE,FALSE
4602,535.587,12.53,12.41,12.76,230000,F5453.png,TRUE,FALSE,,,FALSE,230000,FALSE,FALSE,FALSE
4262,535.9466,11.76,11.64,11.84,790000,F5454.png,TRUE,FALSE,,,FALSE,790000,FALSE,FALSE,FALSE
4574,536.8813,12.47,12.36,12.59,240000,F5455.png,TRUE,FALSE,,,FALSE,240000,FALSE,FALSE,FALSE
5141,537.0172,14.42,14.19,14.82,8600000,F5456.png,TRUE,FALSE,,,FALSE,8600000,FALSE,FALSE,FALSE
5028,537.1299,13.99,13.79,14.05,99000,F5457.png,TRUE,FALSE,,,FALSE,99000,FALSE,FALSE,FALSE
3509,537.1679,10.07,9.9,10.16,470000,F5458.png,TRUE,FALSE,,,FALSE,470000,FALSE,FALSE,FALSE
5029,537.201,13.99,13.82,14.05,140000,F5459.png,TRUE,FALSE,,,FALSE,140000,FALSE,FALSE,FALSE
607,537.3316,1.9,1.82,2.78,5000000,F5460.png,TRUE,FALSE,,,FALSE,5000000,FALSE,FALSE,FALSE
1225,537.3317,3.04,2.87,3.33,140000,F5461.png,TRUE,FALSE,,,FALSE,140000,FALSE,FALSE,FALSE
1375,537.3318,3.5,3.33,3.56,53000,F5462.png,FALSE,TRUE,,,FALSE,53000,FALSE,FALSE,FALSE
5188,538.0207,14.45,14.33,14.62,1100000,F5463.png,TRUE,FALSE,,,FALSE,1100000,FALSE,FALSE,FALSE
2015,538.194,6.74,6.57,6.91,780000,F5464.png,TRUE,FALSE,,,FALSE,780000,FALSE,FALSE,FALSE
608,538.3352,1.9,1.82,1.99,1400000,F5465.png,TRUE,FALSE,,,FALSE,1400000,FALSE,FALSE,FALSE
684,538.3352,2.24,2.04,2.36,53000,F5466.png,TRUE,FALSE,,,FALSE,53000,FALSE,FALSE,FALSE
999,538.3519,2.7,2.36,2.78,830000,F5467.png,TRUE,FALSE,,,FALSE,830000,FALSE,FALSE,FALSE
524,538.352,1.87,1.76,1.99,1900000,F5468.png,TRUE,FALSE,,,FALSE,1900000,FALSE,FALSE,FALSE
5478,538.7481,15.3,15.16,15.45,79000,F5469.png,TRUE,FALSE,,,FALSE,79000,FALSE,FALSE,FALSE
4209,538.9487,11.73,11.64,11.87,470000,F5470.png,TRUE,FALSE,,,FALSE,470000,FALSE,FALSE,FALSE
3794,539.1394,10.67,10.56,10.78,260000,F5471.png,TRUE,FALSE,,,FALSE,260000,FALSE,FALSE,FALSE
2037,539.1973,6.77,6.6,6.85,290000,F5472.png,TRUE,FALSE,,,FALSE,290000,FALSE,FALSE,FALSE
1120,539.3343,2.84,2.78,3.1,630000,F5473.png,TRUE,FALSE,,,FALSE,630000,FALSE,FALSE,FALSE
4210,539.9484,11.73,11.64,11.84,200000,F5474.png,TRUE,FALSE,,,FALSE,200000,FALSE,FALSE,FALSE
3524,540.0542,10.1,9.93,10.3,36000000,F5475.png,TRUE,FALSE,,,FALSE,36000000,FALSE,FALSE,FALSE
609,540.3312,1.9,1.82,2.78,2600000,F5476.png,TRUE,FALSE,,,FALSE,2600000,FALSE,FALSE,FALSE
1267,540.3313,3.18,2.95,3.27,81000,F5477.png,FALSE,TRUE,,,FALSE,81000,FALSE,FALSE,FALSE
1066,540.3675,2.73,2.5,2.9,3200000,F5478.png,TRUE,FALSE,,,FALSE,3200000,FALSE,FALSE,FALSE
610,540.3677,1.9,1.84,2.5,4700000,F5479.png,TRUE,FALSE,,,FALSE,4700000,FALSE,FALSE,FALSE
1246,540.3678,3.1,2.9,3.36,140000,F5480.png,TRUE,FALSE,,,FALSE,140000,FALSE,FALSE,FALSE
5349,540.9129,14.62,14.45,15.33,2100000,F5481.png,TRUE,FALSE,,,FALSE,2100000,FALSE,FALSE,FALSE
5315,540.9702,14.59,14.22,15.27,3400000,F5482.png,TRUE,FALSE,,,FALSE,3400000,FALSE,FALSE,FALSE
3525,541.0579,10.1,9.96,10.27,5500000,F5483.png,TRUE,FALSE,,,FALSE,5500000,FALSE,FALSE,FALSE
2868,541.1125,8.73,8.56,8.81,270000,F5484.png,TRUE,FALSE,,,FALSE,270000,FALSE,FALSE,FALSE
611,541.3711,1.9,1.84,2.01,1200000,F5485.png,TRUE,FALSE,,,FALSE,1200000,FALSE,FALSE,FALSE
1067,541.3711,2.73,2.56,2.78,1000000,F5486.png,TRUE,FALSE,,,FALSE,1000000,FALSE,FALSE,FALSE
1247,541.3712,3.1,3.01,3.24,59000,F5487.png,TRUE,FALSE,,,FALSE,59000,FALSE,FALSE,FALSE
3526,542.0593,10.1,9.96,10.19,1100000,F5488.png,TRUE,FALSE,,,FALSE,1100000,FALSE,FALSE,FALSE
4378,542.2211,11.98,11.87,12.07,100000,F5489.png,TRUE,FALSE,,,FALSE,100000,FALSE,FALSE,FALSE
4575,542.8909,12.47,12.41,12.64,160000,F5490.png,TRUE,FALSE,,,FALSE,160000,FALSE,FALSE,FALSE
5350,542.9682,14.62,14.59,14.82,550000,F5491.png,TRUE,FALSE,,,FALSE,550000,FALSE,FALSE,FALSE
3275,543.0032,9.59,9.53,9.79,1400000,F5492.png,TRUE,FALSE,,,FALSE,1400000,FALSE,FALSE,FALSE
3299,543.0158,9.62,9.53,9.76,470000,F5493.png,TRUE,FALSE,,,FALSE,470000,FALSE,FALSE,FALSE
434,543.3657,1.73,1.62,2.19,1200000,F5494.png,TRUE,FALSE,,,FALSE,1200000,FALSE,FALSE,FALSE
743,543.3657,2.36,2.24,2.64,89000,F5495.png,FALSE,TRUE,,,FALSE,89000,FALSE,FALSE,FALSE
4770,543.9535,13.07,12.96,13.48,320000,F5498.png,TRUE,FALSE,,,FALSE,320000,FALSE,FALSE,FALSE
4771,543.9661,13.07,12.93,13.99,850000,F5499.png,TRUE,FALSE,,,FALSE,850000,FALSE,FALSE,FALSE
407,544.3689,1.7,1.64,1.87,390000,F5500.png,TRUE,FALSE,,,FALSE,390000,FALSE,FALSE,FALSE
1832,544.8353,6.14,6.05,6.37,120000,F5501.png,TRUE,FALSE,,,FALSE,120000,FALSE,FALSE,FALSE
5485,544.9418,15.36,15.07,15.53,100000,F5502.png,FALSE,TRUE,,,FALSE,100000,FALSE,FALSE,FALSE
4789,544.9695,13.13,12.99,13.3,100000,F5503.png,TRUE,FALSE,,,FALSE,100000,FALSE,FALSE,FALSE
3334,544.9998,9.7,9.56,9.76,520000,F5504.png,TRUE,FALSE,,,FALSE,520000,FALSE,FALSE,FALSE
4133,545.0402,11.47,11.38,11.61,160000,F5505.png,TRUE,FALSE,,,FALSE,160000,FALSE,FALSE,FALSE
4263,545.9691,11.76,11.61,12.01,630000,F5506.png,TRUE,FALSE,,,FALSE,630000,FALSE,FALSE,FALSE
3980,545.9818,11.13,11.04,11.44,870000,F5507.png,TRUE,FALSE,,,FALSE,870000,FALSE,FALSE,FALSE
3020,546.1731,9.07,8.76,9.15,300000,F5508.png,TRUE,FALSE,,,FALSE,300000,FALSE,FALSE,FALSE
4264,546.9381,11.76,11.64,11.84,300000,F5509.png,TRUE,FALSE,,,FALSE,300000,FALSE,FALSE,FALSE
94,547.2621,1.47,1.39,1.87,800000,F5510.png,TRUE,FALSE,,,FALSE,800000,FALSE,FALSE,FALSE
904,547.2623,2.61,2.53,2.7,120000,F5511.png,TRUE,FALSE,,,FALSE,120000,FALSE,FALSE,FALSE
4265,547.9662,11.76,11.64,11.87,87000,F5512.png,TRUE,FALSE,,,FALSE,87000,FALSE,FALSE,FALSE
2016,548.1494,6.74,6.57,6.85,520000,F5513.png,TRUE,FALSE,,,FALSE,520000,FALSE,FALSE,FALSE
5402,548.9003,14.73,14.7,15.25,400000,F5514.png,TRUE,FALSE,,,FALSE,400000,FALSE,FALSE,FALSE
5391,548.9575,14.7,14.08,15.25,1800000,F5515.png,TRUE,FALSE,,,FALSE,1800000,FALSE,FALSE,FALSE
4266,549.9405,11.76,11.61,12.16,640000,F5516.png,TRUE,FALSE,,,FALSE,640000,FALSE,FALSE,FALSE
4197,549.9532,11.7,11.61,11.9,530000,F5517.png,TRUE,FALSE,,,FALSE,530000,FALSE,FALSE,FALSE
4401,549.9532,12.04,11.9,12.16,220000,F5518.png,TRUE,FALSE,,,FALSE,220000,FALSE,FALSE,FALSE
4756,549.9532,13.05,12.99,13.33,78000,F5519.png,FALSE,TRUE,,,FALSE,78000,FALSE,FALSE,FALSE
4705,549.9533,12.76,12.47,12.99,80000,F5520.png,FALSE,TRUE,,,FALSE,80000,FALSE,FALSE,FALSE
4877,549.9533,13.48,13.33,13.65,67000,F5521.png,FALSE,TRUE,,,FALSE,67000,FALSE,FALSE,FALSE
4576,550.9371,12.47,12.39,12.59,170000,F5522.png,TRUE,FALSE,,,FALSE,170000,FALSE,FALSE,FALSE
5142,551.0329,14.42,14.16,15.1,75000000,F5523.png,TRUE,FALSE,,,FALSE,75000000,FALSE,FALSE,FALSE
5143,552.0363,14.42,14.22,14.82,12000000,F5524.png,TRUE,FALSE,,,FALSE,12000000,FALSE,FALSE,FALSE
1068,552.3313,2.73,2.01,2.78,2700000,F5525.png,TRUE,FALSE,,,FALSE,2700000,FALSE,FALSE,FALSE
1259,552.3314,3.13,2.87,3.38,120000,F5526.png,TRUE,FALSE,,,FALSE,120000,FALSE,FALSE,FALSE
5144,552.9912,14.42,14.28,14.79,4400000,F5527.png,TRUE,FALSE,,,FALSE,4400000,FALSE,FALSE,FALSE
5189,553.0374,14.45,14.28,14.73,2500000,F5528.png,TRUE,FALSE,,,FALSE,2500000,FALSE,FALSE,FALSE
4987,553.1787,13.91,13.79,14.05,120000,F5529.png,TRUE,FALSE,,,FALSE,120000,FALSE,FALSE,FALSE
1085,553.3346,2.76,2.41,2.78,630000,F5530.png,TRUE,FALSE,,,FALSE,630000,FALSE,FALSE,FALSE
4362,554.124,11.96,11.84,12.16,920000,F5531.png,TRUE,FALSE,,,FALSE,920000,FALSE,FALSE,FALSE
612,554.3468,1.9,1.79,2.78,49000000,F5532.png,TRUE,FALSE,,,FALSE,49000000,FALSE,FALSE,FALSE
1213,554.347,3.01,2.84,3.38,1400000,F5533.png,TRUE,FALSE,,,FALSE,1400000,FALSE,FALSE,FALSE
4506,554.7637,12.3,12.19,12.41,420000,F5534.png,TRUE,FALSE,,,FALSE,420000,FALSE,FALSE,FALSE
4363,555.1276,11.96,11.87,12.07,160000,F5535.png,TRUE,FALSE,,,FALSE,160000,FALSE,FALSE,FALSE
613,555.3503,1.9,1.82,2.78,14000000,F5536.png,TRUE,FALSE,,,FALSE,14000000,FALSE,FALSE,FALSE
1248,555.3504,3.1,2.84,3.33,380000,F5537.png,TRUE,FALSE,,,FALSE,380000,FALSE,FALSE,FALSE
1517,555.3504,3.9,3.84,4.07,93000,F5538.png,FALSE,TRUE,,,FALSE,93000,FALSE,FALSE,FALSE
614,556.3262,1.9,1.79,2.36,1700000,F5539.png,TRUE,FALSE,,,FALSE,1700000,FALSE,FALSE,FALSE
