id,mz,rt,rtmin,rtmax,p_293T_2,image,prediction,EVA_remove,is_duplicate,mean_inten,low_inten,high_blank,high_QC_var
5275,409.2691,14.86,14.31,15.24,11000,F1357.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
3418,410.0016,14.23,14.12,14.35,3700,F1358.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
2802,410.0239,11.86,11.74,11.99,3100,F1359.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
1468,410.2516,7.62,7.19,7.82,1200,F1360.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3215,410.272,14.13,14.05,14.3,1900,F1361.png,FALSE,TRUE,FALSE,1900,FALSE,FALSE,FALSE
5276,410.2725,14.86,14.52,15.1,2800,F1362.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
3166,411.0019,14.05,13.99,14.15,1400,F1363.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
5277,411.2699,14.86,14.69,14.92,1200,F1364.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
706,412.7657,1.99,1.9,2.1,3200,F1365.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
5349,412.8657,15.1,14.86,16.18,4100,F1366.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
3164,412.8686,14.03,13.94,14.08,2100,F1367.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
1216,413.1142,3.12,3.04,3.43,1600,F1368.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
119,413.2646,1.56,1.48,2.71,18000,F1369.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
1641,414.1165,8.68,8.65,8.83,2000,F1370.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
1903,414.1493,9.54,9.49,9.56,5700,F1371.png,TRUE,FALSE,FALSE,5700,FALSE,FALSE,FALSE
248,414.2135,1.6,1.54,1.84,2800,F1372.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
120,414.2675,1.56,1.5,1.74,4900,F1373.png,TRUE,FALSE,FALSE,4900,FALSE,FALSE,FALSE
1246,414.2978,3.25,3.15,3.45,1100,F1374.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3250,414.8951,14.16,14.08,14.42,4900,F1375.png,TRUE,FALSE,FALSE,4900,FALSE,FALSE,FALSE
5146,414.8951,14.78,14.42,14.94,8600,F1376.png,TRUE,FALSE,FALSE,8600,FALSE,FALSE,FALSE
3458,414.952,14.24,14.1,14.88,6600,F1377.png,TRUE,FALSE,FALSE,6600,FALSE,FALSE,FALSE
3278,415.0337,14.18,14.15,14.47,2000,F1378.png,FALSE,TRUE,FALSE,2000,FALSE,FALSE,FALSE
1689,415.0971,8.91,8.86,8.96,1100,F1379.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
2603,415.12,11.17,11.11,11.24,1500,F1380.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
1329,415.2093,4.05,3.83,4.23,1500,F1381.png,FALSE,TRUE,FALSE,1500,FALSE,FALSE,FALSE
336,415.2101,1.65,1.53,3.75,310000,F1382.png,TRUE,FALSE,FALSE,310000,FALSE,FALSE,FALSE
1717,416.1163,9.02,8.93,9.07,1500,F1383.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
1736,416.1532,9.07,8.98,9.13,1700,F1384.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
1904,416.1923,9.54,9.46,9.64,24000,F1385.png,TRUE,FALSE,FALSE,24000,FALSE,FALSE,FALSE
337,416.2131,1.65,1.58,1.71,84000,F1386.png,TRUE,FALSE,FALSE,84000,FALSE,FALSE,FALSE
611,416.2228,1.85,1.72,3.73,100000,F1387.png,TRUE,FALSE,FALSE,100000,FALSE,FALSE,FALSE
1330,416.2238,4.05,3.91,4.38,1400,F1388.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
1493,416.2588,7.69,7.18,7.91,5800,F1389.png,TRUE,FALSE,FALSE,5800,FALSE,FALSE,FALSE
5220,416.8915,14.81,14.54,14.83,2200,F1390.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
1714,417.113,9.01,8.89,9.08,7100,F1391.png,TRUE,FALSE,FALSE,7100,FALSE,FALSE,FALSE
1905,417.1927,9.54,9.49,9.57,4000,F1392.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
338,417.2156,1.65,1.58,1.71,15000,F1393.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
620,417.2267,1.86,1.72,3.67,22000,F1394.png,TRUE,FALSE,FALSE,22000,FALSE,FALSE,FALSE
1472,417.2608,7.63,7.44,7.86,2000,F1395.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
438,417.3342,1.68,1.6,2.06,2500,F1396.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
2162,418.1561,10.03,9.97,10.38,3100,F1397.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
603,418.2309,1.84,1.72,2.92,3400,F1398.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
1483,418.2577,7.66,7.52,7.83,1200,F1399.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2017,418.5509,9.75,9.67,9.83,1400,F1400.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
5342,418.8769,14.98,14.76,15.59,3300,F1401.png,FALSE,TRUE,FALSE,3300,FALSE,FALSE,FALSE
3170,418.8779,14.07,13.98,14.19,4400,F1402.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
1815,419.0776,9.22,9.11,9.49,4100,F1403.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
249,419.2341,1.6,1.5,1.64,1600,F1404.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
750,419.251,2.03,1.99,2.07,1700,F1405.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
1058,419.2531,2.92,2.86,3.06,1200,F1406.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2034,419.5498,9.77,9.67,9.84,1200,F1407.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
604,419.7732,1.84,1.74,2.1,2900,F1408.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
1871,420.1953,9.43,9.09,9.5,2700,F1409.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
597,420.2748,1.83,1.75,1.93,1300,F1410.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
1816,421.0757,9.22,9.11,9.48,2300,F1411.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
5260,421.1707,14.84,14.77,14.88,1100,F1412.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1314,421.3154,4,3.79,4.33,5300,F1413.png,TRUE,FALSE,FALSE,5300,FALSE,FALSE,FALSE
267,421.3161,1.61,1.5,2.07,200000,F1414.png,TRUE,FALSE,FALSE,200000,FALSE,FALSE,FALSE
959,421.3165,2.15,2.07,3.79,97000,F1415.png,FALSE,TRUE,FALSE,97000,FALSE,FALSE,FALSE
2730,422.0337,11.69,11.57,12,5800,F1416.png,TRUE,FALSE,FALSE,5800,FALSE,FALSE,FALSE
2604,422.0345,11.17,11.11,11.28,1200,F1417.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
1556,422.2366,8.22,8.07,8.4,9000,F1418.png,TRUE,FALSE,FALSE,9000,FALSE,FALSE,FALSE
1315,422.3185,4,3.9,4.2,1400,F1419.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
268,422.3186,1.61,1.52,2.07,54000,F1420.png,TRUE,FALSE,FALSE,54000,FALSE,FALSE,FALSE
960,422.3189,2.15,2.07,3.74,25000,F1421.png,FALSE,TRUE,FALSE,25000,FALSE,FALSE,FALSE
5010,422.8819,14.74,14.4,14.93,5000,F1422.png,TRUE,FALSE,FALSE,5000,FALSE,FALSE,FALSE
3216,422.8825,14.13,14.08,14.29,2200,F1423.png,FALSE,TRUE,FALSE,2200,FALSE,FALSE,FALSE
4538,422.9385,14.62,14.39,14.86,2000,F1424.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
2576,423.0782,11.12,10.99,11.3,420000,F1425.png,TRUE,FALSE,FALSE,420000,FALSE,FALSE,FALSE
1446,423.1417,7.39,7.15,7.63,4600,F1426.png,TRUE,FALSE,FALSE,4600,FALSE,FALSE,FALSE
1554,423.2395,8.21,8.12,8.33,2000,F1427.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
250,423.3212,1.6,1.53,2.07,8100,F1428.png,TRUE,FALSE,FALSE,8100,FALSE,FALSE,FALSE
965,423.3213,2.16,2.07,3.14,3900,F1429.png,FALSE,TRUE,FALSE,3900,FALSE,FALSE,FALSE
2958,423.9835,12.41,12.36,12.5,1700,F1430.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2559,424.0794,11.11,11,11.27,46000,F1431.png,TRUE,FALSE,FALSE,46000,FALSE,FALSE,FALSE
3053,424.1,12.93,12.81,13.1,9500,F1432.png,TRUE,FALSE,FALSE,9500,FALSE,FALSE,FALSE
647,424.3041,1.89,1.77,2.06,3600,F1433.png,FALSE,TRUE,FALSE,3600,FALSE,FALSE,FALSE
941,424.3041,2.13,2.06,2.7,3000,F1434.png,FALSE,TRUE,FALSE,3000,FALSE,FALSE,FALSE
251,424.36130000000003,1.6,1,1.75,1700,F1435.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
2585,425.081,11.13,11.02,11.25,10000,F1436.png,TRUE,FALSE,FALSE,10000,FALSE,FALSE,FALSE
3054,425.1029,12.93,12.86,13.03,1700,F1437.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
3027,425.1381,12.71,12.62,12.83,2000,F1438.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
1161,425.2993,2.96,2.89,3.08,3600,F1439.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
929,425.3034,2.12,1.99,2.54,1600,F1440.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
1673,426.0799,8.81,8.68,8.85,2000,F1441.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
689,426.356,1.96,1.86,2.07,1500,F1442.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2746,426.9894,11.71,11.62,11.77,1800,F1443.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
2704,427.0937,11.6,11.38,11.82,44000,F1444.png,TRUE,FALSE,FALSE,44000,FALSE,FALSE,FALSE
1573,427.1225,8.39,8.31,8.48,1200,F1445.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
222,427.2489,1.58,1.53,1.68,1500,F1446.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2246,428.0349,10.31,10.22,10.42,4800,F1447.png,FALSE,TRUE,FALSE,4800,FALSE,FALSE,FALSE
2631,428.0352,11.24,11.06,11.95,87000,F1448.png,TRUE,FALSE,FALSE,87000,FALSE,FALSE,FALSE
2708,428.0953,11.61,11.47,11.75,8000,F1449.png,TRUE,FALSE,FALSE,8000,FALSE,FALSE,FALSE
2385,428.1766,10.63,10.55,10.77,7200,F1450.png,TRUE,FALSE,FALSE,7200,FALSE,FALSE,FALSE
661,428.3714,1.91,1.86,2.06,1500,F1451.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
5350,428.8414,15.1,15,15.21,1000,F1452.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
3547,428.9015,14.3,14.08,14.93,7800,F1453.png,TRUE,FALSE,FALSE,7800,FALSE,FALSE,FALSE
2632,429.0376,11.24,11.1,11.44,12000,F1454.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
187,429.0866,1.57,1.48,2.05,4100,F1455.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
2709,429.0893,11.61,11.47,11.77,6200,F1456.png,TRUE,FALSE,FALSE,6200,FALSE,FALSE,FALSE
1435,429.1533,7.33,7.21,7.54,1500,F1457.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
5278,429.2375,14.86,14.67,14.92,1300,F1458.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
121,429.239,1.56,1.52,1.68,2200,F1459.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
1295,429.348,3.79,3.73,3.84,3500,F1460.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
223,429.3707,1.58,1.49,1.74,12000,F1461.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
2627,430.0391,11.23,11.14,11.36,2400,F1462.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
122,430.0866,1.56,1.48,1.73,1600,F1463.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
2703,430.0894,11.59,11.47,11.74,1300,F1464.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
2061,430.2275,9.79,9.73,9.91,1700,F1465.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
252,430.2414,1.6,1.5,3.1,26000,F1466.png,TRUE,FALSE,FALSE,26000,FALSE,FALSE,FALSE
224,430.3739,1.58,1.5,1.79,2900,F1467.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
930,430.8069,2.12,2.08,2.24,1100,F1468.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
5190,430.8746,14.79,14.38,14.94,5800,F1469.png,TRUE,FALSE,FALSE,5800,FALSE,FALSE,FALSE
3232,430.8806,14.15,14.08,14.35,3700,F1470.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
4677,430.9255,14.66,14.1,14.91,4200,F1471.png,TRUE,FALSE,FALSE,4200,FALSE,FALSE,FALSE
123,431.0838,1.56,1.5,1.68,1800,F1472.png,FALSE,TRUE,FALSE,1800,FALSE,FALSE,FALSE
1537,431.1663,8.02,7.92,8.13,1600,F1473.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
253,431.2443,1.6,1.52,1.8,6200,F1474.png,TRUE,FALSE,FALSE,6200,FALSE,FALSE,FALSE
605,431.3086,1.84,1.82,2,1100,F1475.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
3385,431.9832,14.21,14.12,14.34,2900,F1476.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
1876,432.0463,9.44,9.4,9.49,1600,F1477.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
1906,432.1604,9.54,9.48,9.6,19000,F1478.png,TRUE,FALSE,FALSE,19000,FALSE,FALSE,FALSE
339,432.2361,1.65,1.54,3.67,100000,F1479.png,TRUE,FALSE,FALSE,100000,FALSE,FALSE,FALSE
1480,432.23630000000003,7.65,7.14,7.93,17000,F1480.png,TRUE,FALSE,FALSE,17000,FALSE,FALSE,FALSE
707,432.2757,1.99,1.93,2.08,3100,F1481.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
1255,432.3082,3.31,3.16,3.45,1000,F1482.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
3192,432.8634,14.11,14.06,14.18,2800,F1483.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
5261,432.8646,14.84,14.76,14.94,2400,F1484.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
3761,433.0027,14.39,14.08,14.92,440000,F1485.png,TRUE,FALSE,FALSE,440000,FALSE,FALSE,FALSE
1484,433.2392,7.66,7.25,7.89,3600,F1486.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
340,433.2394,1.65,1.55,2.64,29000,F1487.png,TRUE,FALSE,FALSE,29000,FALSE,FALSE,FALSE
606,433.3294,1.84,1.81,1.94,1000,F1488.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
3810,434.0049,14.4,14.11,14.86,48000,F1489.png,TRUE,FALSE,FALSE,48000,FALSE,FALSE,FALSE
2641,434.1084,11.26,11.2,11.38,8000,F1490.png,TRUE,FALSE,FALSE,8000,FALSE,FALSE,FALSE
341,434.2432,1.65,1.6,2.05,3300,F1491.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
308,434.3111,1.63,1.5,2.05,180000,F1492.png,TRUE,FALSE,FALSE,180000,FALSE,FALSE,FALSE
942,434.3116,2.13,2.05,3.91,110000,F1493.png,FALSE,TRUE,FALSE,110000,FALSE,FALSE,FALSE
365,434.7783,1.66,1.54,2.06,44000,F1494.png,TRUE,FALSE,FALSE,44000,FALSE,FALSE,FALSE
5346,434.8501,15,14.77,15.38,3800,F1495.png,TRUE,FALSE,FALSE,3800,FALSE,FALSE,FALSE
3165,434.8508,14.04,13.96,14.12,2600,F1496.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
3714,435.0061,14.38,14.13,14.78,11000,F1497.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
1916,435.0553,9.39,9.1,9.53,19000,F1498.png,TRUE,FALSE,FALSE,19000,FALSE,FALSE,FALSE
1628,435.1799,8.6,8.48,8.63,1400,F1499.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
1373,435.268,5.83,5.68,6.06,1300,F1500.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
439,435.2814,1.68,1.61,1.97,20000,F1501.png,TRUE,FALSE,FALSE,20000,FALSE,FALSE,FALSE
285,435.3133,1.62,1.52,2.06,50000,F1502.png,TRUE,FALSE,FALSE,50000,FALSE,FALSE,FALSE
1308,435.3133,3.98,3.87,4.2,1400,F1503.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
931,435.3135,2.12,2.06,3.85,37000,F1504.png,FALSE,TRUE,FALSE,37000,FALSE,FALSE,FALSE
366,435.7814,1.66,1.57,2.04,6000,F1505.png,TRUE,FALSE,FALSE,6000,FALSE,FALSE,FALSE
943,435.7817,2.13,2.06,2.71,1900,F1506.png,FALSE,TRUE,FALSE,1900,FALSE,FALSE,FALSE
1840,436.0584,9.29,9.13,9.49,2900,F1507.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
1642,436.0918,8.68,8.65,8.74,1100,F1508.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1162,436.2805,2.96,2.93,3.04,1600,F1509.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
961,436.3375,2.15,2.11,3.14,12000,F1510.png,FALSE,TRUE,FALSE,12000,FALSE,FALSE,FALSE
124,436.3399,1.56,1.48,1.65,55000,F1511.png,TRUE,FALSE,FALSE,55000,FALSE,FALSE,FALSE
1917,437.0522,9.59,9.56,9.65,1900,F1512.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1826,437.054,9.24,9.15,9.51,7600,F1513.png,TRUE,FALSE,FALSE,7600,FALSE,FALSE,FALSE
1745,437.1303,9.08,8.93,9.1,1000,F1514.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
342,437.1913,1.65,1.57,1.85,2700,F1515.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
1629,437.1944,8.6,8.54,8.63,1000,F1516.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
72,437.3432,1.55,1.48,1.81,16000,F1517.png,TRUE,FALSE,FALSE,16000,FALSE,FALSE,FALSE
950,437.3433,2.14,2.07,2.91,2800,F1518.png,FALSE,TRUE,FALSE,2800,FALSE,FALSE,FALSE
1803,438.057,9.21,9.18,9.46,1000,F1519.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
1912,438.172,9.55,9.49,9.58,1400,F1520.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
1481,438.2402,7.65,7.52,7.88,1900,F1521.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
858,438.2959,2.07,2.01,2.41,26000,F1522.png,TRUE,FALSE,FALSE,26000,FALSE,FALSE,FALSE
1112,438.2963,2.94,2.88,3.27,34000,F1523.png,TRUE,FALSE,FALSE,34000,FALSE,FALSE,FALSE
73,438.3466,1.55,1.5,1.63,2700,F1524.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
5221,438.856,14.81,14.62,14.93,1900,F1525.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3217,438.8569,14.13,14.08,14.18,1300,F1526.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
3251,438.9131,14.16,14.1,14.26,2300,F1527.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
4948,438.9131,14.73,14.53,14.88,1400,F1528.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
2951,438.9751,12.37,12.09,12.56,5300,F1529.png,TRUE,FALSE,FALSE,5300,FALSE,FALSE,FALSE
2173,439.2129,10.07,10.01,10.16,2100,F1530.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
859,439.2993,2.07,2.03,2.14,6200,F1531.png,TRUE,FALSE,FALSE,6200,FALSE,FALSE,FALSE
1144,439.2994,2.95,2.9,3.07,8200,F1532.png,TRUE,FALSE,FALSE,8200,FALSE,FALSE,FALSE
1288,439.3279,3.78,3.69,4.03,16000,F1533.png,TRUE,FALSE,FALSE,16000,FALSE,FALSE,FALSE
2229,440.2032,10.27,10.2,10.35,1300,F1534.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
860,440.3098,2.07,2.04,2.13,5500,F1535.png,TRUE,FALSE,FALSE,5500,FALSE,FALSE,FALSE
1163,440.3104,2.96,2.92,3.11,7100,F1536.png,TRUE,FALSE,FALSE,7100,FALSE,FALSE,FALSE
1283,440.3312,3.75,3.7,3.95,3600,F1537.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
5341,440.8584,14.94,14.72,15.19,2700,F1538.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
3171,440.8591,14.08,13.99,14.21,4000,F1539.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
2950,440.9707,12.36,12.19,12.53,2700,F1540.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
2682,441.1087,11.39,11.28,11.53,6200,F1541.png,TRUE,FALSE,FALSE,6200,FALSE,FALSE,FALSE
995,441.3302,2.59,2.32,2.91,5300,F1542.png,FALSE,TRUE,FALSE,5300,FALSE,FALSE,FALSE
1266,441.3315,3.34,2.91,5.02,180000,F1543.png,TRUE,FALSE,FALSE,180000,FALSE,FALSE,FALSE
225,441.7864,1.58,1.48,2.05,65000,F1544.png,TRUE,FALSE,FALSE,65000,FALSE,FALSE,FALSE
944,441.7866,2.13,2.05,3.35,25000,F1545.png,FALSE,TRUE,FALSE,25000,FALSE,FALSE,FALSE
1929,442.0571,9.68,9.63,9.89,5700,F1546.png,TRUE,FALSE,FALSE,5700,FALSE,FALSE,FALSE
2683,442.1106,11.39,11.32,11.46,1300,F1547.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
2821,442.1445,11.91,11.78,12.08,7700,F1548.png,TRUE,FALSE,FALSE,7700,FALSE,FALSE,FALSE
1860,442.177,9.38,9.29,9.43,1000,F1549.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
226,442.2878,1.58,1.48,2.05,34000,F1550.png,TRUE,FALSE,FALSE,34000,FALSE,FALSE,FALSE
945,442.288,2.13,2.05,2.93,13000,F1551.png,FALSE,TRUE,FALSE,13000,FALSE,FALSE,FALSE
997,442.3331,2.62,2.38,2.92,1500,F1552.png,FALSE,TRUE,FALSE,1500,FALSE,FALSE,FALSE
1262,442.3343,3.33,2.92,4.57,46000,F1553.png,TRUE,FALSE,FALSE,46000,FALSE,FALSE,FALSE
227,442.7895,1.58,1.49,1.81,9900,F1554.png,TRUE,FALSE,FALSE,9900,FALSE,FALSE,FALSE
966,442.7895,2.16,2.05,2.81,3600,F1555.png,FALSE,TRUE,FALSE,3600,FALSE,FALSE,FALSE
2822,443.1472,11.91,11.82,12.01,1700,F1556.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
1113,443.231,2.94,2.81,3.03,2400,F1557.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
914,443.2312,2.1,2.07,2.51,2000,F1558.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
188,443.2922,1.57,1.5,1.65,2500,F1559.png,FALSE,TRUE,FALSE,2500,FALSE,FALSE,FALSE
1263,443.3365,3.33,3.04,3.7,7800,F1560.png,TRUE,FALSE,FALSE,7800,FALSE,FALSE,FALSE
2916,444.0294,12.16,12.06,12.28,4400,F1561.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
2963,444.0296,12.44,12.28,12.67,11000,F1562.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
1939,444.0543,9.69,9.62,9.93,17000,F1563.png,TRUE,FALSE,FALSE,17000,FALSE,FALSE,FALSE
1589,444.0707,8.43,8.33,8.47,1000,F1564.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
1267,444.339,3.34,3.24,3.46,1100,F1565.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
4874,444.8757,14.71,14.08,14.91,3500,F1566.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
2965,445.0325,12.45,12.36,12.54,1300,F1567.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1940,445.053,9.69,9.63,9.88,3000,F1568.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
2551,445.0588,11.1,10.99,11.28,12000,F1569.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
189,445.1175,1.57,1.48,2.04,14000,F1570.png,FALSE,TRUE,FALSE,14000,FALSE,FALSE,FALSE
1544,445.1602,8.08,7.99,8.22,1000,F1571.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
190,445.3661,1.57,1.53,1.65,1200,F1572.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
228,445.6348,1.58,1.5,1.86,6500,F1573.png,TRUE,FALSE,FALSE,6500,FALSE,FALSE,FALSE
951,445.6352,2.14,2.1,2.5,1700,F1574.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
932,445.9692,2.12,2.1,2.38,1300,F1575.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
269,445.9693,1.61,1.5,1.85,5700,F1576.png,TRUE,FALSE,FALSE,5700,FALSE,FALSE,FALSE
1941,446.0515,9.69,9.62,9.93,19000,F1577.png,TRUE,FALSE,FALSE,19000,FALSE,FALSE,FALSE
1823,446.105,9.23,9.17,9.45,6600,F1578.png,TRUE,FALSE,FALSE,6600,FALSE,FALSE,FALSE
229,446.1182,1.58,1.49,1.91,6000,F1579.png,FALSE,TRUE,FALSE,6000,FALSE,FALSE,FALSE
2011,446.1564,9.74,9.67,9.81,3100,F1580.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
125,446.3031,1.56,1.53,1.69,1800,F1581.png,FALSE,TRUE,FALSE,1800,FALSE,FALSE,FALSE
5191,446.8482,14.79,14.58,14.94,3100,F1582.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
