ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
87,36846,5518,23,3359,-1.3283308384165247,Natural_abundance,[2]H1H-1,1,0,C5H12N2O2,[2]H1C5H11N2O2,9737,1,0,-0.01110340868035456,NA,0.9888965913196455,1
97,27198,5535,27,2548,-0.5016868919533549,Natural_abundance,[2]H1H-1,1,0,C5H12O5,[2]H1C5H11O5,9747,1,0,-0.09442033570657823,NA,0.9055796642934217,1
474,41826,5545,91,4073,-1.571622229714668,Natural_abundance,[2]H1H-1,1,0,[13]C1C5H14N4O2,[13]C1[2]H1C5H13N4O2,9762,1,0,-0.09995288932887202,NA,0.900047110671128,1
32718,17720,6039,2971,1772,0.5167388793935573,Radical,H1,-1,-0.5,C2Cr1H6N1O3,C2Cr1H7N1O3,11151,0.2,0,NA,NA,0.2,1
48931,395,6050,5172,83,1.8081110688990836,Radical,H1,-1,-0.5,C8H7O3,C8H8O3,11160,0.2,0,NA,NA,0.2,1
21433,20006,6086,2127,1991,0.34046330012188186,Radical,H1,-1,-0.5,C10H7N2O4,C10H8N2O4,11201,0.2,0,NA,NA,0.2,1
4801,40739,6341,666,3936,-0.29758042890111525,Biotransform,H3N1O-1,0,-1,C4H5N1O3,C4H8N2O2,11505,0,0,NA,NA,0,0
18158,105,6363,1819,29,-0.2900828246080579,Biotransform,H3N1O-1,0,-1,C4H6O4,C4H9N1O3,11521,0,0,NA,NA,0,0
269,42809,6370,57,4229,-0.2655158973013713,Biotransform,H3N1O-1,0,-1,C5H7N1O3,C5H10N2O2,11525,0,0,NA,NA,0,0
269,42802,6371,57,4227,0.5032756888571942,Biotransform,H3N1O-1,0,-1,C5H7N1O3,C5H10N2O2,11529,0,0,NA,NA,0,0
269,42806,6372,57,4228,0.5032756888571942,Biotransform,H3N1O-1,0,-1,C5H7N1O3,C5H10N2O2,11533,0,0,NA,NA,0,0
262,42809,6373,55,4229,-1.0343078705927506,Biotransform,H3N1O-1,0,-1,C5H7N1O3,C5H10N2O2,11537,0,0,NA,NA,0,0
262,42802,6374,55,4227,-0.26551569339354136,Biotransform,H3N1O-1,0,-1,C5H7N1O3,C5H10N2O2,11541,0,0,NA,NA,0,0
262,42806,6375,55,4228,-0.26551569339354136,Biotransform,H3N1O-1,0,-1,C5H7N1O3,C5H10N2O2,11545,0,0,NA,NA,0,0
266,42809,6376,56,4229,-1.0343078705927506,Biotransform,H3N1O-1,0,-1,C5H7N1O3,C5H10N2O2,11549,0,0,NA,NA,0,0
266,42802,6377,56,4227,-0.26551569339354136,Biotransform,H3N1O-1,0,-1,C5H7N1O3,C5H10N2O2,11553,0,0,NA,NA,0,0
266,42806,6378,56,4228,-0.26551569339354136,Biotransform,H3N1O-1,0,-1,C5H7N1O3,C5H10N2O2,11557,0,0,NA,NA,0,0
21020,43409,6379,2066,4311,-0.26544141203354,Biotransform,H3N1O-1,0,-1,C6H11N1O2,C6H14N2O1,11561,0,0,NA,NA,0,0
3413,993,6380,490,163,-1.0265421681641884,Biotransform,H3N1O-1,0,-1,C5H6O4,C5H9N1O3,11565,0,0,NA,NA,0,0
3413,996,6381,490,164,-1.0265421681641884,Biotransform,H3N1O-1,0,-1,C5H6O4,C5H9N1O3,11569,0,0,NA,NA,0,0
30403,588,6393,2784,106,-0.2615361798375473,Biotransform,H3N1O-1,0,-1,C4H5N1O4,C4H8N2O3,11593,0,0,NA,NA,0,0
30403,593,6394,2784,107,-0.2615361798375473,Biotransform,H3N1O-1,0,-1,C4H5N1O4,C4H8N2O3,11597,0,0,NA,NA,0,0
30403,40710,6395,2784,3927,-0.2615361798375473,Biotransform,H3N1O-1,0,-1,C4H5N1O4,C4H8N2O3,11601,0,0,NA,NA,0,0
