mz,rt,rtmin,rtmax,p_glc
830.5679,135.6,125.39999999999999,152.4,500000
835.6037,135.6,121.79999999999998,149.4,520000
869.5557,135.6,123.60000000000001,150.6,880000
78.5046,137.4,130.2,152.4,130000
82.9526,137.4,132,150.6,140000
85.3934,137.4,121.79999999999998,149.4,370000
87.4005,137.4,121.79999999999998,152.4,390000
119.0855,137.4,121.79999999999998,150.6,390000
318.2157,137.4,128.4,154.2,310000
318.3277,137.4,128.4,140.39999999999998,240000
344.2617,137.4,125.39999999999999,150.6,210000
467.3477,137.4,132,157.79999999999998,340000
692.5221,137.4,123.60000000000001,154.2,840000
707.5412,137.4,120,152.4,1400000
719.5411,137.4,121.79999999999998,152.4,1000000
719.5775,137.4,118.2,152.4,1300000
725.4675,137.4,111.60000000000001,142.20000000000002,650000
730.5376,137.4,121.79999999999998,152.4,4800000
735.5728,137.4,126.6,142.20000000000002,310000
744.5898,137.4,123.60000000000001,152.4,1600000
746.6056,137.4,120,150.6,1600000
749.5306,137.4,133.8,150.6,170000
753.5234,137.4,135.6,150.6,210000
754.5357,137.4,120,152.4,2300000
768.5365,137.4,123.60000000000001,149.4,9200000
768.5507,137.4,128.4,150.6,570000
769.5399,137.4,120,149.4,3900000
773.6244,137.4,123.60000000000001,142.20000000000002,200000
774.6013,137.4,120,152.4,560000
778.5368,137.4,121.79999999999998,150.6,420000
779.5405,137.4,125.39999999999999,140.39999999999998,240000
786.6003,137.4,121.79999999999998,152.4,8300000
792.5896,137.4,123.60000000000001,150.6,1000000
833.5877,137.4,120,150.6,810000
868.5522,137.4,121.79999999999998,150.6,1700000
870.5585,137.4,135.6,150.6,260000
883.5713,137.4,120,144,1400000
288.2827,138.6,130.2,140.39999999999998,260000
479.3589,138.6,126.6,147.6,410000
482.3238,138.6,120,142.20000000000002,330000
483.3637,138.6,123.60000000000001,142.20000000000002,270000
511.3551,138.6,128.4,142.20000000000002,270000
635.3662,138.6,104.4,149.4,620000
690.5063,138.6,123.60000000000001,142.20000000000002,220000
720.5795,138.6,133.8,152.4,330000
748.5745,138.6,121.79999999999998,152.4,380000
762.591,138.6,121.79999999999998,152.4,2200000
788.6056,138.6,121.79999999999998,150.6,990000
793.5929,138.6,121.79999999999998,150.6,410000
794.6058,138.6,121.79999999999998,150.6,960000
796.5842,138.6,125.39999999999999,152.4,240000
837.6191,138.6,130.2,152.4,210000
844.6535,138.6,130.2,147.6,200000
856.5841,138.6,135.6,149.4,260000
84.5099,140.39999999999998,121.79999999999998,152.4,900000
185.1283,140.39999999999998,130.2,145.8,230000
363.7621,140.39999999999998,135.6,150.6,480000
418.2343,140.39999999999998,121.79999999999998,144,190000
725.5563,140.39999999999998,132,142.20000000000002,220000
745.5567,140.39999999999998,123.60000000000001,154.2,730000
757.5568,140.39999999999998,123.60000000000001,152.4,1000000
769.5928,140.39999999999998,120,152.4,650000
775.6036,140.39999999999998,123.60000000000001,152.4,300000
777.583,140.39999999999998,132,152.4,250000
838.5419,140.39999999999998,132,157.79999999999998,320000
505.3514,142.20000000000002,138.6,157.79999999999998,260000
588.3828,142.20000000000002,137.4,156,250000
598.3737,142.20000000000002,133.8,149.4,170000
636.3699,154.2,149.4,160.8,220000
731.541,142.20000000000002,123.60000000000001,152.4,2000000
733.5929,142.20000000000002,132,152.4,200000
768.5898,142.20000000000002,118.2,152.4,1200000
776.5797,142.20000000000002,120,152.4,510000
781.5557,142.20000000000002,120,152.4,1200000
789.6076,142.20000000000002,138.6,152.4,150000
796.6215,142.20000000000002,123.60000000000001,149.4,220000
804.5522,142.20000000000002,123.60000000000001,152.4,680000
832.5845,142.20000000000002,123.60000000000001,150.6,1600000
834.601,142.20000000000002,121.79999999999998,152.4,970000
854.568,142.20000000000002,125.39999999999999,150.6,290000
84.3974,144,120,152.4,300000
84.6214,144,116.39999999999999,152.4,400000
87.512,144,125.39999999999999,150.6,180000
298.0967,144,133.8,159.60000000000002,790000
330.246,144,121.79999999999998,152.4,410000
356.0666,144,133.8,154.2,270000
499.374,144,138.6,154.2,210000
523.332,144,133.8,183,2200000
726.5041,144,126.6,152.4,410000
732.5894,144,123.60000000000001,154.2,420000
740.5208,144,123.60000000000001,150.6,370000
742.5741,144,116.39999999999999,150.6,400000
744.5533,144,125.39999999999999,152.4,1500000
746.5691,144,121.79999999999998,152.4,4000000
747.6088,144,123.60000000000001,152.4,880000
761.5881,144,121.79999999999998,152.4,8900000
766.5374,144,120,149.4,510000
766.5737,144,120,150.6,670000
769.5552,144,133.8,152.4,270000
770.5689,144,123.60000000000001,149.4,520000
772.5846,144,120,152.4,1800000
773.493,144,123.60000000000001,149.4,470000
783.5718,144,121.79999999999998,152.4,2100000
787.6036,144,121.79999999999998,152.4,4400000
805.556,144,130.2,152.4,330000
808.5845,144,120,152.4,3800000
816.6221,144,125.39999999999999,152.4,400000
817.625,144,133.8,150.6,230000
818.6381,144,125.39999999999999,150.6,440000
828.5511,144,126.6,150.6,290000
81.3953,145.8,121.79999999999998,152.4,1200000
81.5068,145.8,121.79999999999998,152.4,470000
84.2859,145.8,121.79999999999998,152.4,750000
86.9526,145.8,128.4,150.6,120000
87.1765,145.8,123.60000000000001,152.4,210000
89.071,145.8,137.4,154.2,190000
279.0906,145.8,121.79999999999998,159.60000000000002,700000
290.189,145.8,137.4,147.6,200000
316.23,145.8,140.39999999999998,152.4,110000
330.3002,145.8,137.4,154.2,130000
438.1966,145.8,120,149.4,300000
441.3321,145.8,121.79999999999998,162.6,3500000
481.3483,145.8,135.6,150.6,240000
680.5127,145.8,128.4,154.2,230000
704.522,145.8,121.79999999999998,154.2,5000000
718.574,145.8,120,152.4,2800000
730.5742,145.8,140.39999999999998,150.6,210000
732.5532,145.8,121.79999999999998,152.4,24000000
733.5567,145.8,121.79999999999998,152.4,11000000
735.5612,145.8,128.4,152.4,420000
741.5244,145.8,135.6,150.6,180000
745.5931,145.8,121.79999999999998,152.4,870000
747.5723,145.8,121.79999999999998,152.4,1800000
748.5482,145.8,130.2,152.4,230000
752.5197,145.8,132,149.4,480000
756.5534,145.8,118.2,152.4,2000000
759.5723,145.8,121.79999999999998,152.4,7200000
760.5847,145.8,121.79999999999998,152.4,18000000
767.5772,145.8,118.2,150.6,400000
770.6058,145.8,118.2,152.4,580000
782.5685,145.8,121.79999999999998,152.4,4400000
784.585,145.8,123.60000000000001,152.4,4400000
790.5373,145.8,123.60000000000001,150.6,180000
809.5877,145.8,123.60000000000001,152.4,1700000
831.5712,145.8,128.4,150.6,280000
839.5448,145.8,138.6,152.4,190000
81.1713,147.6,132,152.4,180000
272.1856,147.6,121.79999999999998,160.8,1800000
316.1754,147.6,138.6,152.4,180000
355.0634,147.6,118.2,152.4,1300000
659.3566,147.6,130.2,156,330000
665.4596,147.6,135.6,157.79999999999998,170000
716.522,159.60000000000002,154.2,171.6,810000
742.5372,147.6,125.39999999999999,152.4,250000
748.6121,147.6,130.2,152.4,160000
750.5428,147.6,125.39999999999999,152.4,340000
764.522,147.6,128.4,152.4,330000
772.6213,157.79999999999998,152.4,178.20000000000002,970000
195.1226,149.4,130.2,169.8,400000
270.279,149.4,142.20000000000002,154.2,170000
504.8496,149.4,132,205.8,630000
507.3401,149.4,132,176.4,410000
522.3385,149.4,132,184.8,2100000
664.4563,149.4,142.20000000000002,166.2,610000
717.5257,149.4,138.6,152.4,170000
221.6713,150.6,138.6,154.2,740000
273.1889,150.6,137.4,160.8,260000
413.266,150.6,145.8,159.60000000000002,450000
501.3532,150.6,137.4,156,170000
583.3766,150.6,145.8,171.6,2000000
583.8783,150.6,145.8,181.79999999999998,1400000
584.3798,150.6,145.8,160.8,580000
633.3846,150.6,145.8,162.6,360000
667.9498,150.6,145.8,178.20000000000002,960000
714.4247,150.6,145.8,162.6,430000
718.4595,150.6,144,160.8,270000
721.5063,150.6,145.8,164.4,670000
724.9657,150.6,145.8,159.60000000000002,490000
884.5743,138.6,120,145.8,470000
369.079,152.4,123.60000000000001,162.6,380000
392.2875,152.4,145.8,174.60000000000002,390000
430.2433,152.4,147.6,190.2,1300000
431.2466,152.4,147.6,160.8,280000
442.3354,152.4,121.79999999999998,160.8,950000
73.076,154.2,144,166.2,340000
208.1273,154.2,145.8,169.8,430000
228.1957,154.2,145.8,184.8,490000
321.1308,154.2,125.39999999999999,178.20000000000002,2500000
322.134,154.2,145.8,160.8,460000
337.1047,154.2,138.6,157.79999999999998,250000
376.2488,154.2,150.6,162.6,450000
377.2626,154.2,149.4,174.60000000000002,16000000
378.2661,154.2,149.4,176.4,1600000
393.2859,154.2,149.4,174.60000000000002,28000000
394.2833,154.2,149.4,160.8,380000
407.3014,154.2,149.4,160.8,380000
422.3205,154.2,147.6,162.6,220000
448.328,154.2,137.4,157.79999999999998,250000
453.1672,154.2,123.60000000000001,166.2,1200000
460.2692,154.2,147.6,160.8,280000
476.3228,154.2,147.6,174.60000000000002,560000
483.3426,154.2,132,168,360000
526.361,154.2,147.6,174.60000000000002,4500000
556.367,154.2,126.6,195.6,750000
576.8707,154.2,145.8,178.20000000000002,700000
599.3897,154.2,147.6,192,20000000
600.3932,154.2,149.4,174.60000000000002,6300000
601.3963,154.2,149.4,176.4,1300000
663.5413,154.2,152.4,162.6,240000
668.4512,154.2,144,160.8,670000
717.9579,154.2,145.8,157.79999999999998,230000
725.4671,154.2,142.20000000000002,159.60000000000002,460000
725.5563,154.2,145.8,162.6,310000
85.3934,156,149.4,160.8,340000
119.0854,156,150.6,174.60000000000002,440000
260.1678,156,120,178.20000000000002,500000
340.3209,156,147.6,180,230000
376.2593,156,149.4,174.60000000000002,75000000
389.2536,156,142.20000000000002,164.4,850000
394.27,156,121.79999999999998,157.79999999999998,230000
433.2411,156,150.6,178.20000000000002,1200000
437.1932,156,120,176.4,1900000
491.7958,156,147.6,172.79999999999998,690000
577.3721,156,144,157.79999999999998,370000
663.453,156,142.20000000000002,169.8,1500000
668.9531,156,147.6,159.60000000000002,440000
701.4113,156,116.39999999999999,159.60000000000002,260000
713.4214,156,145.8,172.79999999999998,890000
749.4425,156,135.6,190.2,540000
768.5365,156,149.4,192,8200000
769.54,156,149.4,193.8,3500000
120.9661,157.79999999999998,154.2,164.4,360000
151.0964,157.79999999999998,145.8,178.20000000000002,500000
205.1433,157.79999999999998,145.8,166.2,390000
232.1364,157.79999999999998,145.8,164.4,470000
246.1521,157.79999999999998,126.6,207.6,1400000
247.1555,157.79999999999998,149.4,160.8,170000
342.3365,157.79999999999998,144,183,380000
344.2616,157.79999999999998,150.6,162.6,470000
377.2569,157.79999999999998,149.4,168,640000
445.6359,157.79999999999998,145.8,162.6,620000
482.3239,164.4,160.8,212.4,20000000
526.8627,157.79999999999998,147.6,186.6,2400000
527.3636,157.79999999999998,147.6,180,730000
545.1746,157.79999999999998,154.2,172.79999999999998,330000
635.3661,157.79999999999998,149.4,162.6,740000
699.4057,157.79999999999998,147.6,190.2,2300000
700.4092,157.79999999999998,149.4,195.6,920000
721.557,157.79999999999998,152.4,180,850000
790.5734,157.79999999999998,149.4,164.4,470000
796.6217,157.79999999999998,152.4,166.2,530000
802.5352,157.79999999999998,150.6,162.6,260000
804.5129,157.79999999999998,149.4,160.8,300000
818.605,157.79999999999998,125.39999999999999,164.4,610000
818.6376,157.79999999999998,150.6,166.2,580000
819.641,157.79999999999998,150.6,162.6,320000
883.5711,157.79999999999998,144,172.79999999999998,1400000
84.3974,159.60000000000002,152.4,176.4,720000
84.6214,159.60000000000002,152.4,176.4,930000
86.9525,159.60000000000002,150.6,162.6,310000
87.1765,159.60000000000002,152.4,164.4,440000
89.8432,159.60000000000002,152.4,164.4,270000
119.0845,159.60000000000002,152.4,164.4,280000
123.0552,166.2,160.8,181.79999999999998,210000000
124.0586,166.2,160.8,180,14000000
173.0783,159.60000000000002,149.4,160.8,280000
185.1283,159.60000000000002,145.8,164.4,260000
186.9952,159.60000000000002,150.6,162.6,1500000
188.1281,168,164.4,192,2500000
190.0974,159.60000000000002,142.20000000000002,171.6,340000
208.1079,159.60000000000002,144,166.2,450000
223.4874,159.60000000000002,150.6,164.4,410000
248.222,171.6,162.6,250.2,14000000
263.6841,159.60000000000002,149.4,168,2400000
263.935,159.60000000000002,147.6,162.6,1400000
292.4429,159.60000000000002,147.6,162.6,730000
293.6925,159.60000000000002,138.6,193.8,4300000
294.8609,159.60000000000002,142.20000000000002,164.4,4000000
295.1953,159.60000000000002,147.6,164.4,2000000
318.3276,159.60000000000002,147.6,162.6,420000
385.2737,159.60000000000002,150.6,193.8,9100000
394.2891,159.60000000000002,149.4,174.60000000000002,5900000
398.2412,159.60000000000002,120,174.60000000000002,9900000
399.2445,159.60000000000002,120,172.79999999999998,2200000
415.2114,159.60000000000002,149.4,176.4,14000000
416.2148,159.60000000000002,149.4,176.4,3800000
432.2379,159.60000000000002,149.4,210.6,5100000
435.2816,159.60000000000002,149.4,183,2500000
435.7832,159.60000000000002,150.6,162.6,820000
441.7877,159.60000000000002,147.6,208.8,5700000
442.2895,159.60000000000002,144,186.6,3000000
442.7909,159.60000000000002,147.6,174.60000000000002,690000
445.9702,159.60000000000002,147.6,162.6,370000
576.3687,159.60000000000002,145.8,190.2,1200000
676.5463,159.60000000000002,144,166.2,510000
690.5063,159.60000000000002,142.20000000000002,164.4,410000
690.5427,159.60000000000002,123.60000000000001,171.6,700000
692.5585,159.60000000000002,152.4,164.4,680000
716.5585,159.60000000000002,152.4,202.20000000000002,1300000
718.5376,159.60000000000002,150.6,180,5400000
724.5268,159.60000000000002,126.6,164.4,960000
735.5731,159.60000000000002,152.4,174.60000000000002,730000
742.5739,159.60000000000002,150.6,176.4,670000
744.5897,159.60000000000002,152.4,176.4,3500000
745.5932,159.60000000000002,152.4,188.4,1600000
747.6088,159.60000000000002,152.4,205.8,1700000
752.5199,159.60000000000002,149.4,164.4,740000
754.5358,159.60000000000002,152.4,176.4,3500000
755.539,159.60000000000002,150.6,181.79999999999998,1600000
757.5568,159.60000000000002,152.4,180,2200000
759.5723,159.60000000000002,152.4,176.4,16000000
763.5938,159.60000000000002,123.60000000000001,174.60000000000002,840000
767.5409,159.60000000000002,152.4,174.60000000000002,640000
768.5515,159.60000000000002,150.6,178.20000000000002,980000
769.5552,159.60000000000002,152.4,174.60000000000002,510000
769.5929,159.60000000000002,152.4,174.60000000000002,1200000
770.6059,159.60000000000002,152.4,180,1400000
771.6088,159.60000000000002,121.79999999999998,164.4,720000
772.5846,159.60000000000002,152.4,212.4,3800000
773.493,159.60000000000002,149.4,176.4,1200000
773.5879,159.60000000000002,152.4,176.4,2100000
773.6243,159.60000000000002,145.8,169.8,440000
774.6012,159.60000000000002,152.4,178.20000000000002,1700000
775.6042,159.60000000000002,152.4,164.4,850000
779.5402,159.60000000000002,144,164.4,630000
780.5523,159.60000000000002,123.60000000000001,178.20000000000002,4600000
781.5557,159.60000000000002,152.4,181.79999999999998,2700000
782.5685,159.60000000000002,152.4,176.4,9000000
784.5849,159.60000000000002,152.4,178.20000000000002,9900000
788.6052,159.60000000000002,150.6,176.4,2300000
790.6063,159.60000000000002,128.4,166.2,720000
794.5683,159.60000000000002,125.39999999999999,181.79999999999998,680000
794.6056,159.60000000000002,150.6,178.20000000000002,2000000
804.5524,159.60000000000002,152.4,176.4,1300000
806.5686,159.60000000000002,152.4,176.4,5200000
807.5721,159.60000000000002,152.4,178.20000000000002,2500000
808.5846,159.60000000000002,152.4,176.4,7600000
809.5877,159.60000000000002,152.4,174.60000000000002,3600000
810.6012,159.60000000000002,121.79999999999998,178.20000000000002,3500000
830.5681,159.60000000000002,152.4,174.60000000000002,850000
831.5713,159.60000000000002,150.6,162.6,540000
832.5843,159.60000000000002,150.6,178.20000000000002,3600000
833.5877,159.60000000000002,150.6,176.4,2000000
834.601,159.60000000000002,152.4,190.2,2000000
835.6036,159.60000000000002,149.4,172.79999999999998,1000000
854.5681,159.60000000000002,150.6,164.4,500000
856.5841,159.60000000000002,149.4,164.4,520000
78.2807,160.8,121.79999999999998,164.4,460000
81.1713,160.8,152.4,172.79999999999998,470000
81.3953,160.8,152.4,176.4,2700000
81.5068,160.8,152.4,178.20000000000002,1200000
82.9526,160.8,154.2,164.4,410000
84.2859,160.8,152.4,176.4,1800000
84.5099,160.8,152.4,176.4,2200000
87.0441,160.8,156,166.2,470000
87.4005,160.8,152.4,178.20000000000002,940000
87.512,160.8,150.6,164.4,430000
114.0913,160.8,130.2,168,2200000
123.0916,160.8,144,169.8,1200000
144.0847,160.8,150.6,164.4,440000
160.0756,160.8,149.4,181.79999999999998,3500000
165.1134,160.8,145.8,164.4,1400000
166.0974,160.8,142.20000000000002,166.2,6600000
167.1007,160.8,142.20000000000002,164.4,630000
207.1239,160.8,142.20000000000002,171.6,4900000
216.1593,160.8,133.8,180,510000
217.1045,160.8,128.4,162.6,370000
256.8504,160.8,116.39999999999999,205.8,17000000
257.1848,160.8,133.8,166.2,7500000
257.5192,160.8,137.4,168,1900000
278.1855,160.8,137.4,181.79999999999998,3200000
281.1382,160.8,150.6,190.2,1100000
290.189,160.8,150.6,164.4,3600000
290.5235,160.8,150.6,166.2,2100000
293.1908,160.8,138.6,188.4,15000000
299.1488,160.8,147.6,174.60000000000002,2000000
300.1986,160.8,147.6,183,17000000
300.7003,160.8,145.8,176.4,5300000
301.2018,160.8,147.6,164.4,1200000
301.212,160.8,137.4,180,250000
316.2117,160.8,156,216,32000000
316.3209,160.8,152.4,214.2,19000000
317.2151,160.8,156,214.2,5400000
317.3242,160.8,149.4,208.8,4400000
328.1997,160.8,150.6,162.6,320000
330.246,160.8,152.4,174.60000000000002,890000
339.0402,160.8,157.79999999999998,169.8,260000
350.2066,160.8,149.4,168,2000000
350.7083,160.8,150.6,166.2,700000
351.2431,160.8,145.8,178.20000000000002,3800000
351.5776,160.8,137.4,169.8,2300000
368.3521,160.8,144,162.6,330000
375.225,160.8,130.2,169.8,700000
384.5818,160.8,152.4,164.4,670000
384.7719,160.8,150.6,174.60000000000002,21000000
385.7752,160.8,149.4,192,2000000
414.2152,160.8,120,174.60000000000002,2200000
415.2175,160.8,135.6,184.8,540000
417.2182,160.8,150.6,164.4,530000
434.7799,160.8,150.6,212.4,5700000
469.3269,160.8,152.4,180,630000
479.359,160.8,147.6,164.4,590000
678.5063,160.8,121.79999999999998,198.6,3600000
679.5096,160.8,123.60000000000001,178.20000000000002,1600000
692.522,160.8,154.2,178.20000000000002,1600000
704.522,160.8,154.2,195.6,11000000
705.5254,160.8,118.2,196.79999999999998,5300000
706.5379,160.8,121.79999999999998,178.20000000000002,6900000
707.5412,160.8,152.4,178.20000000000002,2800000
708.5441,160.8,125.39999999999999,164.4,690000
718.574,160.8,152.4,178.20000000000002,6100000
719.541,160.8,152.4,184.8,2400000
719.5776,160.8,152.4,176.4,2700000
720.5539,160.8,118.2,178.20000000000002,2200000
720.5795,160.8,156,166.2,570000
726.504,160.8,152.4,166.2,720000
728.5209,160.8,142.20000000000002,164.4,650000
730.5376,160.8,152.4,178.20000000000002,11000000
731.5411,160.8,152.4,198.6,4700000
732.5531,160.8,152.4,178.20000000000002,55000000
732.5894,160.8,154.2,166.2,840000
733.5566,160.8,152.4,178.20000000000002,26000000
734.5587,160.8,121.79999999999998,176.4,5300000
740.5211,160.8,150.6,174.60000000000002,760000
741.5249,160.8,154.2,164.4,400000
745.5566,160.8,154.2,176.4,1400000
746.569,160.8,152.4,178.20000000000002,9400000
746.6057,160.8,150.6,178.20000000000002,3400000
747.5723,160.8,152.4,178.20000000000002,4200000
748.5746,160.8,152.4,172.79999999999998,910000
750.5432,160.8,152.4,169.8,740000
756.5534,160.8,152.4,181.79999999999998,4100000
758.5688,160.8,121.79999999999998,176.4,37000000
760.5848,160.8,152.4,195.6,42000000
761.588,160.8,152.4,195.6,21000000
762.5911,160.8,152.4,195.6,5400000
766.5375,160.8,149.4,174.60000000000002,1000000
766.5737,160.8,150.6,192,1400000
768.5897,160.8,152.4,196.79999999999998,2600000
774.4965,160.8,135.6,162.6,460000
776.5794,160.8,152.4,174.60000000000002,920000
