mz,rt,rtmin,rtmax,n_293T_2
283.0674,612.6,607.1999999999999,619.2,2400
284.0623,612.6,610.2,618,1400
318.0406,612.6,607.1999999999999,618,2900
320.0375,612.6,610.2,616.1999999999999,1100
432.1269,612.6,601.8,617.4,2200
691.209,612.6,608.4000000000001,616.1999999999999,1600
113.0355,613.2,610.8,618,1300
131.0462,613.2,607.8000000000001,620.4,6200
155.0653,613.2,606.5999999999999,617.4,1000
381.0933,613.2,610.2,618,2600
245.1133,613.8000000000001,594,619.2,2600
331.161,613.8000000000001,610.8,617.4,1500
510.157,613.8000000000001,606.5999999999999,618,3400
808.1668,613.8000000000001,610.8,618,3900
853.1319,613.8000000000001,611.4,617.4,1500
308.1161,614.4,611.4,621,7200
309.1169,614.4,612,619.2,1600
343.1197,614.4,611.4,619.8,1100
349.0878,614.4,613.2,619.2,1200
403.1265,614.4,607.8000000000001,618,1200
698.0761,614.4,611.4,619.2,2000
720.0581,614.4,610.8,619.2,3700
722.057,614.4,612,617.4,1300
809.1174,614.4,610.8,619.2,1600
830.1503,614.4,611.4,618,3200
831.151,614.4,611.4,619.2,3400
187.0721,615.6,610.2,621,7500
403.5545,615.6,610.2,621,5700
576.0281,615.6,612.6,618,1300
624.1794,615.6,608.4000000000001,619.8,3500
808.117,615.6,607.8000000000001,621,3500
161.0456,616.1999999999999,607.8000000000001,623.4000000000001,2200
345.0594,616.1999999999999,610.8,620.4,2900
348.0856,616.1999999999999,609,623.4000000000001,4900
404.1029,616.1999999999999,601.1999999999999,624.6,31000
405.1062,616.1999999999999,606.5999999999999,621.5999999999999,5400
406.1127,616.1999999999999,610.2,619.8,2700
473.1599,616.1999999999999,610.2,620.4,8900
474.1631,616.1999999999999,612.6,619.2,2000
496.176,616.1999999999999,609,619.2,3000
590.1846,616.1999999999999,613.2,618,1100
649.2287,616.1999999999999,611.4,619.8,4000
650.2312,616.1999999999999,613.2,618,1100
299.0239,616.8,607.1999999999999,621.5999999999999,2100
300.1186,616.8,613.8000000000001,620.4,1100
370.1086,616.8,612,620.4,3500
562.0333,616.8,613.2,621,2700
794.1529,616.8,613.8000000000001,619.2,1100
994.1586,616.8,614.4,620.4,1400
1005.2179,616.8,613.2,620.4,2000
1103.0939,616.8,613.8000000000001,620.4,1800
217.0638,617.4,613.8000000000001,622.1999999999999,2600
285.094,617.4,616.1999999999999,621,1000
341.1073,617.4,590.4,642,11000
358.124,617.4,613.8000000000001,619.2,1100
446.1495,617.4,613.2,624.6,12000
447.1527,617.4,614.4,621,2400
511.1579,617.4,610.8,619.2,1200
537.1646,617.4,606.5999999999999,622.8000000000001,5700
538.1683,617.4,614.4,619.8,1200
540.0526,617.4,609,629.4,110000
662.1011,617.4,609,629.4,120000
663.1032,617.4,610.8,627.6,29000
684.081,617.4,614.4,620.4,1800
744.1026,617.4,614.4,620.4,1500
789.1239,617.4,615.6,620.4,2300
1004.2157,617.4,612,622.1999999999999,4800
236.0768,618,615.6,622.1999999999999,2200
401.1278,618,606,637.1999999999999,3100
431.0903,618,616.8,621.5999999999999,1500
435.1173,618,613.8000000000001,621,1700
541.0546,618,610.8,627,20000
542.057,618,611.4,622.8000000000001,4800
545.1497,618,607.1999999999999,622.8000000000001,2500
556.1626,618,615.6,620.4,2300
767.1418,618,616.1999999999999,622.8000000000001,3500
104.0354,619.2,612.6,630,11000
300.0379,619.2,604.8,623.4000000000001,2400
318.0754,619.2,614.4,623.4000000000001,3800
399.0934,619.2,616.1999999999999,624.6,1200
891.1003,619.2,617.4,622.1999999999999,1100
1007.1307,619.2,616.8,621.5999999999999,1900
1013.1466,619.2,616.1999999999999,622.1999999999999,2800
174.0881,619.8,616.8,628.2,1500
869.1173,619.8,616.8,622.1999999999999,1800
971.1858,619.8,617.4,623.4000000000001,3700
991.1649,619.8,616.1999999999999,623.4000000000001,11000
992.1707,619.8,616.8,622.8000000000001,4400
801.8317,620.4,615.6,627.6,5600
847.1347,620.4,616.8,623.4000000000001,4000
969.1836,620.4,615.6,624.6,24000
970.1872,620.4,617.4,624.6,9800
347.0572,621,616.1999999999999,624.6,1700
521.1303,621,618,627,3800
548.0934,621,618,622.8000000000001,1500
636.1427,621,618,624.6,4300
653.1377,621,617.4,625.8,7200
654.1404,621,619.2,623.4000000000001,1400
657.1213,621,618,623.4000000000001,3900
780.3641,621,618,623.4000000000001,1400
802.334,621,616.1999999999999,625.8,4500
802.8367,621,616.8,624,1600
131.0824,621.5999999999999,616.8,629.4,2900
305.044,621.5999999999999,603,637.8000000000001,5800
346.0544,621.5999999999999,613.8000000000001,631.1999999999999,15000
354.0598,621.5999999999999,619.8,624,1500
615.1574,621.5999999999999,618,624,6100
635.1396,621.5999999999999,617.4,625.8,18000
651.1068,621.5999999999999,618,624,3100
177.0345,622.1999999999999,619.2,629.4,1200
214.0481,622.1999999999999,616.1999999999999,632.4,5100
304.0596,622.1999999999999,616.8,645.6,4800
328.0571,622.1999999999999,616.1999999999999,631.8,7700
613.1586,622.1999999999999,617.4,629.4,50000
614.1611,622.1999999999999,618,628.2,12000
1152.249,622.1999999999999,620.4,624.6,3400
254.0778,622.8000000000001,616.8,634.2,7500
288.0649,622.8000000000001,616.1999999999999,638.4000000000001,13000
305.1564,622.8000000000001,618,632.4,3000
818.2062,622.8000000000001,621,627,3300
160.0071,623.4000000000001,618,628.2,1200
308.0739,623.4000000000001,615.6,656.4,72000
309.0762,623.4000000000001,616.8,633.6,8200
798.2246,623.4000000000001,621.5999999999999,628.2,2600
1103.3062,623.4000000000001,621,625.8,2400
143.046,624,618,630.6,1500
272.0882,624,613.8000000000001,646.8,29000
306.0766,624,613.8000000000001,672.6,1200000
307.0787,624,619.2,661.1999999999999,150000
796.2248,624,620.4,630.6,21000
797.227,624,621.5999999999999,630.6,5900
845.1658,624,620.4,627.6,4400
1001.2709,624,622.1999999999999,628.8000000000001,2400
1184.3385,624,622.8000000000001,628.8000000000001,1500
273.0911,624.6,617.4,631.8,2800
979.2893,624.6,622.1999999999999,631.8,13000
980.2934,624.6,622.1999999999999,630,4500
981.2902,624.6,622.8000000000001,627.6,1600
210.088,625.2,619.2,630.6,1300
287.1002,625.2,621.5999999999999,630,6100
511.1211,625.2,621.5999999999999,629.4,1800
877.2541,625.2,624,630,1200
1162.3559,625.2,622.8000000000001,630.6,7600
1163.3569,625.2,622.8000000000001,630,3200
1164.3564,625.2,623.4000000000001,628.8000000000001,1700
694.186,625.8,623.4000000000001,628.2,1800
205.0712,627,621.5999999999999,632.4,1900
489.1402,627,621,633,29000
490.1427,627,622.1999999999999,631.1999999999999,4900
672.2061,627,622.8000000000001,631.8,6300
855.2726,627,623.4000000000001,635.4,12000
856.2748,627,624,631.8,3000
1039.3392,627,624.6,631.8,2200
96.9691,627.6,624.6,630.6,1500
244.0587,627.6,623.4000000000001,633.6,5500
280.0346,627.6,625.2,630,1200
548.1885,627.6,624.6,630,2600
608.2099,627.6,624,631.8,12000
791.2763,627.6,625.2,630.6,4200
1038.3388,627.6,624,634.2,6300
78.959,628.2,624,634.2,12000
168.0429,628.2,620.4,657,130000
182.0581,628.2,623.4000000000001,634.2,4600
242.0793,628.2,620.4,655.2,120000
243.0827,628.2,623.4000000000001,636,10000
425.1436,628.2,623.4000000000001,634.2,17000
426.1466,628.2,625.2,631.1999999999999,1700
664.1122,628.2,612,638.4000000000001,12000
673.2106,628.2,623.4000000000001,629.4,1200
169.046,628.8000000000001,622.8000000000001,636,6500
244.0835,628.8000000000001,625.2,632.4,1500
819.2596,628.8000000000001,627,632.4,4300
122.9849,629.4,625.2,632.4,1400
154.0272,629.4,625.8,634.2,2300
324.092,629.4,627,633.6,1200
337.0915,629.4,625.8,635.4,2100
534.1576,629.4,627.6,631.8,1300
665.1179,629.4,620.4,633.6,2800
878.3077,629.4,627,637.1999999999999,9100
1002.3253,629.4,627,633.6,3900
1061.372,629.4,627,636.5999999999999,5900
1062.3752,629.4,627.6,635.4,1800
1185.3909,629.4,627,632.4,2100
351.0932,630,627,634.2,2600
695.2421,630,625.8,637.8000000000001,16000
696.2451,630,627,635.4,3500
879.3104,630,627.6,634.2,2200
1026.362,630,628.2,634.2,1800
152.002,630.6,625.2,637.8000000000001,4700
225.0985,630.6,622.8000000000001,639.6,6600
512.1756,630.6,628.2,635.4,4000
671.226,630.6,628.8000000000001,636,1200
842.2957,630.6,627.6,637.1999999999999,11000
843.2989,630.6,628.2,635.4,2900
1025.3603,630.6,627.6,636,5700
1172.4125,630.6,628.8000000000001,635.4,1800
330.1138,631.1999999999999,627.6,638.4000000000001,6300
659.2295,631.1999999999999,627.6,638.4000000000001,20000
660.2318,631.1999999999999,628.2,637.1999999999999,4100
806.2819,631.1999999999999,629.4,633.6,1500
293.0981,631.8,628.2,638.4000000000001,4300
329.1106,631.8,625.8,640.8,56000
188.0563,632.4,629.4,639,1500
335.0712,632.4,628.8000000000001,637.8000000000001,1500
476.1626,632.4,628.8000000000001,639,8200
498.1427,632.4,629.4,639,1400
128.0354,633,624,656.4,130000
145.6118,633,628.8000000000001,639.6,2000
146.0464,633,624.6,655.2,770000
147.049,633,625.8,645,45000
148.05,633,628.2,640.8,7300
321.1289,633,627,640.2,4900
334.0699,633,627.6,645,9900
102.0561,633.6,625.8,651,70000
103.0592,633.6,628.8000000000001,639.6,2900
231.0977,633.6,629.4,639.6,1900
244.0132,633.6,628.8000000000001,640.8,1700
129.0384,634.2,627.6,641.4,8500
488.1594,634.2,627,640.2,8800
681.2112,634.2,628.8000000000001,638.4000000000001,2400
1047.344,634.2,628.8000000000001,636.5999999999999,1900
316.0828,635.4,630,640.2,1800
864.2766,635.4,628.2,638.4000000000001,3000
286.0591,636,629.4,642,4100
315.0798,636,628.2,642,19000
272.0529,636.5999999999999,632.4,642,2600
243.0975,637.1999999999999,634.2,645,3800
331.0454,637.1999999999999,630,642,3500
857.3473,637.1999999999999,633.6,640.2,1400
168.0277,638.4000000000001,637.1999999999999,642,1900
307.1134,638.4000000000001,631.8,646.8,10000
308.1162,638.4000000000001,637.1999999999999,642,1300
337.0608,638.4000000000001,636,642,1700
160.0614,639.6,636,646.1999999999999,2600
173.0453,639.6,632.4,649.8,1900
179.0564,639.6,628.2,657.6,320000
239.0769,639.6,629.4,655.2,96000
240.0801,639.6,631.8,650.4,9400
301.0639,639.6,635.4,646.8,9000
474.1436,639.6,636.5999999999999,644.4,2000
115.0036,640.2,637.1999999999999,648,3400
177.0402,640.2,635.4,649.2,1600
181.0604,640.2,633.6,649.2,4400
267.0712,640.2,634.2,646.8,5000
88.0404,640.8,628.2,649.8,13000
159.0295,640.8,636,646.1999999999999,1400
161.0455,640.8,628.8000000000001,657.6,18000
241.0811,640.8,635.4,646.1999999999999,2000
323.0453,640.8,638.4000000000001,645.6,1600
334.124,640.8,637.1999999999999,646.8,2000
359.1182,640.8,633.6,649.8,5800
468.1274,640.8,636,648,4400
529.1559,640.8,637.8000000000001,642,1100
131.0349,641.4,637.8000000000001,650.4,2400
132.0307,641.4,633,664.8,110000
133.0333,641.4,636,649.2,5900
134.0346,641.4,638.4000000000001,645.6,1000
245.0768,641.4,638.4000000000001,648,2100
287.0487,643.2,637.8000000000001,649.8,12000
114.0193,643.8000000000001,638.4000000000001,645,1200
257.0769,643.8000000000001,639.6,649.2,2600
191.0559,644.4,637.1999999999999,651,1900
218.0667,644.4,639,652.8000000000001,7900
227.0549,644.4,642,648,1100
309.0302,644.4,641.4,648,1800
366.1072,644.4,635.4,649.8,12000
367.1043,644.4,632.4,651,46000
368.1072,644.4,636,649.2,6800
407.1156,644.4,640.8,648,1700
215.0323,645,639.6,650.4,1300
229.0823,645,639.6,651,2300
259.0561,645,641.4,649.8,1900
274.1036,645,640.8,661.1999999999999,3200
275.0876,645,639,652.8000000000001,6000
302.0985,645,639,654.6,16000
303.1014,645,641.4,651,2200
328.0571,645,635.4,654.6,1300
350.0887,645,641.4,649.2,2700
363.0966,645,642,653.4000000000001,1900
369.1083,645,639,648,1500
554.1566,645,640.8,646.8,1400
555.153,645,639,648,3200
637.2007,645,642,649.8,1700
636.1975,645.6,639.6,653.4000000000001,6700
187.0719,646.1999999999999,643.8000000000001,653.4000000000001,1300
231.0621,646.1999999999999,640.8,657.6,26000
232.0651,646.1999999999999,643.2,654,2700
285.0944,646.1999999999999,641.4,653.4000000000001,2300
691.2101,646.1999999999999,641.4,651,4500
283.0292,646.8,640.8,651,2000
690.2135,646.8,643.8000000000001,649.2,1000
343.0742,648,645,650.4,1100
692.22,649.2,643.8000000000001,654,2100
144.0665,649.8,644.4,656.4,3200
189.0593,649.8,644.4,656.4,5200
154.0619,650.4,635.4,661.1999999999999,1700
170.0457,650.4,643.8000000000001,656.4,4900
188.0568,650.4,642,659.4,60000
539.1363,650.4,645.6,656.4,1400
566.1551,650.4,646.1999999999999,657,3200
300.0476,651,646.8,656.4,1000
450.1709,651,644.4,658.8000000000001,10000
247.0928,652.1999999999999,644.4,656.4,1800
258.0378,652.1999999999999,645.6,657,2600
260.0227,652.1999999999999,642,660.6,5100
261.0726,652.1999999999999,643.8000000000001,660,24000
262.0753,652.1999999999999,645,656.4,2700
451.1737,652.1999999999999,646.1999999999999,656.4,2100
243.0614,652.8000000000001,645,657.6,2600
360.0683,652.8000000000001,649.8,655.2,1900
382.5494,652.8000000000001,645.6,659.4,4300
383.0515,652.8000000000001,648.6,657.6,1300
480.1203,652.8000000000001,649.2,657,1100
766.1065,652.8000000000001,646.1999999999999,659.4,3100
196.0725,653.4000000000001,648.6,659.4,3200
478.0878,653.4000000000001,650.4,657.6,1200
171.0065,654,646.1999999999999,664.8,17000
240.0616,654,651,657,1000
343.0182,654,650.4,658.8000000000001,2600
675.1735,654,648.6,660.6,6100
676.1769,654,650.4,658.8000000000001,1600
253.0492,654.6,650.4,661.8,1600
341.1076,654.6,645.6,661.1999999999999,1300
364.9999,654.6,650.4,658.2,1800
382.0975,654.6,651,659.4,1300
266.0857,657,653.4000000000001,664.2,1300
346.0529,657,654,664.2,2100
504.1629,657,644.4,661.8,1900
679.2103,657,654.6,660,1200
368.0348,657.6,654.6,660,2600
503.1595,657.6,641.4,666.5999999999999,9000
563.1809,657.6,645.6,661.8,1600
678.2075,657.6,653.4000000000001,661.1999999999999,4700
867.8579,657.6,654.6,663,1200
147.0296,658.2,644.4,667.1999999999999,5600
265.0823,658.2,651,666.5999999999999,8000
323.0272,658.2,652.8000000000001,666,2300
371.0687,658.8000000000001,654.6,661.8,8000
866.8553,658.8000000000001,651,667.1999999999999,8200
867.3565,658.8000000000001,652.1999999999999,665.4,3900
176.045,659.4,654.6,667.1999999999999,3300
866.3531,659.4,651,667.8000000000001,9100
468.1269,660,655.2,665.4,3500
88.0404,660.6,654,669,5000
114.0196,660.6,654.6,667.8000000000001,4000
130.0508,660.6,653.4000000000001,675.6,16000
156.0299,660.6,654,669,6200
167.9967,660.6,653.4000000000001,663,1300
174.0412,660.6,652.1999999999999,679.8,270000
175.0438,660.6,653.4000000000001,669.6,19000
313.043,660.6,656.4,665.4,2500
714.1958,661.1999999999999,658.8000000000001,665.4,2900
676.0606,661.8,660.6,665.4,1300
259.0213,663,658.8000000000001,666,1400
273.0373,663,657.6,669.6,5600
347.0382,663,657.6,669,3400
558.0642,663,658.8000000000001,666,2300
866.1168,663,661.1999999999999,666.5999999999999,1500
887.0968,663,660.6,665.4,1600
1098.1312,663,660.6,667.1999999999999,1500
334.0612,663.6,660.6,670.8,1700
484.0712,663.6,661.1999999999999,666.5999999999999,1300
654.0796,663.6,660,672.6,5900
670.0475,663.6,661.1999999999999,666.5999999999999,1100
865.1156,663.6,660,672.6,6400
881.0832,663.6,661.1999999999999,667.8000000000001,1400
1076.15,663.6,660.6,671.4,5800
1077.1517,663.6,661.1999999999999,668.4000000000001,1600
232.0096,664.2,660,672.6,2400
443.043,664.2,660,673.8000000000001,4500
466.105,664.2,659.4,673.2,3100
686.0384,664.2,663,672.6,2100
1055.171,664.2,661.8,670.8,3600
1056.1737,664.2,663,667.8000000000001,1100
120.9805,664.8,663,669.6,1200
211.0309,664.8,660.6,673.2,2900
261.1083,664.8,660.6,669,1600
311.9752,664.8,660.6,667.8000000000001,1200
333.058,664.8,658.2,678,20000
344.0371,664.8,660,669,4500
423.0663,664.8,661.8,669,1900
501.0286,664.8,661.8,670.8,2200
844.1367,664.8,661.1999999999999,670.8,4400
1054.1696,664.8,660.6,672,13000
338.9881,665.4,661.8,670.8,1600
380.0246,665.4,661.1999999999999,670.8,2700
633.1009,665.4,661.1999999999999,671.4,4800
843.135,665.4,660.6,672.6,24000
78.9593,666,659.4,689.4,55000
96.9693,666,660,684,6800
192.0165,666,660,687.6,8600
210.0282,666,658.8000000000001,681,54000
289.9939,666,660.6,673.2,11000
421.0626,666,659.4,676.1999999999999,86000
422.0647,666,660.6,673.2,10000
632.0981,666,660,673.8000000000001,33000
403.0506,666.5999999999999,661.8,670.8,1900
176.9354,667.1999999999999,661.8,676.8,1500
402.9932,667.8000000000001,661.1999999999999,677.4,17000
403.9961,667.8000000000001,663.6,672,1100
482.959,667.8000000000001,663.6,670.8,2500
817.1083,667.8000000000001,661.8,675,6100
1050.1258,667.8000000000001,663,673.2,1200
302.5334,668.4000000000001,661.1999999999999,679.8,18000
303.0349,668.4000000000001,663,676.8,2500
606.0741,668.4000000000001,658.8000000000001,687,1700000
608.0781,668.4000000000001,660,681.5999999999999,88000
609.0803,668.4000000000001,661.1999999999999,679.8,13000
614.1411,668.4000000000001,663.6,679.8,4200
1028.142,668.4000000000001,661.8,673.2,3100
604.2406,669,661.8,678,3900
607.0772,669,659.4,684.6,330000
610.0818,669,664.2,675,1900
563.0659,669.6,663,679.2,5000
613.1379,669.6,661.1999999999999,682.1999999999999,20000
809.153,669.6,667.1999999999999,675.6,1500
839.0899,669.6,660,676.1999999999999,4600
73.0296,670.8,665.4,682.1999999999999,4600
494.0448,670.8,663.6,675.6,3200
684.0489,670.8,663,678,1900
818.1094,670.8,665.4,673.2,1100
519.0386,671.4,666.5999999999999,674.4,3000
628.054,671.4,661.1999999999999,681,4700
637.0553,671.4,666.5999999999999,676.1999999999999,2700
117.0192,672,664.8,681.5999999999999,15000
308.0023,672,661.8,676.8,1900
360.0141,672.6,664.2,675,1800
427.0225,672.6,667.8000000000001,685.2,10000
194.0124,673.2,666.5999999999999,678,1900
225.0068,673.2,665.4,676.1999999999999,1400
426.0201,673.2,663,699.6,80000
428.0239,673.8000000000001,668.4000000000001,680.4,1700
420.0347,674.4,672,680.4,1600
665.2125,674.4,663.6,687,2700
229.0114,675,667.1999999999999,684.6,8500
287.9932,675,670.8,684.6,2900
296.081,675,670.8,683.4000000000001,1500
432.0934,675.6,673.2,678,1300
726.0307,675.6,672,680.4,2500
459.0278,676.1999999999999,673.2,679.2,1000
545.9775,676.1999999999999,675,681,1300
763.1888,677.4,674.4,682.1999999999999,1700
129.0191,678,673.8000000000001,685.2,2500
203.0668,678,673.2,684.6,2400
319.036,678,674.4,688.8000000000001,4200
401.0055,678,667.1999999999999,682.1999999999999,1000
467.0891,678,672.6,681.5999999999999,1700
112.0406,679.2,658.2,690.6,13000
147.0297,679.2,672,688.8000000000001,6500
221.0604,679.2,669.6,699,68000
222.0626,679.2,672.6,688.8000000000001,6300
223.0565,679.2,673.8000000000001,687.6,3900
246.0723,679.2,674.4,685.8,4200
336.9991,679.2,672.6,688.2,2300
381.0412,679.2,671.4,688.2,9500
134.0279,679.8,673.8000000000001,687,2100
190.0182,679.8,663.6,691.8,69000
191.0205,679.8,673.8000000000001,685.8,5500
219.0616,679.8,675.6,687,2300
303.9571,679.8,676.1999999999999,685.8,1100
341.017,679.8,675.6,687.6,2000
356.9948,679.8,675.6,687,1700
382.0438,679.8,675,685.2,1600
383.0389,679.8,675.6,685.2,1200
468.0021,679.8,676.8,684.6,1200
243.0414,680.4,675,689.4,2200
434.9606,680.4,676.8,684,1100
465.1063,680.4,677.4,684.6,1200
481.0838,680.4,677.4,685.2,1500
146.0277,681,675.6,685.8,1200
259.0217,681,673.8000000000001,694.2,11000
307.0781,681,676.1999999999999,693.6,1300
362.9986,681,677.4,687,1000
434.0642,681,676.8,685.8,1500
440.0961,681.5999999999999,677.4,688.8000000000001,2700
457.0503,681.5999999999999,678,687,1300
289.1142,682.1999999999999,678,687.6,1500
439.0941,682.1999999999999,675.6,692.4,12000
441.0914,682.1999999999999,678,687.6,1600
449.1503,682.1999999999999,676.8,689.4,5500
450.1533,682.1999999999999,679.2,685.2,1100
482.0995,682.1999999999999,678,690,4700
189.0513,683.4000000000001,677.4,691.8,6400
199.9688,683.4000000000001,678,689.4,1400
483.1019,683.4000000000001,679.8,687,1000
241.0588,684,676.8,697.8000000000001,3500
489.9911,685.8,679.8,693.6,2200
289.0317,689.4,681,694.8,4700
145.0142,690,684.6,700.2,11000
101.0244,690.6,685.2,698.4000000000001,4500
308.097,690.6,688.2,697.8000000000001,1800
453.0732,690.6,687,697.8000000000001,1600
503.1431,692.4,681.5999999999999,702.6,2600
314.9639,693,691.8,706.1999999999999,1000
184.0013,693.6,689.4,699.6,1600
425.0791,694.2,677.4,709.8,55000
427.0763,694.2,687.6,704.4,6400
428.078,694.2,690,699,1100
447.0602,694.2,688.2,703.2,3800
235.9909,696,690.6,708,1800
236.9875,696,689.4,709.8,7300
426.081,696,685.8,705,9800
654.1687,697.1999999999999,693,703.8000000000001,1800
133.0149,697.8000000000001,688.8000000000001,716.4,110000
134.0176,697.8000000000001,690.6,707.4,5000
135.0185,697.8000000000001,693,703.8000000000001,1400
161.0061,697.8000000000001,692.4,705,2000
274.0244,697.8000000000001,693.6,703.8000000000001,2900
276.0243,697.8000000000001,694.8,702,1100
308.9908,697.8000000000001,693,704.4,4200
325.5813,697.8000000000001,693,703.8000000000001,1800
362.0489,697.8000000000001,692.4,703.2,1200
652.1694,697.8000000000001,690,707.4,12000
674.1507,697.8000000000001,693,703.2,1400
275.021,698.4000000000001,692.4,705,12000
386.9683,698.4000000000001,693,705,4000
653.1719,698.4000000000001,691.8,705,3500
1013.1145,698.4000000000001,694.8,702,1300
115.0041,699,690,710.4,14000
71.0141,699.6,692.4,707.4,1800
535.0348,699.6,693.6,709.8,2500
480.979,700.2,692.4,715.8,6200
743.0296,700.2,696.5999999999999,703.8000000000001,1300
1131.0993,700.8,697.1999999999999,704.4,2500
1153.0807,700.8,696.5999999999999,705,2300
1175.0633,700.8,697.8000000000001,704.4,1600
401.0199,702,697.1999999999999,707.4,1200
587.0274,702,693,708.6,9700
685.0029,702,694.8,706.1999999999999,2200
847.0569,702,698.4000000000001,705.6,1900
349.0523,702.6,696.5999999999999,709.2,1100
513.0933,702.6,696.5999999999999,705.6,1200
588.0301,702.6,696,706.1999999999999,1700
706.9858,702.6,696,705.6,1300
762.9907,702.6,697.8000000000001,705,1000
869.0397,702.6,699,705,1200
259.0214,703.2,694.2,714.6,10000
989.3179,704.4,694.2,713.4000000000001,2100
1094.0194,705,703.2,708,1200
359.123,705.6,700.8,710.4,1400
1151.3696,705.6,700.2,714.6,1400
536.0662,706.1999999999999,700.8,710.4,1800
787.9966,706.1999999999999,704.4,709.2,1400
210.0073,707.4,700.8,711,2300
565.047,707.4,690.6,717,220000
566.0498,707.4,692.4,715.2,36000
567.0506,707.4,693.6,712.1999999999999,10000
568.0534,707.4,697.1999999999999,709.8,1500
575.1818,707.4,700.8,717,1500
647.9241,707.4,704.4,710.4,1200
669.0237,707.4,700.2,709.8,1200
703.9297,707.4,705,714,1200
275.0876,708,704.4,714.6,1400
643.0224,708,703.8000000000001,709.8,1300
643.1146,708,703.2,716.4,2200
1078.9226,708,705.6,711.5999999999999,1000
549.9479,708.6,704.4,715.8,3100
605.1929,708.6,702,716.4,1600
625.9394,709.2,704.4,715.8,2500
1056.9398,709.2,705,714.6,2900
1072.9103,709.2,706.1999999999999,714,1600
528.9656,709.8,704.4,719.4,3900
535.9492,709.8,707.4,713.4000000000001,1400
565.9171,709.8,706.1999999999999,711,1100
681.9501,709.8,705.6,712.1999999999999,1000
1034.9599,709.8,705,717.6,6900
1050.9294,709.8,705.6,715.8,3000
516.9718,710.4,706.1999999999999,717,3700
524.961,710.4,706.1999999999999,715.2,2400
527.9659,710.4,702.6,738,23000
583.9637,710.4,708,714,1300
1035.9593,710.4,705.6,714.6,2100
217.0028,711,705,721.8,12000
529.9591,711,706.1999999999999,716.4,1400
543.9355,711,705,717.6,3700
559.9062,711,706.1999999999999,717.6,2000
565.9524,711,708,714.6,2700
589.9762,711,705,721.1999999999999,3300
603.955,711,705,718.8000000000001,4900
1012.9823,711,705,717,7600
1013.9843,711,706.1999999999999,714,1800
231.9777,711.5999999999999,705.6,720,1900
263.4754,711.5999999999999,705,719.4,4900
392.9013,711.5999999999999,707.4,717,1600
402.9933,711.5999999999999,703.8000000000001,730.8,53000
404.997,711.5999999999999,708,715.8,1400
504.4588,711.5999999999999,707.4,716.4,1500
505.9875,711.5999999999999,700.2,840.6,590000
506.9893,711.5999999999999,702.6,743.4000000000001,73000
507.9908,711.5999999999999,703.8000000000001,729.6,20000
508.9934,711.5999999999999,706.1999999999999,716.4,2000
547.9426,711.5999999999999,707.4,715.8,2700
587.977,711.5999999999999,703.8000000000001,729.6,19000
588.9787,711.5999999999999,704.4,719.4,5100
618.9295,711.5999999999999,706.1999999999999,718.2,2400
174.9919,712.1999999999999,678,721.1999999999999,1300
403.996,712.1999999999999,706.1999999999999,718.8000000000001,5900
201.0251,713.4000000000001,705,718.8000000000001,3000
426.0199,713.4000000000001,699.6,741,36000
558.9089,713.4000000000001,706.1999999999999,717,1900
823.0517,713.4000000000001,711.5999999999999,716.4,1500
200.9859,714,709.2,721.1999999999999,1500
427.0228,714,704.4,721.8,4800
219.5627,714.6,708.6,719.4,2300
1129.6273,714.6,713.4000000000001,717.6,1100
175.0358,715.2,708.6,722.4,3700
205.0349,715.2,709.2,724.8,3300
577.5394,715.2,713.4000000000001,717.6,1600
1118.1386,715.2,709.8,726,12000
1119.1412,715.2,711,723,4900
1120.138,715.2,712.1999999999999,720,2100
1129.1294,715.2,713.4000000000001,717.6,1100
1140.1181,715.2,710.4,726.5999999999999,7700
1141.1193,715.2,711,724.2,3200
1142.1193,715.2,711.5999999999999,721.1999999999999,1600
132.0301,715.8,709.2,722.4,4200
440.1302,715.8,706.1999999999999,726,13000
441.1332,715.8,708.6,721.8,3000
569.5505,715.8,711.5999999999999,719.4,2300
709.1125,715.8,712.1999999999999,726.5999999999999,4500
742.0661,715.8,709.2,721.8,2100
864.642,715.8,713.4000000000001,721.8,3500
865.643,715.8,714,718.8000000000001,1200
875.6321,715.8,714.6,721.1999999999999,1800
1156.0861,715.8,712.1999999999999,719.4,1500
1162.0986,715.8,712.1999999999999,726,1400
691.1086,716.4,714,721.1999999999999,2300
865.1438,716.4,713.4000000000001,718.8000000000001,2300
1170.7161,716.4,714.6,721.1999999999999,1700
609.2947,717,714,725.4,2100
1171.2168,717,714.6,720,1400
1171.7176,717,714.6,720,1300
1181.7096,717,714.6,721.8,1200
305.5699,717.6,710.4,730.8,27000
615.1427,717.6,711.5999999999999,727.8000000000001,6300
305.0689,718.2,709.2,733.2,110000
611.1446,718.2,706.1999999999999,750,860000
612.1473,718.2,708.6,740.4,210000
613.1432,718.2,708.6,737.4,110000
614.1442,718.2,710.4,730.2,25000
272.0883,718.8000000000001,711.5999999999999,727.8000000000001,4200
304.0596,718.8000000000001,711.5999999999999,727.8000000000001,3600
338.061,718.8000000000001,713.4000000000001,727.8000000000001,6600
616.1479,718.8000000000001,715.2,723.6,1200
306.569,719.4,713.4000000000001,725.4,2900
307.0756,719.4,715.2,728.4000000000001,1500
649.0919,719.4,711.5999999999999,729.6,4200
271.9992,720,712.1999999999999,730.2,7200
