ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
54157,5176,531,4635,660,-0.0905626190193756,Biotransform,H-1N-1O1,0,0,C3H10N1O5P1,C3H9O6P1,838,0,0,NA,NA,0,0
46246,14491,537,3500,1378,0.49071980136722243,Biotransform,H-1N-1O1,0,0,C7H9N1O4,C7H8O5,841,0,0,NA,NA,0,0
46246,14493,538,3500,1379,0.49071980136722243,Biotransform,H-1N-1O1,0,0,C7H9N1O4,C7H8O5,843,0,0,NA,NA,0,0
46246,14495,539,3500,1380,0.49071980136722243,Biotransform,H-1N-1O1,0,0,C7H9N1O4,C7H8O5,845,0,0,NA,NA,0,0
46246,40100,540,3500,2898,0.49071980136722243,Biotransform,H-1N-1O1,0,0,C7H9N1O4,C7H8O5,847,0,0,NA,NA,0,0
46249,14491,542,3501,1378,-0.09055024847013625,Biotransform,H-1N-1O1,0,0,C7H9N1O4,C7H8O5,851,0,0,NA,NA,0,0
46249,14493,543,3501,1379,-0.09055024847013625,Biotransform,H-1N-1O1,0,0,C7H9N1O4,C7H8O5,853,0,0,NA,NA,0,0
46249,14495,544,3501,1380,-0.09055024847013625,Biotransform,H-1N-1O1,0,0,C7H9N1O4,C7H8O5,855,0,0,NA,NA,0,0
46249,40100,545,3501,2898,-0.09055024847013625,Biotransform,H-1N-1O1,0,0,C7H9N1O4,C7H8O5,857,0,0,NA,NA,0,0
57964,20902,550,5242,1719,-0.09052520138089074,Biotransform,H-1N-1O1,0,0,C7H13N3O2,C7H12N2O3,867,0,0,NA,NA,0,0
57964,20912,551,5242,1721,-0.09052520138089074,Biotransform,H-1N-1O1,0,0,C7H13N3O2,C7H12N2O3,869,0,0,NA,NA,0,0
57964,20907,552,5242,1720,0.49058377925644786,Biotransform,H-1N-1O1,0,0,C7H13N3O2,C7H12N2O3,871,0,0,NA,NA,0,0
