label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,sample
,,534,,250.1448,2.051567,0.8025954,,,,,,,,1004330.463
,,535,,250.1449,2.607317,0.7074763,,,,,,,,147922.5016
,,536,,275.1248,14.01148,0.8366446,,,,,,,,1343402.9
,,537,,249.0549,13.39398,0.83713,,,,,,,,1202011.946
,,538,,157.0504,10.18666,0.6857511,,,,,,,,856010.0333
,,541,,536.4763,2.472833,0.8556931,,,,,,,,1059098.954
,,544,,165.0748,8.832923,0.813522,,,,,,,,1488308.9
,,545,,235.1703,2.522706,0.8298678,,,,,,,,1276018.912
,,546,,256.966,13.89383,0.8071114,,,,,,,,1280915.217
,,548,,131.0348,13.08151,0.8279985,,,,,,,,1338864.217
,,549,,196.0726,11.28402,0.8393015,,,,,,,,1342169.317
,,550,,327.2541,2.432395,0.826626,,,,,,,,1308916.013
,,552,,228.0489,13.50441,0.8043205,,,,,,,,1307882.642
,,553,,228.0489,14.44012,0.8190184,,,,,,,,11182.8703
,,555,,281.3965,2.444839,0.859677,,,,,,,,2973290.229
,,556,,203.1288,4.203784,0.8282146,,,,,,,,1274949.25
,,557,,203.1288,2.817617,0.7901623,,,,,,,,961301.1542
,,564,,298.1563,2.102611,0.8221142,,,,,,,,1268515.408
,,565,,314.2419,2.503978,0.8298216,,,,,,,,978698.4917
,,566,,314.2419,4.213151,0.8472041,,,,,,,,172246.7927
,,567,,314.2419,3.695772,0.7789422,,,,,,,,24267.18499
,,568,,145.0141,12.86199,0.7989278,,,,,,,,1332226.25
,,569,,284.259,2.435506,0.7637351,,,,,,,,834998.4812
,,570,,241.1445,2.186039,0.8056948,,,,,,,,1195486.467
,,572,,231.0984,13.41293,0.8384576,,,,,,,,1254182.525
,,573,,444.7182,13.8468,0.8552133,,,,,,,,1193083.196
,,574,,175.0853,13.63701,0.8394119,,,,,,,,1296827.742
,,575,,88.02829,13.00911,0.7915449,,,,,,,,360892.0354
,,576,,310.7933,13.84993,0.854968,,,,,,,,1109628.054
,,577,,166.0589,4.203778,0.8332934,,,,,,,,1194071.704
,,578,,166.0589,2.861728,0.8056066,,,,,,,,386265.4458
,,580,,168.043,14.35294,0.8294338,,,,,,,,1240468.217
,,581,,168.0429,13.58335,0.7734314,,,,,,,,83048.40521
,,583,,174.0433,6.009717,0.6927928,,,,,,,,1334329.983
,,584,,314.0781,2.572911,0.8264841,,,,,,,,2473390.008
,,590,,134.0175,13.53591,0.7732023,,,,,,,,1323354.058
,,591,,258.179,2.632461,0.8381559,,,,,,,,1180452.538
,,592,,258.179,4.048239,0.8438487,,,,,,,,125425.6255
,,594,,110.9852,13.70037,0.8323556,,,,,,,,1202742.517
,,595,,88.01359,13.02165,0.8573679,,,,,,,,3104085.746
,,598,,137.9962,13.92531,0.7871457,,,,,,,,1362550.892
,,600,,137.0607,3.033533,0.8262297,,,,,,,,1124084.792
,,601,,225.0076,4.216272,0.8248436,,,,,,,,603358.7281
,,602,,225.0076,3.071684,0.7612231,,,,,,,,514280.9427
,,603,,200.9972,13.39083,0.7832657,,,,,,,,1226538.367
,,604,,99.00876,13.30519,0.8223896,,,,,,,,1140947.158
,,605,,407.2372,16.76744,0.8556406,,,,,,,,1114928.55
,,606,,289.1154,14.19178,0.8401239,,,,,,,,1065031.171
,,607,,554.3099,3.0685,0.833048,,,,,,,,1054466.154
,,608,,554.31,7.094395,0.8086769,,,,,,,,718070.0188
,,609,,644.0302,13.76811,0.8497856,,,,,,,,906314.2458
,,610,,302.5334,13.74826,0.8572838,,,,,,,,1130329.604
,,613,,293.099,13.49813,0.8557326,,,,,,,,1035335.963
,,614,,229.1556,7.084867,0.8338044,,,,,,,,980392.8875
,,616,,182.9866,13.39715,0.8347834,,,,,,,,1137936.604
,,619,,890.5184,2.491511,0.8550997,,,,,,,,862750.1833
,,620,,305.5705,14.19178,0.8382257,,,,,,,,1072155.917
,,621,,338.0665,13.97617,0.8341029,,,,,,,,1062570.412
,,623,,287.2227,4.2194,0.8192964,,,,,,,,1060753.554
,,624,,131.0906,9.830634,0.7164154,,,,,,,,1162016.683
,,625,,131.0906,9.314355,0.6352288,,,,,,,,908272.6083
,,626,,234.891,13.85306,0.841702,,,,,,,,1024637.033
,,628,,93.03454,4.213151,0.7918152,,,,,,,,907389.7633
,,629,,299.0264,2.953883,0.8517219,,,,,,,,733971.4802
,,630,,299.0264,2.654444,0.8472958,,,,,,,,733971.4802
,,633,,281.75,2.432395,0.8562418,,,,,,,,739996.076
,,636,,145.1174,13.38138,0.7943377,,,,,,,,1092764.593
,,637,,504.7299,13.8468,0.8498809,,,,,,,,837481.4125
,,640,,342.273,2.432395,0.789411,,,,,,,,893240
,,641,,243.16,2.629333,0.8260393,,,,,,,,1056387.417
,,642,,243.16,8.589384,0.8406533,,,,,,,,205580.0073
,,643,,243.16,4.083739,0.8301904,,,,,,,,137917.3161
,,644,,510.4605,2.475945,0.8551999,,,,,,,,816428.1583
,,645,,121.0718,2.922089,0.7961711,,,,,,,,117766.5757
,,646,,178.9726,14.39492,0.7329735,,,,,,,,979360.675
,,647,,212.9572,13.92216,0.8163455,,,,,,,,1000185.863
,,648,,258.0382,13.6781,0.841549,,,,,,,,1023230.888
,,649,,258.0382,14.13746,0.8302891,,,,,,,,252798.7031
,,650,,329.0852,7.633328,0.7781513,,,,,,,,1077492.179
,,651,,329.0868,13.37823,0.8246547,,,,,,,,48722.64388
,,652,,88.12814,13.00598,0.7954285,,,,,,,,785947.188
,,654,,215.0328,6.824689,0.6946788,,,,,,,,33334.19948
,,658,,129.0193,6.506973,0.7059612,,,,,,,,618591.775
,,659,,580.362,3.071678,0.8505037,,,,,,,,339585.0802
,,660,,580.362,7.097578,0.8261653,,,,,,,,951169.9667
,,661,,580.3619,3.611678,0.7555539,,,,,,,,7946.637012
,,662,,190.0543,7.103945,0.8298193,,,,,,,,984651.5708
,,663,,129.0386,11.13889,0.6226754,,,,,,,,454586.2522
,,665,,146.0822,9.908834,0.8581203,,,,,,,,1116231.996
,,666,,156.9275,13.88759,0.8127996,,,,,,,,1074427.114
,,667,,212.0132,13.64964,0.8241354,,,,,,,,1066834.467
,,668,,604.0698,14.10853,0.8403791,,,,,,,,991447.95
,,669,,215.9603,13.50127,0.8563911,,,,,,,,964723.55
,,670,,187.1087,12.94619,0.809708,,,,,,,,1061145.654
,,671,,187.1087,8.635573,0.8228285,,,,,,,,146420.7969
,,672,,187.1087,9.51385,0.659215,,,,,,,,305403.9458
,,675,,569.2732,7.091222,0.8343808,,,,,,,,898506.5625
,,676,,356.1035,5.012956,0.7439906,,,,,,,,889895.8458
,,677,,356.1035,14.97243,0.7633402,,,,,,,,387533.2146
,,680,,249.0778,2.350506,0.8382396,,,,,,,,934055.8292
,,681,,249.0777,3.344545,0.8311094,,,,,,,,29590.87539
,,684,,362.0508,14.08263,0.8340634,,,,,,,,993257.9542
,,685,,554.1231,14.19178,0.8136485,,,,,,,,955915.9833
,,687,,110.9757,8.183717,0.8344031,,,,,,,,112968.5519
,,690,,296.8822,13.92847,0.8165118,,,,,,,,804508.4
,,694,,187.9655,12.99342,0.8258939,,,,,,,,1004330.488
,,695,,268.2361,2.454172,0.8343866,,,,,,,,898230.8958
,,697,,255.1966,2.623045,0.8330518,,,,,,,,909228.8958
,,698,,522.2834,7.091222,0.8363462,,,,,,,,900086.2167
,,699,,919.5581,2.454172,0.8542426,,,,,,,,587180.8646
,,700,,145.1142,4.21315,0.8392498,,,,,,,,945403.3292
,,701,,145.1142,2.820756,0.8216583,,,,,,,,706448.2042
,,703,,256.1918,2.623039,0.834107,,,,,,,,821503.45
,,704,,256.1918,3.961578,0.8410303,,,,,,,,141375.0432
,,705,,243.1964,4.225661,0.8225176,,,,,,,,821746.4646
,,710,,100.9336,13.00911,0.7809365,,,,,,,,921161.363
,,711,,100.9336,11.30652,0.7869313,,,,,,,,27257.92135
,,712,,100.9336,8.823094,0.7903886,,,,,,,,5957.809928
,,713,,323.0286,13.92847,0.7991851,,,,,,,,910034.2125
,,714,,408.9114,13.89697,0.8546199,,,,,,,,720254.1958
,,717,,201.1132,2.305484,0.7382901,,,,,,,,297095.6771
,,719,,193.108,4.350084,0.8318347,,,,,,,,632048.4354
,,720,,313.1646,2.083461,0.8393465,,,,,,,,851632.9333
,,722,,256.9471,13.91271,0.8167374,,,,,,,,1073709.112
,,723,,234.879,13.8468,0.8491414,,,,,,,,2190527.233
,,724,,521.3273,16.77383,0.8308246,,,,,,,,947024.4292
,,725,,280.2361,2.463506,0.7913111,,,,,,,,788198.3625
,,726,,327.2905,2.541467,0.8381174,,,,,,,,801629.1125
,,727,,301.2171,2.469728,0.7691789,,,,,,,,787132.9
,,728,,296.901,13.91584,0.8280018,,,,,,,,783404.5854
,,731,,539.5045,2.454172,0.8534808,,,,,,,,704978.3396
,,732,,184.025,12.92062,0.8400129,,,,,,,,882033.2125
,,733,,255.0877,2.334456,0.8348221,,,,,,,,830501.5375
,,734,,103.0594,13.49499,0.8350252,,,,,,,,930254.5529
,,735,,103.0594,12.18601,0.8383248,,,,,,,,180281.9271
,,736,,387.0974,2.5634,0.8556314,,,,,,,,526519.1187
,,737,,238.0679,11.30009,0.8395209,,,,,,,,906895.1167
,,738,,234.8815,13.8468,0.8489227,,,,,,,,1060579.417
,,739,,308.0724,13.50127,0.8394392,,,,,,,,663616.7479
,,740,,255.3619,2.472834,0.7864342,,,,,,,,1821473.037
,,741,,296.0999,7.883234,0.8075464,,,,,,,,957382.3042
,,742,,147.0426,13.49499,0.8411971,,,,,,,,952558.5625
,,749,,167.0436,13.39085,0.8378186,,,,,,,,915775.9292
,,750,,167.0437,14.39495,0.8335505,,,,,,,,13906.25039
,,751,,283.4147,2.435506,0.8580493,,,,,,,,1007227.594
,,753,,521.1368,2.513339,0.853247,,,,,,,,400148.5163
,,754,,524.1113,2.528956,0.8543872,,,,,,,,500930.224
,,755,,99.92582,13.02166,0.6667584,,,,,,,,899215.2708
,,757,,253.9874,13.44458,0.7729142,,,,,,,,672531.3229
,,758,,253.9874,14.10531,0.7832636,,,,,,,,170301.9604
,,759,,253.9874,14.30766,0.7619479,,,,,,,,117712.9359
,,760,,203.0286,13.00597,0.814747,,,,,,,,893176.1792
,,762,,291.1795,2.566511,0.8555773,,,,,,,,709177.3187
,,763,,291.1795,3.793056,0.8404601,,,,,,,,103857.3057
,,764,,146.9659,3.206322,0.8493587,,,,,,,,483933.3521
,,765,,386.1692,2.783056,0.8378614,,,,,,,,740166
,,768,,300.2049,2.503972,0.8482506,,,,,,,,593551.0979
,,769,,288.8595,13.87813,0.8120049,,,,,,,,831850.5792
,,770,,607.0776,13.74826,0.8567398,,,,,,,,747821.2708
,,771,,301.1574,7.100761,0.8303918,,,,,,,,788584.2833
,,772,,266.1842,2.575911,0.8570189,,,,,,,,784697.0167
,,773,,152.0465,13.56437,0.6939143,,,,,,,,454797.1583
,,774,,194.9464,14.13428,0.776689,,,,,,,,864152.75
,,775,,88.0171,13.01224,0.8517776,,,,,,,,124788.0885
,,776,,892.534,2.475945,0.8542085,,,,,,,,715243.0396
,,777,,176.0352,5.856805,0.6577232,,,,,,,,393177.8479
,,778,,188.0756,11.29045,0.840883,,,,,,,,789631.6792
,,779,,354.9431,13.88441,0.8544394,,,,,,,,701865.4063
,,780,,225.0252,2.572906,0.7324962,,,,,,,,599257.6146
,,782,,100.9336,13.37823,0.7844799,,,,,,,,921365.6241
,,783,,159.0296,13.37508,0.783186,,,,,,,,823760.2
,,786,,537.053,13.84993,0.8545678,,,,,,,,741534.1083
,,787,,174.0406,13.37507,0.6943969,,,,,,,,818090.0958
,,788,,371.0659,2.638728,0.8496327,,,,,,,,393812.9508
,,789,,173.0322,16.77061,0.8543335,,,,,,,,793394.8553
,,790,,223.1339,2.685778,0.8513414,,,,,,,,456114.6286
,,793,,140.0352,12.91742,0.7329216,,,,,,,,840603.8292
,,794,,429.1554,2.779911,0.8410383,,,,,,,,713518.175
,,795,,453.0784,13.90326,0.8559449,,,,,,,,469650.1115
,,796,,582.3412,3.068506,0.8366543,,,,,,,,779961.675
,,797,,582.3412,7.100761,0.8490974,,,,,,,,383649.1875
,,798,,582.3412,3.5697,0.8065476,,,,,,,,42259.74414
,,801,,198.0747,11.20017,0.8203571,,,,,,,,833124.25
,,802,,198.0747,9.298039,0.8193367,,,,,,,,40339.20677
,,803,,198.0747,9.840411,0.7889,,,,,,,,19720.66595
,,804,,87.95233,13.00911,0.8152981,,,,,,,,791189.6177
,,805,,319.0435,14.17263,0.8010423,,,,,,,,792140.8292
,,808,,319.2106,2.494628,0.8544399,,,,,,,,596853.7833
,,809,,319.2107,3.708745,0.8318983,,,,,,,,46405.40964
,,810,,402.9949,14.10853,0.7901245,,,,,,,,822943.2708
,,811,,214.0217,9.033116,0.8056959,,,,,,,,849416.3333
,,812,,179.035,2.842761,0.8389961,,,,,,,,136892.387
,,814,,348.2194,16.77383,0.8254524,,,,,,,,776671.1583
,,815,,496.268,7.094395,0.833405,,,,,,,,730161.7708
,,817,,155.0096,8.56959,0.8547195,,,,,,,,833875
,,818,,282.0999,2.432395,0.8568124,,,,,,,,682236.9021
,,819,,123.0361,4.213151,0.8287003,,,,,,,,369422.8938
,,823,,354.9242,13.90325,0.8350955,,,,,,,,645010.3042
,,824,,371.1659,13.64332,0.8543779,,,,,,,,732143.0042
,,825,,211.0822,9.899051,0.8173265,,,,,,,,790810.8875
,,826,,211.0836,13.16243,0.7984077,,,,,,,,216116.9073
,,827,,211.0836,12.44139,0.6232513,,,,,,,,81238.95885
,,828,,386.1645,2.083445,0.8450474,,,,,,,,26787.0222
,,830,,282.0843,9.710073,0.8197587,,,,,,,,774846.2792
,,831,,259.1913,4.203784,0.8364707,,,,,,,,573132.1604
,,834,,237.186,2.519583,0.8347395,,,,,,,,653841.2333
,,836,,142.0508,7.167723,0.7111633,,,,,,,,793087.2
,,837,,234.1579,2.532089,0.8516424,,,,,,,,461936.5417
,,838,,294.9146,13.85306,0.8540832,,,,,,,,650031.8573
,,839,,178.0872,2.890311,0.8319066,,,,,,,,477072.2229
,,840,,447.1933,2.773617,0.8378084,,,,,,,,613779.35
,,841,,497.1672,2.347295,0.8563258,,,,,,,,666481.4667
,,842,,497.1671,3.328495,0.8345367,,,,,,,,48070.05677
,,843,,370.8049,13.84366,0.8172092,,,,,,,,588790.6563
,,844,,158.0821,7.0944,0.7724895,,,,,,,,664494.4104
,,845,,450.9219,13.88755,0.8535153,,,,,,,,589100.425
,,848,,316.2574,2.475945,0.807651,,,,,,,,613832.6917
,,849,,316.2574,4.213151,0.8140537,,,,,,,,263578.0281
,,850,,207.1663,2.569656,0.8211294,,,,,,,,682655.25
,,851,,259.0909,13.02478,0.8550468,,,,,,,,756715.5125
,,852,,116.057,11.24203,0.8442501,,,,,,,,24070.08079
,,853,,446.1821,2.805056,0.8188282,,,,,,,,631742.6792
,,854,,85.06586,7.078522,0.8205274,,,,,,,,589546.0001
,,855,,85.06585,4.197533,0.8219234,,,,,,,,73549.89661
,,856,,136.0484,4.206906,0.8339993,,,,,,,,681635.8917
,,857,,136.0484,2.877589,0.8473887,,,,,,,,137483.551
,,859,,176.0924,13.64016,0.8035071,,,,,,,,714002.5875
,,860,,176.0927,11.22919,0.823289,,,,,,,,42812.12969
,,861,,176.0926,9.301295,0.8044146,,,,,,,,26875.37292
,,862,,176.0927,9.843673,0.7368457,,,,,,,,14422.42708
,,863,,183.0126,13.4161,0.8410519,,,,,,,,662042.0333
,,865,,72.00909,13.00597,0.7451302,,,,,,,,601231.1909
,,866,,451.266,7.097578,0.8536382,,,,,,,,559424.8479
,,867,,451.266,3.065322,0.8502471,,,,,,,,308298.5198
,,868,,504.7489,13.85932,0.8545193,,,,,,,,643267.8917
,,869,,312.2909,2.532089,0.8538257,,,,,,,,590969.3792
,,870,,132.9233,13.00597,0.7382075,,,,,,,,744969.153
,,871,,132.9234,13.39399,0.6733848,,,,,,,,753405.4862
,,873,,229.1807,4.228789,0.8243645,,,,,,,,381078.1844
,,874,,229.1808,2.438617,0.735989,,,,,,,,510684.7
,,877,,300.0842,2.648167,0.8537261,,,,,,,,217065.3531
,,878,,217.0483,11.80558,0.8546997,,,,,,,,699899.1333
,,879,,217.0482,11.37109,0.8474337,,,,,,,,593506.6771
,,882,,327.1801,2.083461,0.8251752,,,,,,,,692546.5417
,,884,,598.1304,2.519578,0.8555177,,,,,,,,412889.6969
,,888,,189.0767,4.099645,0.7106446,,,,,,,,731995.1042
,,889,,115.0593,11.97418,0.8134016,,,,,,,,742913.5417
,,890,,295.2639,2.419945,0.8227555,,,,,,,,554800.2417
,,893,,280.7464,2.451061,0.8558372,,,,,,,,542733.5062
,,894,,760.08,13.9064,0.8380442,,,,,,,,532583.5563
,,896,,120.9869,4.206906,0.8227137,,,,,,,,1008543.53
,,897,,120.9869,2.934789,0.7874243,,,,,,,,118066.4524
,,898,,171.0063,13.58651,0.8325271,,,,,,,,695049.275
,,899,,241.0389,2.877589,0.818288,,,,,,,,366164.35
,,900,,160.0403,7.145378,0.6928033,,,,,,,,637111.9083
,,904,,96.04547,12.92707,0.8403554,,,,,,,,679274.7125
,,905,,342.1122,14.82836,0.8400538,,,,,,,,424193.8833
,,906,,342.1123,13.88127,0.8226436,,,,,,,,481482.9104
,,907,,114.0196,2.751639,0.5925517,,,,,,,,584625.9105
,,908,,597.3045,7.091222,0.8374307,,,,,,,,575092.2771
,,909,,328.8809,13.85619,0.8015943,,,,,,,,672474.175
,,910,,159.9921,13.86561,0.8561624,,,,,,,,618432.2896
,,911,,133.9917,2.269944,0.8398379,,,,,,,,636917.9202
,,912,,133.9917,2.629328,0.7657697,,,,,,,,636917.9202
,,913,,408.7699,13.85306,0.8547084,,,,,,,,632714.7188
,,914,,599.3201,7.091222,0.8358117,,,,,,,,551217.3396
,,917,,440.0797,13.84679,0.8535884,,,,,,,,332133.5521
,,920,,253.0911,2.485278,0.8526955,,,,,,,,1499145.336
,,921,,101.072,13.38454,0.8387156,,,,,,,,664504.9333
,,922,,202.1196,14.714,0.8084823,,,,,,,,644804.725
,,923,,202.1196,14.23983,0.6697226,,,,,,,,353781.2292
,,924,,148.0437,10.07537,0.8568551,,,,,,,,685842.4125
,,925,,542.6854,13.8468,0.8503987,,,,,,,,530479.7062
,,926,,246.9711,13.5107,0.8548621,,,,,,,,653176.5354
,,931,,133.0334,13.57703,0.8539578,,,,,,,,666641.6708
,,932,,133.0335,11.28723,0.848321,,,,,,,,257001.2171
,,933,,201.0992,13.44457,0.8395085,,,,,,,,574054.4667
,,934,,302.101,13.58335,0.8413656,,,,,,,,659708.075
,,935,,193.0261,14.1822,0.8527573,,,,,,,,87281.5151
,,938,,207.0508,4.945122,0.7983605,,,,,,,,676287.9292
,,939,,207.0508,12.23171,0.8327331,,,,,,,,95765.55
,,940,,419.2836,2.432395,0.8552394,,,,,,,,479141.4807
,,941,,512.4764,2.469723,0.8528963,,,,,,,,397667.325
,,942,,182.0749,11.80558,0.8030975,,,,,,,,686330.0792
,,943,,182.0749,11.36138,0.7357518,,,,,,,,512332.4896
,,945,,226.0615,2.836467,0.8330619,,,,,,,,466901.7833
,,946,,302.0452,13.02165,0.8551629,,,,,,,,590705.575
,,947,,302.0453,13.51384,0.842808,,,,,,,,154781.355
,,948,,115.1157,3.011217,0.8154923,,,,,,,,155099.2082
,,949,,115.1156,4.225656,0.7635902,,,,,,,,560377.4062
,,950,,482.674,13.84993,0.8530701,,,,,,,,551071.3271
,,956,,175.1108,16.76745,0.8528346,,,,,,,,261410.7833
,,958,,299.2228,2.472833,0.6985909,,,,,,,,599607.9563
,,959,,241.574,2.372906,0.8563492,,,,,,,,525672.5813
,,960,,241.5739,3.3799,0.8350547,,,,,,,,22701.50195
,,961,,430.8262,13.88441,0.8544896,,,,,,,,575242.0167
,,962,,452.9012,13.88755,0.8542423,,,,,,,,542375.4125
,,964,,447.0639,2.619889,0.8489347,,,,,,,,340380.1664
,,965,,312.9325,13.88755,0.8552133,,,,,,,,546563.2125
,,967,,445.053,14.01148,0.8349527,,,,,,,,521605.0938
,,968,,508.445,2.482172,0.8533379,,,,,,,,444739.3229
,,969,,176.0756,11.3001,0.8375629,,,,,,,,567056.3354
,,970,,176.0756,12.19582,0.6231903,,,,,,,,7722.938916
,,971,,200.0539,13.00283,0.8095978,,,,,,,,605700.2563
,,972,,386.8365,13.88441,0.8545889,,,,,,,,594052.6854
,,974,,486.1576,12.99343,0.8196851,,,,,,,,557260.4042
,,975,,196.9162,13.84053,0.8541418,,,,,,,,584694.5208
,,976,,613.1401,14.17902,0.8272822,,,,,,,,605478.7646
,,977,,389.1443,13.62755,0.8547016,,,,,,,,515229.9812
,,978,,247.0934,11.27436,0.8538876,,,,,,,,605395.7375
,,979,,193.0237,14.17903,0.7674673,,,,,,,,662002.9042
,,980,,285.2435,2.340878,0.8384356,,,,,,,,588492.8604
,,981,,285.2435,2.654433,0.7895961,,,,,,,,588492.8604
,,982,,285.2434,4.203784,0.7502489,,,,,,,,228360.6188
,,983,,255.9712,13.8907,0.7982826,,,,,,,,553250.7958
,,986,,116.9209,13.00284,0.7596608,,,,,,,,576528.1333
,,987,,116.9208,11.3323,0.8088078,,,,,,,,21517.54082
,,988,,116.9208,13.40346,0.6971136,,,,,,,,561495.6806
,,989,,819.3113,2.532078,0.8549121,,,,,,,,527655.5354
,,990,,98.94909,1.990345,0.8300104,,,,,,,,629576.8917
,,993,,463.2192,2.077083,0.8035964,,,,,,,,39765.57747
,,994,,175.0803,12.23497,0.8408689,,,,,,,,610062.8625
,,995,,111.0199,7.591351,0.69903,,,,,,,,690875.7292
,,996,,111.0199,8.556339,0.6961477,,,,,,,,663997.0167
,,997,,141.0921,4.225656,0.8016148,,,,,,,,548349.3792
,,998,,141.0921,2.817695,0.7137641,,,,,,,,271654.1073
,,999,,175.1084,16.7865,0.823891,,,,,,,,633848.15
,,1000,,406.0017,13.49813,0.8547798,,,,,,,,470091.6458
,,1001,,430.8448,13.88127,0.8542712,,,,,,,,584687.0062
,,1004,,314.097,13.45091,0.8549204,,,,,,,,484116.9813
,,1005,,408.7598,13.84993,0.8540584,,,,,,,,457333.9958
,,1006,,174.0152,13.64016,0.807632,,,,,,,,611533.3563
,,1007,,452.2782,7.094395,0.8532241,,,,,,,,512116.2771
,,1008,,452.2782,3.065322,0.8510023,,,,,,,,307182.6396
,,1009,,452.2782,3.640767,0.8281542,,,,,,,,8819.090332
,,1010,,566.0512,13.9285,0.8077877,,,,,,,,566815.1333
,,1013,,102.0197,9.98714,0.8358096,,,,,,,,554165.225
,,1014,,322.0445,14.02441,0.8322316,,,,,,,,550980.7771
,,1017,,268.0768,8.668523,0.7949673,,,,,,,,602953.425
,,1020,,200.0563,7.597822,0.8418092,,,,,,,,24622.54642
,,1022,,303.0834,7.594573,0.8337211,,,,,,,,573048.1354
,,1023,,516.2042,13.88755,0.8536494,,,,,,,,297717.1891
,,1025,,174.1612,13.64016,0.8540382,,,,,,,,610005.9319
,,1026,,168.0301,2.610456,0.8154349,,,,,,,,388879.1802
,,1029,,325.2749,2.435506,0.7901576,,,,,,,,498768.5958
,,1030,,143.2896,4.203784,0.8530275,,,,,,,,343372.0331
,,1031,,143.2897,2.814484,0.8387106,,,,,,,,211453.8384
,,1034,,255.6663,2.469723,0.8548999,,,,,,,,347797.7729
,,1035,,649.1006,14.16306,0.797522,,,,,,,,532499.1042
,,1036,,193.0716,4.498495,0.6872476,,,,,,,,589338.6542
,,1037,,487.3094,2.435506,0.8549266,,,,,,,,474034.4042
,,1038,,274.1044,13.64963,0.7811265,,,,,,,,546189.6917
,,1041,,189.1131,4.210028,0.765345,,,,,,,,455407.6271
,,1044,,448.1742,2.792489,0.8392643,,,,,,,,459671.8208
,,1049,,195.0862,16.77378,0.793516,,,,,,,,575037.2833
,,1050,,195.0872,7.487739,0.6923333,,,,,,,,423019.35
,,1051,,195.0872,8.059344,0.6510933,,,,,,,,126955.8151
,,1052,,159.0773,13.26956,0.8528464,,,,,,,,309469.6979
,,1053,,159.0773,11.30974,0.8353468,,,,,,,,569182.7458
,,1054,,159.0773,13.66227,0.8481972,,,,,,,,319101.5087
,,1055,,159.0773,12.84886,0.7444819,,,,,,,,274884.8437
,,1056,,332.174,2.061139,0.8384449,,,,,,,,461467.5938
,,1057,,96.85852,13.85933,0.855411,,,,,,,,433935.7486
,,1063,,277.007,7.049828,0.6718031,,,,,,,,545178.4292
,,1064,,284.2229,2.538334,0.8548509,,,,,,,,467277.7188
,,1065,,284.2231,3.799556,0.8331541,,,,,,,,48499.08542
,,1066,,672.1494,2.507094,0.8540029,,,,,,,,285315.1143
,,1067,,337.3112,2.382422,0.8526732,,,,,,,,420777.8646
,,1070,,398.1236,13.03423,0.7241139,,,,,,,,506457.4875
,,1071,,506.7277,13.8468,0.854561,,,,,,,,465642.075
,,1072,,273.1707,4.228789,0.8018755,,,,,,,,440531.0667
,,1075,,272.0929,2.604172,0.8550977,,,,,,,,513042.05
,,1078,,177.0383,7.126228,0.839977,,,,,,,,85433.12552
,,1079,,219.1753,2.585345,0.8469253,,,,,,,,337990.4729
,,1080,,300.1929,7.097578,0.8341514,,,,,,,,463998.4146
,,1081,,403.1344,13.88127,0.8550602,,,,,,,,387851.625
,,1082,,403.1346,14.82836,0.8482961,,,,,,,,104782.3615
,,1083,,553.3339,7.091222,0.8334371,,,,,,,,460724.5938
,,1084,,160.0249,13.45407,0.830651,,,,,,,,442586.2688
,,1085,,479.2972,7.091222,0.8415141,,,,,,,,460345.1771
,,1086,,274.1044,11.65887,0.813511,,,,,,,,54529.39219
,,1090,,123.0337,4.213151,0.8282346,,,,,,,,663644.9187
,,1091,,263.0705,13.46352,0.8079773,,,,,,,,449358.4354
,,1092,,128.0328,13.00598,0.8545387,,,,,,,,501397.1199
,,1095,,714.508,4.238189,0.8305942,,,,,,,,485847.6521
,,1096,,714.5081,3.0399,0.8146875,,,,,,,,367674.5219
,,1097,,173.1373,16.77378,0.8494753,,,,,,,,80157.63971
,,1098,,192.9574,13.94116,0.737019,,,,,,,,567561.1667
,,1099,,383.1142,13.40346,0.7768614,,,,,,,,476449.5979
,,1100,,88.04865,13.01538,0.8540513,,,,,,,,602838.1979
,,1101,,466.7738,13.8468,0.8510314,,,,,,,,393978.9344
,,1102,,173.093,11.30331,0.8341758,,,,,,,,513438.2083
,,1103,,173.0931,13.60231,0.8289517,,,,,,,,297377.3292
,,1104,,173.093,11.90288,0.8299024,,,,,,,,166827.8365
,,1105,,173.093,13.08512,0.8032414,,,,,,,,55628.4849
,,1106,,224.0316,2.576045,0.785827,,,,,,,,325676.4385
,,1107,,663.1053,13.91901,0.8555892,,,,,,,,508765.0042
,,1108,,251.2018,2.503983,0.8166432,,,,,,,,492157.0688
,,1110,,528.2858,7.097578,0.85584,,,,,,,,404210.1063
,,1111,,208.0573,13.37507,0.8550187,,,,,,,,524527.5146
,,1112,,280.6339,2.438617,0.8542942,,,,,,,,369518.8875
,,1113,,217.9761,13.02165,0.8541889,,,,,,,,508135.6937
,,1114,,240.205,2.500856,0.8535749,,,,,,,,345054.7531
,,1115,,427.3217,2.751611,0.8550825,,,,,,,,468334.5354
,,1116,,271.0813,16.76744,0.8554758,,,,,,,,452091.3896
,,1117,,202.0832,11.34196,0.8403738,,,,,,,,447238.9667
,,1118,,202.0832,13.07517,0.846095,,,,,,,,118082.174
,,1119,,202.0833,11.85749,0.8320966,,,,,,,,40670.14779
,,1120,,202.0832,12.77,0.7728167,,,,,,,,118082.174
,,1121,,490.8569,13.90012,0.8543293,,,,,,,,393627.7875
,,1122,,302.066,7.626867,0.7849535,,,,,,,,490039.075
