id,mz,rt,rtmin,rtmax,n_293T_2,image,prediction,EVA_remove,is_duplicate,mean_inten,low_inten,high_blank,high_QC_var
2230,382.0975,10.91,10.85,10.99,1300,F1324.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1018,382.1831,3.82,3.76,3.91,2200,F1325.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
2216,382.5494,10.88,10.76,10.99,4300,F1326.png,TRUE,FALSE,FALSE,4300,FALSE,FALSE,FALSE
2824,382.9243,14.23,14.09,14.98,15000,F1327.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
2369,383.0389,11.33,11.26,11.42,1200,F1328.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2217,383.0515,10.88,10.81,10.96,1300,F1329.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1869,383.0745,10.07,10,10.13,3500,F1330.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
1362,383.1207,8.96,8.85,9.15,24000,F1331.png,TRUE,FALSE,FALSE,24000,FALSE,FALSE,FALSE
1369,384.1239,8.97,8.87,9.13,6600,F1332.png,TRUE,FALSE,FALSE,6600,FALSE,FALSE,FALSE
1457,385.114,9.25,9.11,9.45,1500,F1333.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
3097,385.8579,14.42,14.2,14.62,3500,F1334.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
2831,386.0055,14.24,14.15,14.35,4400,F1335.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
2710,386.0314,13,12.82,13.18,15000,F1336.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
2421,386.9683,11.64,11.55,11.75,4000,F1337.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
3197,387.0251,14.45,14.1,14.98,1500000,F1338.png,TRUE,FALSE,FALSE,1500000,FALSE,FALSE,FALSE
2711,387.034,13,12.88,13.09,2100,F1339.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
55,387.0958,1.57,1.51,1.62,1900,F1340.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
686,387.1654,2.06,2,2.09,1000,F1341.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
466,387.1998,1.81,1.68,2.09,1500,F1342.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
3157,388.0275,14.44,14.13,14.92,160000,F1343.png,TRUE,FALSE,FALSE,160000,FALSE,FALSE,FALSE
2703,388.0286,12.97,12.89,13.08,1700,F1344.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
111,388.1533,1.6,1.52,2.51,9300,F1345.png,TRUE,FALSE,FALSE,9300,FALSE,FALSE,FALSE
1222,388.1746,8.51,8.43,8.59,1300,F1346.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
136,388.2219,1.61,1.56,2.05,2200,F1347.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
137,388.251,1.61,1.53,2.06,4300,F1348.png,TRUE,FALSE,FALSE,4300,FALSE,FALSE,FALSE
3904,388.8678,15.23,15.04,16.09,2000,F1349.png,FALSE,TRUE,FALSE,2000,FALSE,FALSE,FALSE
2681,388.9604,12.75,12.68,12.86,1100,F1350.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3198,389.0286,14.45,14.15,14.87,37000,F1351.png,TRUE,FALSE,FALSE,37000,FALSE,FALSE,FALSE
1876,389.0973,10.09,10.02,10.13,1100,F1352.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
112,389.1563,1.6,1.55,1.67,2200,F1353.png,FALSE,TRUE,FALSE,2200,FALSE,FALSE,FALSE
687,389.1807,2.06,1.98,2.09,1800,F1354.png,FALSE,TRUE,FALSE,1800,FALSE,FALSE,FALSE
138,389.2882,1.61,1.55,2.09,4100,F1355.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
3122,390.0315,14.43,14.22,14.71,2800,F1356.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
1387,390.1343,8.99,8.88,9.15,3200,F1357.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
139,390.2374,1.61,1.53,2.42,13000,F1358.png,TRUE,FALSE,FALSE,13000,FALSE,FALSE,FALSE
2601,391.0927,12.31,12.23,12.35,3000,F1359.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
2805,391.1054,14.2,14.14,14.3,4000,F1360.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
1069,391.123,7.16,6.96,7.32,1800,F1361.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1388,391.1513,8.99,8.88,9.13,2800,F1362.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
633,391.208,2.05,1.93,2.09,2700,F1363.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
140,391.2395,1.61,1.55,1.86,3500,F1364.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
1097,392.1543,7.34,7.19,7.58,3200,F1365.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
1472,392.1656,9.3,9.16,9.44,20000,F1366.png,TRUE,FALSE,FALSE,20000,FALSE,FALSE,FALSE
2624,392.8712,12.42,12.33,12.54,2200,F1367.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
2712,392.8747,13,12.83,13.85,1900,F1368.png,FALSE,TRUE,FALSE,1900,FALSE,FALSE,FALSE
3878,392.8887,14.81,14.64,15.02,1500,F1369.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2489,392.9013,11.86,11.79,11.95,1600,F1370.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
3822,392.935,14.73,14.52,14.95,3300,F1371.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
2724,392.9431,13.09,12.98,13.2,1400,F1372.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
1000,393.0394,3.45,3.33,3.58,1100,F1373.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
2576,393.0704,12.13,12.04,12.24,2300,F1374.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
1081,393.1321,7.2,7.08,7.4,1500,F1375.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
1473,393.1684,9.3,9.2,9.38,3500,F1376.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
1091,393.1854,7.3,7.14,7.41,1400,F1377.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
830,393.227,2.93,2.87,2.99,1300,F1378.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
634,393.2271,2.05,1.85,2.11,3100,F1379.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
2754,394.8816,13.86,13.37,14.1,4100,F1380.png,FALSE,TRUE,FALSE,4100,FALSE,FALSE,FALSE
1587,395.0944,9.6,9.56,9.72,4400,F1381.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
635,395.2516,2.05,1.99,2.1,3000,F1382.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
831,395.2529,2.93,2.88,3.04,1500,F1383.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
1720,396.0066,9.85,9.81,10.06,4400,F1384.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
1180,397.0878,8.02,7.93,8.11,1200,F1385.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
1586,397.0923,9.59,9.57,9.65,1300,F1386.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1412,397.1138,9.06,9.02,9.12,1400,F1387.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
1235,397.1143,8.53,8.41,8.68,1600,F1388.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
1309,397.1143,8.83,8.75,8.92,1500,F1389.png,FALSE,TRUE,FALSE,1500,FALSE,FALSE,FALSE
902,397.1485,3,2.93,3.14,1500,F1390.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
36,397.2234,1.56,1.51,1.66,1000,F1391.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
942,398.0322,3.14,3.01,3.44,2800,F1392.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
582,398.2632,2.03,1.98,2.06,1000,F1393.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
3849,398.898,14.75,14.09,15.01,6800,F1394.png,TRUE,FALSE,FALSE,6800,FALSE,FALSE,FALSE
1370,399.0909,8.97,8.88,9.09,1800,F1395.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1985,399.0934,10.32,10.27,10.41,1200,F1396.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
1402,399.1294,9.02,8.86,9.07,4100,F1397.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
1059,400.1955,7.14,6.65,7.75,8300,F1398.png,TRUE,FALSE,FALSE,8300,FALSE,FALSE,FALSE
3890,400.9219,14.86,14.71,14.97,1700,F1399.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2351,401.0055,11.3,11.12,11.37,1000,F1400.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
2432,401.0199,11.7,11.62,11.79,1200,F1401.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2605,401.0503,12.32,12.29,12.56,210000,F1402.png,TRUE,FALSE,FALSE,210000,FALSE,FALSE,FALSE
1553,401.0736,9.52,9.09,9.54,2600,F1403.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
1974,401.1278,10.3,10.1,10.62,3100,F1404.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
1801,401.1652,9.93,9.84,9.98,4500,F1405.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
1056,401.199,7.06,6.85,7.32,1700,F1406.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
1050,401.8967,6.62,6.43,6.86,1600,F1407.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
2678,402.0089,12.72,12.6,12.91,5800,F1408.png,TRUE,FALSE,FALSE,5800,FALSE,FALSE,FALSE
2572,402.0091,12.09,11.98,12.24,3400,F1409.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
2716,402.0437,13.02,12.93,13.13,3000,F1410.png,FALSE,TRUE,FALSE,3000,FALSE,FALSE,FALSE
2606,402.0526,12.32,12.29,12.47,27000,F1411.png,TRUE,FALSE,FALSE,27000,FALSE,FALSE,FALSE
1554,402.105,9.52,9.45,9.55,1600,F1412.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
2733,402.9929,13.33,13.17,13.5,3900,F1413.png,FALSE,TRUE,FALSE,3900,FALSE,FALSE,FALSE
2644,402.9931,12.55,12.4,12.95,19000,F1414.png,TRUE,FALSE,FALSE,19000,FALSE,FALSE,FALSE
2304,402.9932,11.13,11.02,11.29,17000,F1415.png,FALSE,TRUE,FALSE,17000,FALSE,FALSE,FALSE
2490,402.9933,11.86,11.73,12.18,53000,F1416.png,TRUE,FALSE,FALSE,53000,FALSE,FALSE,FALSE
3485,402.9981,14.54,14.12,14.97,300000,F1417.png,TRUE,FALSE,FALSE,300000,FALSE,FALSE,FALSE
2607,403.0486,12.32,12.29,12.43,15000,F1418.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
2302,403.0506,11.11,11.03,11.18,1900,F1419.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1925,403.1265,10.24,10.13,10.3,1200,F1420.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
1698,403.1914,9.84,9.75,9.91,1300,F1421.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
688,403.1949,2.06,1.69,2.1,1600,F1422.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
1933,403.5545,10.26,10.17,10.35,5700,F1423.png,TRUE,FALSE,FALSE,5700,FALSE,FALSE,FALSE
2700,403.8311,12.94,12.53,14.03,2300,F1424.png,FALSE,TRUE,FALSE,2300,FALSE,FALSE,FALSE
2502,403.996,11.87,11.77,11.98,5900,F1425.png,TRUE,FALSE,FALSE,5900,FALSE,FALSE,FALSE
2648,403.996,12.56,12.45,12.7,2300,F1426.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
2305,403.9961,11.13,11.06,11.2,1100,F1427.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
3506,404.001,14.55,14.16,14.89,35000,F1428.png,TRUE,FALSE,FALSE,35000,FALSE,FALSE,FALSE
2608,404.0493,12.32,12.3,12.43,2800,F1429.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
1940,404.1029,10.27,10.02,10.41,31000,F1430.png,TRUE,FALSE,FALSE,31000,FALSE,FALSE,FALSE
1465,404.1652,9.29,9.15,9.55,1400,F1431.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
2791,404.9058,14.17,14.12,14.24,1500,F1432.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2491,404.997,11.86,11.8,11.93,1400,F1433.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
3590,404.9975,14.58,14.17,14.88,30000,F1434.png,TRUE,FALSE,FALSE,30000,FALSE,FALSE,FALSE
1410,405.105,9.05,8.87,9.18,4200,F1435.png,TRUE,FALSE,FALSE,4200,FALSE,FALSE,FALSE
1941,405.1062,10.27,10.11,10.36,5400,F1436.png,TRUE,FALSE,FALSE,5400,FALSE,FALSE,FALSE
1842,405.1162,9.98,9.85,10.08,5200,F1437.png,TRUE,FALSE,FALSE,5200,FALSE,FALSE,FALSE
1098,405.1619,7.34,7.14,7.57,6300,F1438.png,TRUE,FALSE,FALSE,6300,FALSE,FALSE,FALSE
3486,405.9996,14.54,14.3,14.83,2600,F1439.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
1396,406.1073,9,8.92,9.11,1300,F1440.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1942,406.1127,10.27,10.17,10.33,2700,F1441.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
1105,406.1644,7.35,7.2,7.5,1600,F1442.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
2687,406.9902,12.76,12.67,12.88,3400,F1443.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
2174,407.1156,10.74,10.68,10.8,1700,F1444.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
1397,407.1279,9,8.9,9.05,1400,F1445.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
1499,407.1649,9.43,9.11,9.55,2400,F1446.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
636,407.2165,2.05,1.98,2.11,4200,F1447.png,TRUE,FALSE,FALSE,4200,FALSE,FALSE,FALSE
832,407.217,2.93,2.87,3.05,2400,F1448.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
1609,407.9877,9.69,9.63,9.8,1900,F1449.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1290,408.0881,8.76,8.63,8.85,6700,F1450.png,TRUE,FALSE,FALSE,6700,FALSE,FALSE,FALSE
1628,408.1598,9.75,9.65,9.88,5900,F1451.png,TRUE,FALSE,FALSE,5900,FALSE,FALSE,FALSE
1291,409.0904,8.76,8.65,8.83,1900,F1452.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1636,409.1616,9.76,9.71,9.83,1200,F1453.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
833,409.2333,2.93,2.61,3.1,6700,F1454.png,TRUE,FALSE,FALSE,6700,FALSE,FALSE,FALSE
637,409.2334,2.05,1.91,2.61,18000,F1455.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
1603,409.9839,9.68,9.61,9.85,2500,F1456.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
1260,410.0876,8.68,8.66,8.81,1200,F1457.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
141,410.2197,1.61,1.53,1.99,11000,F1458.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
638,410.235,2.05,2,2.1,5200,F1459.png,TRUE,FALSE,FALSE,5200,FALSE,FALSE,FALSE
834,410.23630000000003,2.93,2.85,3.04,1500,F1460.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2574,410.5624,12.11,12.03,12.22,2700,F1461.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
2768,410.8507,14,13.49,14.09,1700,F1462.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
3902,410.8521,15.17,14.9,15.95,2300,F1463.png,FALSE,TRUE,FALSE,2300,FALSE,FALSE,FALSE
2927,410.9851,14.34,14.09,14.96,100000,F1464.png,TRUE,FALSE,FALSE,100000,FALSE,FALSE,FALSE
967,411.0055,3.24,3,3.99,2000,F1465.png,FALSE,TRUE,FALSE,2000,FALSE,FALSE,FALSE
163,411.2231,1.62,1.55,1.86,2600,F1466.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
639,411.2342,2.05,1.96,2.11,1400,F1467.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
2939,411.9882,14.35,14.14,14.88,9400,F1468.png,TRUE,FALSE,FALSE,9400,FALSE,FALSE,FALSE
1500,412.0287,9.43,9.08,9.55,3600,F1469.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
1569,412.1253,9.53,9.33,9.55,1700,F1470.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
142,412.2168,1.61,1.55,1.96,3200,F1471.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
2865,412.9902,14.3,14.17,14.73,2200,F1472.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
490,413.1954,1.87,1.57,2.56,5000,F1473.png,FALSE,TRUE,FALSE,5000,FALSE,FALSE,FALSE
1181,414.1684,8.02,7.93,8.16,1100,F1474.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1570,414.17,9.53,9.47,9.56,3800,F1475.png,TRUE,FALSE,FALSE,3800,FALSE,FALSE,FALSE
459,414.2107,1.79,1.67,3.04,34000,F1476.png,TRUE,FALSE,FALSE,34000,FALSE,FALSE,FALSE
2610,414.8531,12.33,12.31,12.47,1200,F1477.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3871,414.8718,14.79,14.57,15,2600,F1478.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
987,415.0216,3.33,3.03,3.66,1000,F1479.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
1845,415.1006,10,9.91,10.08,6000,F1480.png,TRUE,FALSE,FALSE,6000,FALSE,FALSE,FALSE
460,415.2145,1.79,1.7,2.55,9800,F1481.png,TRUE,FALSE,FALSE,9800,FALSE,FALSE,FALSE
97,415.3049,1.59,1.55,1.85,2100,F1482.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
1474,416.1206,9.3,9.24,9.39,1500,F1483.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
461,416.2175,1.79,1.71,1.96,1700,F1484.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
1744,417.1771,9.87,9.74,9.96,1500,F1485.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
424,417.2111,1.72,1.66,2.1,1800,F1486.png,FALSE,TRUE,FALSE,1800,FALSE,FALSE,FALSE
113,417.32,1.6,1.53,2.07,4100,F1487.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
1721,417.998,9.85,9.81,10.1,3300,F1488.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
1659,418.1094,9.79,9.73,9.93,2100,F1489.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
1493,418.181,9.41,8.98,9.56,10000,F1490.png,TRUE,FALSE,FALSE,10000,FALSE,FALSE,FALSE
3660,418.9714,14.62,14.17,14.94,52000,F1491.png,TRUE,FALSE,FALSE,52000,FALSE,FALSE,FALSE
1159,419.046,7.77,7.65,7.92,1200,F1492.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2852,419.1107,14.28,14.15,14.61,15000,F1493.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
1431,419.1838,9.13,9.05,9.53,1700,F1494.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
425,419.2345,1.72,1.64,1.79,2200,F1495.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
143,419.2493,1.61,1.55,1.64,1700,F1496.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
3661,419.9746,14.62,14.34,14.86,5300,F1497.png,TRUE,FALSE,FALSE,5300,FALSE,FALSE,FALSE
2338,420.0347,11.24,11.2,11.34,1600,F1498.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
1647,420.1102,9.78,9.73,9.88,1000,F1499.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
2853,420.1143,14.28,14.17,14.43,1500,F1500.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
1250,420.1965,8.57,8.5,8.64,1100,F1501.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
179,420.2479,1.64,1.52,2.41,25000,F1502.png,TRUE,FALSE,FALSE,25000,FALSE,FALSE,FALSE
730,420.2484,2.85,2.57,2.89,1100,F1503.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3616,420.9703,14.59,14.27,14.87,8600,F1504.png,TRUE,FALSE,FALSE,8600,FALSE,FALSE,FALSE
2299,421.0626,11.1,10.99,11.27,86000,F1505.png,TRUE,FALSE,FALSE,86000,FALSE,FALSE,FALSE
1167,421.0912,7.92,7.86,8.02,1000,F1506.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
197,421.2488,1.65,1.53,2.1,10000,F1507.png,TRUE,FALSE,FALSE,10000,FALSE,FALSE,FALSE
2300,422.0647,11.1,11.01,11.22,10000,F1508.png,TRUE,FALSE,FALSE,10000,FALSE,FALSE,FALSE
2702,422.0853,12.95,12.85,13.09,4100,F1509.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
1536,422.176,9.49,9.37,9.55,3900,F1510.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
144,422.2508,1.61,1.55,1.93,1400,F1511.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
2602,423.03,12.31,12.22,12.35,2000,F1512.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
2286,423.0663,11.08,11.03,11.15,1900,F1513.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
1124,423.1422,7.45,7.4,7.58,1000,F1514.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
583,423.2486,2.03,1.97,2.07,1300,F1515.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
2736,423.9852,13.34,12.98,13.52,6700,F1516.png,TRUE,FALSE,FALSE,6700,FALSE,FALSE,FALSE
1297,424.0654,8.77,8.61,8.87,15000,F1517.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
1273,425.0683,8.71,8.63,8.85,2600,F1518.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
2401,425.0791,11.57,11.29,11.83,55000,F1519.png,TRUE,FALSE,FALSE,55000,FALSE,FALSE,FALSE
2071,425.1436,10.47,10.39,10.57,17000,F1520.png,TRUE,FALSE,FALSE,17000,FALSE,FALSE,FALSE
2504,426.0199,11.89,11.66,12.35,36000,F1521.png,TRUE,FALSE,FALSE,36000,FALSE,FALSE,FALSE
2336,426.0201,11.22,11.05,11.66,80000,F1522.png,TRUE,FALSE,FALSE,80000,FALSE,FALSE,FALSE
2407,426.081,11.6,11.43,11.75,9800,F1523.png,TRUE,FALSE,FALSE,9800,FALSE,FALSE,FALSE
2072,426.1466,10.47,10.42,10.52,1700,F1524.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
3662,426.9589,14.62,14.1,14.98,36000,F1525.png,TRUE,FALSE,FALSE,36000,FALSE,FALSE,FALSE
2907,427.0159,14.33,14.1,14.93,70000,F1526.png,TRUE,FALSE,FALSE,70000,FALSE,FALSE,FALSE
2333,427.0225,11.21,11.13,11.42,10000,F1527.png,TRUE,FALSE,FALSE,10000,FALSE,FALSE,FALSE
2508,427.0228,11.9,11.74,12.03,4800,F1528.png,TRUE,FALSE,FALSE,4800,FALSE,FALSE,FALSE
2402,427.0763,11.57,11.46,11.74,6400,F1529.png,TRUE,FALSE,FALSE,6400,FALSE,FALSE,FALSE
784,427.1951,2.92,2.88,2.96,1600,F1530.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
3756,427.9617,14.67,14.16,14.88,3300,F1531.png,FALSE,TRUE,FALSE,3300,FALSE,FALSE,FALSE
2940,428.0191,14.35,14.15,14.81,7400,F1532.png,TRUE,FALSE,FALSE,7400,FALSE,FALSE,FALSE
2337,428.0239,11.23,11.14,11.34,1700,F1533.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2403,428.078,11.57,11.5,11.65,1100,F1534.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1670,428.2125,9.81,9.72,9.9,1800,F1535.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
3642,428.9585,14.61,14.16,14.89,3500,F1536.png,FALSE,TRUE,FALSE,3500,FALSE,FALSE,FALSE
2894,429.0153,14.32,14.18,14.78,3500,F1537.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
294,429.0777,1.7,1.64,1.84,1500,F1538.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
1177,429.1523,8.01,7.88,8.2,5600,F1539.png,TRUE,FALSE,FALSE,5600,FALSE,FALSE,FALSE
1827,429.9539,9.95,9.83,10.05,3100,F1540.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
1304,430.082,8.79,8.61,8.87,4500,F1541.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
1571,430.1462,9.53,9.46,9.56,10000,F1542.png,TRUE,FALSE,FALSE,10000,FALSE,FALSE,FALSE
1106,430.2211,7.35,7.15,7.45,2400,F1543.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
78,431.0307,1.58,1.52,1.84,1800,F1544.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1975,431.0903,10.3,10.28,10.36,1500,F1545.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
689,431.2225,2.06,1.91,2.12,1700,F1546.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
426,431.2252,1.72,1.66,1.91,1400,F1547.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
1828,431.9497,9.95,9.83,10.03,1700,F1548.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2343,432.0934,11.26,11.22,11.3,1300,F1549.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
