mz,rt,rtmin,rtmax,p_293T_2
246.1511,112.2,106.2,135.6,14000
247.1544,112.2,108.60000000000001,120.6,2300
369.0773,112.2,107.4,143.4,8600
486.3607,112.2,100.8,229.2,300000
488.3644,112.2,103.8,172.79999999999998,7200
580.2936,112.2,108,136.2,1900
621.3495,112.2,111,120.6,1500
959.6448,112.2,103.8,180.6,8600
960.648,112.2,104.4,171.6,5200
997.6017,112.2,109.2,122.99999999999999,1600
243.1826,112.8,101.39999999999999,123.60000000000001,150000
521.3332,112.8,103.2,157.20000000000002,38000
812.5483,112.8,109.2,115.8,4100
844.6007,112.8,111.60000000000001,124.19999999999999,2800
1144.7883,112.8,105,120,1400
293.6916,113.39999999999999,108,123.60000000000001,5000
344.2054,113.39999999999999,110.4,117.6,1800
424.3041,113.39999999999999,106.2,123.60000000000001,3600
585.3727,113.39999999999999,94.80000000000001,227.4,300000
586.3756,113.39999999999999,103.2,223.20000000000002,100000
588.38,113.39999999999999,108.60000000000001,149.4,3600
850.5397,113.39999999999999,104.4,138.6,1800
968.5659,113.39999999999999,104.4,117.6,1200
982.581,113.39999999999999,105,172.79999999999998,3200
587.3779,114,104.4,205.2,22000
647.5085,114,109.2,118.8,1100
652.4094,114,109.80000000000001,120.6,1500
692.4688,114,108,121.2,1700
798.5806,114,112.8,124.80000000000001,14000
983.5845,114,105.6,140.39999999999998,1600
293.19,114.6,106.2,123.60000000000001,16000
428.3714,114.6,111.60000000000001,123.60000000000001,1500
578.4146,114.6,109.80000000000001,121.2,1700
598.3728,114.6,102.6,132,2300
606.4465,114.6,109.2,117.6,1100
663.5383,114.6,109.2,143.4,3100
668.5173,114.6,109.80000000000001,124.80000000000001,1300
722.5528,114.6,113.39999999999999,118.8,4500
863.5622,114.6,111,119.4,1400
289.2921,126,122.4,184.8,7600
294.1943,115.19999999999999,112.2,118.8,1100
491.7937,115.19999999999999,108,122.99999999999999,2500
504.3448,115.19999999999999,105.6,162,11000
564.3568,115.19999999999999,110.4,124.19999999999999,2500
608.3829,115.19999999999999,110.4,124.19999999999999,2200
730.3444,115.19999999999999,114,118.8,1300
813.5471,115.19999999999999,106.2,120,1300
232.1356,115.8,112.2,122.99999999999999,2800
566.4504,115.8,112.2,123.60000000000001,1700
701.409,115.8,108,150.6,1800
1007.6874,115.8,106.2,127.8,4400
460.2675,116.39999999999999,108,222,39000
461.2707,116.39999999999999,106.2,190.2,11000
504.8475,116.39999999999999,108,157.20000000000002,5000
552.3981,116.39999999999999,110.4,124.19999999999999,8700
735.3948,116.39999999999999,111.60000000000001,155.39999999999998,20000
736.3981,116.39999999999999,112.2,141,9100
737.4031,116.39999999999999,113.39999999999999,126,2200
375.2227,117.6,112.2,136.2,2700
426.356,117.6,111.60000000000001,124.19999999999999,1500
476.3031,117.6,111.60000000000001,126.6,3600
553.4013,117.6,113.39999999999999,123.60000000000001,2600
573.3697,117.6,111,130.2,2600
574.3809,117.6,111.60000000000001,124.19999999999999,1800
835.4086,117.6,113.39999999999999,118.8,1700
848.579,117.6,115.8,120.6,1200
550.3837,118.2,110.4,159.60000000000002,20000
749.44,118.2,109.80000000000001,163.20000000000002,8000
840.6188,118.2,112.2,157.20000000000002,2300
539.3876,118.8,113.39999999999999,124.80000000000001,4500
551.3866,118.8,112.2,133.8,6300
572.3673,118.8,111,148.8,8200
750.4437,118.8,111,128.4,2900
930.6127,118.8,113.39999999999999,134.4,4900
412.7657,119.4,114,126,3200
432.2757,119.4,115.8,124.80000000000001,3100
506.3575,119.4,111.60000000000001,133.20000000000002,9700
549.367,119.4,114.6,126,2800
570.3522,119.4,110.4,138.6,18000
571.3554,119.4,111.60000000000001,128.4,6200
737.5664,119.4,118.2,124.19999999999999,1100
797.5722,119.4,117.6,121.79999999999998,7400
931.6168,119.4,113.39999999999999,127.2,2700
1009.7125,119.4,116.39999999999999,124.19999999999999,1600
388.252,120,114.6,124.19999999999999,3800
390.3552,120,115.8,129.60000000000002,1300
495.3599,120,115.8,121.2,1500
507.3605,120,114.6,126,2900
538.384,120,111,134.4,17000
548.36,120,114,152.4,11000
568.3371,120,112.2,133.20000000000002,13000
569.34,120,112.8,127.2,4300
674.3735,120,117.6,150,2500
938.5715,120,115.19999999999999,123.60000000000001,1800
374.361,120.6,114,134.4,1800
400.3421,120.6,113.39999999999999,138,3300
528.3708,120.6,108.60000000000001,127.8,1600
546.3515,120.6,111,137.4,34000
547.3552,120.6,112.8,148.8,10000
673.3702,120.6,116.39999999999999,162,6900
765.5293,120.6,118.2,123.60000000000001,3100
807.4919,120.6,118.8,122.99999999999999,1000
824.5255,120.6,114.6,126.6,4500
843.6378,120.6,111.60000000000001,154.2,1300
1065.6857,120.6,119.4,124.19999999999999,1100
459.2495,121.2,118.2,124.80000000000001,1400
492.3364,121.2,120,124.19999999999999,2300
524.3702,121.2,109.80000000000001,135.6,770000
525.3724,121.2,110.4,134.4,200000
527.3664,121.2,108.60000000000001,187.20000000000002,11000
536.3686,121.2,113.39999999999999,127.2,7900
1008.6976,121.2,108.60000000000001,126.6,4300
1033.7193,121.2,117.6,124.19999999999999,2800
1034.7237,121.2,118.8,123.60000000000001,1300
1047.7311,121.2,115.19999999999999,124.80000000000001,11000
1048.7349,121.2,116.39999999999999,124.19999999999999,6100
1049.738,121.2,116.39999999999999,124.19999999999999,1600
419.251,121.79999999999998,119.4,124.19999999999999,1700
481.3453,121.79999999999998,114.6,129.60000000000002,10000
501.3493,121.79999999999998,112.8,127.2,1500
537.3714,121.79999999999998,115.8,124.80000000000001,2500
544.3367,121.79999999999998,112.8,137.4,37000
545.3404,121.79999999999998,112.8,151.2,12000
842.5862,121.79999999999998,120,124.80000000000001,2200
899.6183,121.79999999999998,115.19999999999999,124.19999999999999,2200
1031.7139,121.79999999999998,119.4,124.19999999999999,2700
1043.6987,121.79999999999998,117.6,124.80000000000001,4400
1045.7162,121.79999999999998,115.8,124.80000000000001,11000
1046.7194,121.79999999999998,117.6,124.19999999999999,6300
1067.7,121.79999999999998,118.8,124.19999999999999,1600
1069.7108,121.79999999999998,118.2,122.99999999999999,1100
480.3418,122.4,113.39999999999999,137.4,39000
510.3546,122.4,109.80000000000001,130.8,90000
511.3552,122.4,106.2,158.4,23000
522.3539,122.4,114,137.4,450000
523.3551,122.4,115.8,154.8,130000
582.4211,122.4,114.6,134.4,7600
749.5349,122.4,121.2,127.2,3400
779.4618,122.4,120,126,4200
781.4752,122.4,119.4,126,2400
871.5883,122.4,120,126,3500
897.6031,122.4,118.2,123.60000000000001,1400
910.541,122.4,120,126,1700
1020.7036,122.4,118.2,126,14000
1032.7162,122.4,119.4,123.60000000000001,1600
1044.7039,122.4,118.8,124.19999999999999,2600
149.0799,122.99999999999999,120,124.80000000000001,1700
204.1041,122.99999999999999,121.2,126,4300
281.1373,122.99999999999999,112.8,157.20000000000002,9400
327.1998,122.99999999999999,118.2,124.80000000000001,1200
408.3219,122.99999999999999,120,124.19999999999999,1100
478.3261,122.99999999999999,118.2,127.2,5600
494.8482,122.99999999999999,120,126,2200
496.3397,122.99999999999999,114,137.4,1200000
497.3424,122.99999999999999,114.6,135.6,300000
498.3436,122.99999999999999,115.8,150.6,55000
508.3723,122.99999999999999,109.80000000000001,132.6,58000
509.3411,122.99999999999999,119.4,127.2,6000
509.376,122.99999999999999,112.2,132,15000
520.3363,122.99999999999999,112.8,138,41000
532.3361,122.99999999999999,118.2,127.2,2100
534.3514,122.99999999999999,117.6,124.19999999999999,1300
556.3645,122.99999999999999,112.2,173.4,10000
580.4063,122.99999999999999,116.39999999999999,137.4,5100
583.4232,122.99999999999999,118.2,126,2200
685.3881,122.99999999999999,118.8,143.4,28000
686.3905,122.99999999999999,119.4,127.8,11000
687.3925,122.99999999999999,120.6,126.6,2600
753.4452,122.99999999999999,119.4,127.8,13000
754.4488,122.99999999999999,120,126.6,4900
780.4651,122.99999999999999,120.6,124.80000000000001,1600
980.6876,122.99999999999999,119.4,124.80000000000001,3400
991.6691,122.99999999999999,119.4,126,27000
992.6733,122.99999999999999,120,126,14000
993.675,122.99999999999999,120.6,126,4200
1003.6975,122.99999999999999,118.8,124.80000000000001,5800
1004.704,122.99999999999999,119.4,124.80000000000001,3200
1005.7019,122.99999999999999,120,124.80000000000001,7200
1006.7022,122.99999999999999,118.8,126,4800
1015.6668,122.99999999999999,120.6,126,3200
1017.6848,122.99999999999999,118.8,126,20000
1018.6878,122.99999999999999,118.8,126,11000
1019.7,122.99999999999999,118.2,126,28000
1021.706,122.99999999999999,118.8,124.80000000000001,4500
1041.6819,122.99999999999999,120,126.6,2200
1199.8558,122.99999999999999,118.8,124.80000000000001,3200
133.0638,123.60000000000001,118.8,126,2000
282.1403,123.60000000000001,118.8,126,1300
283.17380000000003,123.60000000000001,121.2,126,1700
330.3353,123.60000000000001,117.6,155.39999999999998,3100
331.2035,123.60000000000001,121.2,126,3000
353.0457,123.60000000000001,122.4,127.8,4600
452.3117,123.60000000000001,120.6,127.2,5500
464.3102,123.60000000000001,120,126,11000
466.3263,123.60000000000001,115.8,141,17000
467.3333,123.60000000000001,118.2,127.8,5000
479.3301,123.60000000000001,120,124.80000000000001,1600
482.356,123.60000000000001,116.39999999999999,155.39999999999998,200000
484.3269,123.60000000000001,121.79999999999998,127.8,2800
484.3636,123.60000000000001,120.6,127.2,6400
494.3225,123.60000000000001,117.6,157.79999999999998,120000
495.3254,123.60000000000001,118.8,132.6,33000
499.3457,123.60000000000001,118.2,128.4,9000
500.2974,123.60000000000001,120.6,124.80000000000001,4100
517.3272,123.60000000000001,120.6,126.6,6100
526.2976,123.60000000000001,118.8,128.4,17000
527.3016,123.60000000000001,120.6,127.2,5800
528.3059,123.60000000000001,119.4,128.4,8800
529.3092,123.60000000000001,120.6,126.6,2400
530.3208,123.60000000000001,118.8,126,4300
555.3615,123.60000000000001,109.80000000000001,175.8,30000
581.409,123.60000000000001,119.4,126.6,1600
961.6496,123.60000000000001,107.4,127.2,2000
990.6582,123.60000000000001,121.2,126,3100
1039.6672,123.60000000000001,120.6,124.80000000000001,1700
165.0746,124.19999999999999,122.99999999999999,157.20000000000002,6800
239.1477,124.19999999999999,122.4,147.6,3500
299.1477,124.19999999999999,115.19999999999999,157.20000000000002,22000
300.151,124.19999999999999,120.6,127.8,3100
316.3198,124.19999999999999,103.2,192.6,16000
317.3229,124.19999999999999,108,173.4,5200
346.3299,124.19999999999999,116.39999999999999,174,7800
347.3328,124.19999999999999,120.6,129.60000000000002,1600
362.3248,124.19999999999999,118.8,161.4,11000
363.3282,124.19999999999999,121.79999999999998,128.4,2100
438.2959,124.19999999999999,120.6,144.60000000000002,26000
439.2993,124.19999999999999,121.79999999999998,128.4,6200
440.3098,124.19999999999999,122.4,127.8,5500
454.2906,124.19999999999999,122.4,133.8,23000
455.2939,124.19999999999999,122.4,127.8,5100
465.3151,124.19999999999999,121.2,127.2,2800
468.3068,124.19999999999999,121.2,152.4,56000
469.3119,124.19999999999999,122.4,127.8,16000
470.3147,124.19999999999999,122.4,127.2,2800
480.3082,124.19999999999999,122.4,136.2,31000
481.3102,124.19999999999999,121.79999999999998,127.8,7900
483.3602,124.19999999999999,118.8,136.2,45000
502.2902,124.19999999999999,120,141.6,20000
503.2941,124.19999999999999,120.6,127.8,5900
504.3053,124.19999999999999,121.79999999999998,127.2,4800
505.3481,124.19999999999999,109.2,128.4,2000
519.3229,124.19999999999999,118.8,137.4,6600
554.3906,124.19999999999999,117.6,139.2,16000
557.3684,124.19999999999999,114.6,129.60000000000002,2200
568.4006,124.19999999999999,121.2,126.6,1300
581.3042,124.19999999999999,121.79999999999998,127.2,3300
583.3251,124.19999999999999,120.6,133.20000000000002,4800
601.332,124.19999999999999,122.4,127.2,3700
613.4031,124.19999999999999,121.2,127.2,1400
114.0905,124.80000000000001,122.99999999999999,160.2,2500
135.0796,124.80000000000001,122.4,141,3400
195.1216,124.80000000000001,123.60000000000001,157.79999999999998,2000
265.1284,124.80000000000001,121.2,135,2000
362.7579,124.80000000000001,118.8,157.79999999999998,63000
363.2596,124.80000000000001,118.8,164.4,29000
363.761,124.80000000000001,122.4,146.4,7300
448.251,124.80000000000001,123.60000000000001,132,1800
453.3403,124.80000000000001,123.60000000000001,128.4,5800
462.274,124.80000000000001,121.2,148.8,2300
487.2783,124.80000000000001,123.60000000000001,158.4,1300
490.2876,124.80000000000001,122.99999999999999,127.8,2500
516.3031,124.80000000000001,121.2,128.4,3100
518.3198,124.80000000000001,117.6,150,23000
534.293,124.80000000000001,121.2,129.60000000000002,2300
541.3457,124.80000000000001,122.99999999999999,141.6,15000
542.3451,124.80000000000001,123.60000000000001,130.2,6400
560.3274,124.80000000000001,122.4,127.2,1500
724.5108,124.80000000000001,120.6,157.79999999999998,57000
725.5151,124.80000000000001,119.4,154.8,26000
726.5101,124.80000000000001,115.8,162.6,7900
1099.7603,124.80000000000001,120,128.4,4800
1100.7626,124.80000000000001,121.79999999999998,127.8,2900
278.1848,126,116.39999999999999,141,1600
302.3044,126,122.4,188.4,6000
318.2995,126,121.79999999999998,162.6,22000
319.3024,126,123.60000000000001,162,4400
321.1295,126,122.99999999999999,174.60000000000002,4100
334.2935,126,123.60000000000001,130.8,1700
357.2038,126,123.60000000000001,128.4,2900
386.2759,126,121.79999999999998,160.2,2000
443.2312,126,124.19999999999999,150.6,2000
476.2721,126,122.4,138,1700
492.3019,126,121.79999999999998,127.2,3200
535.3236,126,124.19999999999999,133.20000000000002,1400
649.4236,126,122.99999999999999,128.4,1300
727.5143,126,120.6,129.60000000000002,1900
830.6335,126,124.19999999999999,143.4,1000
288.2891,126.6,106.2,220.2,40000
345.2368,126.6,108.60000000000001,161.4,2200
778.589,126.6,124.80000000000001,132,1200
841.6211,126.6,124.19999999999999,136.2,1100
842.6328,126.6,121.79999999999998,158.4,3300
247.165,127.2,124.19999999999999,134.4,1200
301.2039,127.2,121.2,151.2,1500
389.3478,127.2,124.19999999999999,144,1100
425.3034,127.2,119.4,152.4,1600
430.8069,127.2,124.80000000000001,134.4,1100
435.3135,127.2,123.60000000000001,231,37000
445.9692,127.2,126,142.79999999999998,1300
450.3446,127.2,124.80000000000001,174,4500
498.8019,127.2,124.19999999999999,153.6,1700
583.8766,127.2,123.60000000000001,174,5600
584.3782,127.2,123.60000000000001,169.2,2500
796.5749,127.2,126,165,8600
300.6996,127.8,123.60000000000001,164.4,5000
350.2057,127.8,124.19999999999999,157.79999999999998,2700
351.5768,127.8,126,153.6,2100
424.3041,127.8,123.60000000000001,162,3000
434.3116,127.8,122.99999999999999,234.60000000000002,110000
435.7817,127.8,123.60000000000001,162.6,1900
441.7866,127.8,122.99999999999999,201,25000
442.288,127.8,122.99999999999999,175.8,13000
474.2663,127.8,108,190.2,31000
721.5052,127.8,123.60000000000001,174,3000
243.183,128.4,123.60000000000001,223.20000000000002,130000
300.1983,128.4,123.60000000000001,177,15000
437.3433,128.4,124.19999999999999,174.60000000000002,2800
445.6352,128.4,126,150,1700
449.3419,128.4,122.99999999999999,192.6,14000
473.2631,128.4,108,230.39999999999998,100000
491.7938,128.4,122.99999999999999,169.2,3300
499.2592,128.4,124.19999999999999,166.79999999999998,3000
293.1905,129,123.60000000000001,179.4,8200
351.2422,129,121.79999999999998,164.4,3700
389.2537,129,115.8,156,2300
421.3165,129,124.19999999999999,227.4,97000
422.3189,129,124.19999999999999,224.4,25000
436.3375,129,126.6,188.4,12000
576.8689,129,122.99999999999999,171,2500
577.2363,129,126,151.2,1500
633.3824,129,122.99999999999999,149.4,1200
423.3213,129.60000000000002,124.19999999999999,188.4,3900
442.7895,129.60000000000002,122.99999999999999,168.6,3600
488.2973,129.60000000000002,124.19999999999999,162,1600
244.1858,130.2,122.99999999999999,179.4,7200
265.1867,130.8,124.80000000000001,151.2,1800
293.6921,132,123.60000000000001,162,2500
764.5784,132.6,128.4,133.8,2500
828.5492,134.4,122.99999999999999,159.60000000000002,1400
691.5548,135.6,133.8,145.2,1000
357.2052,138,136.2,174.60000000000002,1500
659.3546,138,127.2,169.2,1400
267.1443,138.6,124.19999999999999,157.79999999999998,4400
160.0747,139.8,123.60000000000001,184.2,8800
184.0959,139.8,124.19999999999999,166.2,1700
274.2734,139.8,123.60000000000001,162,15000
290.2682,141,124.80000000000001,154.2,1100
161.078,141.6,124.80000000000001,151.2,1200
309.3252,141.6,126,157.79999999999998,2400
275.2765,142.79999999999998,124.80000000000001,159.60000000000002,2900
281.2941,142.79999999999998,128.4,166.79999999999998,4000
176.073,143.4,137.4,150,1000
467.2661,146.4,129.60000000000002,170.39999999999998,4000
466.2628,147.6,126.6,174,16000
355.0627,151.2,138.6,166.2,12000
356.0657,151.2,139.2,166.2,2600
771.5999,145.8,138.6,148.8,2200
279.0921,153,139.8,165,1200
357.0626,153,141.6,158.4,1000
272.1846,154.8,144.60000000000002,168.6,1400
441.3302,155.39999999999998,139.2,174.60000000000002,5300
591.4008,155.39999999999998,126,173.4,1400
442.3331,157.20000000000002,142.79999999999998,175.2,1500
246.1683,158.4,153.6,166.2,2400
221.1694,159.60000000000002,145.8,174.60000000000002,1600
680.4864,161.4,156,162.6,1100
800.6063,168,157.79999999999998,174,1200
771.5999,168.6,162,177.6,2000
767.5644,169.8,168,175.2,1900
246.1523,170.39999999999998,169.2,177,1300
749.5358,170.39999999999998,166.79999999999998,175.2,1100
702.5572,172.79999999999998,136.2,189,3100
165.0747,173.4,157.20000000000002,177.6,1900
299.1478,173.4,157.20000000000002,187.20000000000002,4400
353.0463,173.4,155.39999999999998,181.79999999999998,6700
354.0493,173.4,168,175.2,1400
675.5409,173.4,157.79999999999998,186,2400
676.5429,173.4,162.6,177,1000
770.5971,173.4,171.6,188.4,4400
204.1043,174,165,178.20000000000002,3900
226.1793,174,169.8,177.6,1900
227.1747,174,166.79999999999998,177,1300
238.0889,174,171.6,176.4,1200
243.08690000000001,174,132.6,186.6,6700
275.2764,174,159.60000000000002,180.6,1800
297.1324,174,169.8,176.4,1200
506.3578,174,140.39999999999998,182.4,2600
524.3699,174,135.6,229.2,210000
542.3208,174,168.6,177.6,1600
544.3367,174,137.4,209.4,16000
546.351,174,137.4,207,15000
547.3552,174,148.8,183.6,4100
548.3585,174,152.4,186.6,2900
550.3836,174,159.60000000000002,188.4,4700
551.3876,174,162.6,177.6,1200
568.3371,174,133.20000000000002,181.2,3400
569.34,174,166.2,177,1100
570.3521,174,138.6,187.20000000000002,4600
571.3557,174,163.20000000000002,179.4,1500
572.3673,174,148.8,178.20000000000002,1600
581.4091,174,169.8,177,1200
701.5567,174,157.79999999999998,211.2,5200
703.5718,174,157.79999999999998,223.20000000000002,8500
274.2732,174.60000000000002,162,212.4,9500
315.1428,174.60000000000002,166.79999999999998,179.4,2100
459.2495,174.60000000000002,171,183.6,1200
481.3458,174.60000000000002,156,176.4,3500
504.3422,174.60000000000002,162,186,3700
511.3562,174.60000000000002,158.4,187.79999999999998,7700
522.3535,174.60000000000002,137.4,232.20000000000002,160000
523.3556,174.60000000000002,154.8,215.39999999999998,48000
525.3723,174.60000000000002,134.4,225,59000
536.368,174.60000000000002,169.2,177.6,2200
538.3844,174.60000000000002,135.6,182.4,3600
545.3405,174.60000000000002,151.2,186,5200
580.4059,174.60000000000002,138.6,184.2,4000
582.4215,174.60000000000002,134.4,185.39999999999998,5100
583.4236,174.60000000000002,166.79999999999998,180,1400
1045.7157,174.60000000000002,171.6,176.4,1300
267.1443,175.2,157.79999999999998,197.4,13000
268.1471,175.2,169.8,181.2,1600
331.2036,175.2,172.79999999999998,182.4,5600
343.1976,175.2,173.4,177.6,1800
419.2531,175.2,171.6,183.6,1200
478.3261,175.2,169.2,180.6,2800
494.3225,175.2,157.79999999999998,221.4,78000
495.3253,175.2,132.6,190.2,22000
496.3396,175.2,137.4,227.4,670000
497.3422,175.2,135.6,225.6,170000
498.3438,175.2,150.6,201.6,31000
499.3456,175.2,165,184.2,4900
508.3394,175.2,173.4,186,12000
508.3726,175.2,132.6,208.8,26000
509.3413,175.2,168,181.2,3400
