mz,rt,rtmin,rtmax,n_glc
821.0034,865.2,855,883.8000000000001,4800000
879.0453,865.2,859.8,871.8,1400000
918.9807,865.2,858,880.2,2600000
926.9674,865.2,858,879,1300000
1016.9579,865.2,863.4000000000001,879,1100000
76.2563,867,853.2,889.2,760000
127.0014,867,844.8,923.4000000000001,85000000
210.0079,867,849.6,877.1999999999999,880000
264.016,867,847.8000000000001,902.4,1200000
304.8837,867,856.8,880.2,510000
305.0232,867,843,947.4,380000000
305.0309,867,859.8,890.4,2500000
305.1655,867,855,887.4,630000
358.995,867,853.2,892.1999999999999,1900000
388.0297,867,846.5999999999999,906,30000000
411.9911,867,847.8000000000001,907.8000000000001,2000000
440.9982,867,855,870,1300000
486.0069,867,853.2,895.8,7300000
487.0085,867,861.5999999999999,885.6,1200000
523.0015,867,859.8,871.8,670000
538.0207,867,859.8,877.1999999999999,1100000
553.0374,867,856.8,883.8000000000001,2500000
567.0068,867,849.6,906,37000000
576.9525,867,846.5999999999999,909.6,2200000
591.9715,867,849.6,895.8,2300000
642.9818,867,853.2,873.6,1600000
665.9875,867,861.5999999999999,885.6,2000000
732.0168,867,859.8,879,2600000
746.9872,867,859.8,887.4,6400000
754.9744,867,851.4,890.4,7800000
762.9614,867,851.4,887.4,2800000
813.0163,867,856.8,882,4200000
836.9774,867,855,890.4,4600000
860.9387,867,859.8,882,1600000
895.0194,867,859.8,880.2,2200000
903.0064,867,858,875.4,2000000
125.005,868.8000000000001,846.5999999999999,871.8,620000
128.0047,868.8000000000001,844.8,925.2,3100000
140.9732,868.8000000000001,846.5999999999999,919.8,2800000
141.0193,868.8000000000001,846.5999999999999,911.4,9100000
141.0618,868.8000000000001,844.8,925.2,3600000
209.0045,868.8000000000001,844.8,919.8,12000000
307.0273,868.8000000000001,849.6,902.4,5400000
428.0223,868.8000000000001,851.4,895.8,2000000
493.9944,868.8000000000001,847.8000000000001,892.1999999999999,1500000
525.9996,868.8000000000001,858,890.4,1300000
592.9264,868.8000000000001,859.8,906,1100000
630.9606,868.8000000000001,846.5999999999999,911.4,2800000
649.01,868.8000000000001,853.2,901.1999999999999,23000000
712.9637,868.8000000000001,846.5999999999999,895.8,2400000
778.9356,868.8000000000001,846.5999999999999,890.4,1600000
794.9668,868.8000000000001,849.6,889.2,1600000
807.9563,868.8000000000001,859.8,879,710000
814.0194,868.8000000000001,861.5999999999999,875.4,1100000
837.9805,868.8000000000001,861.5999999999999,877.1999999999999,1200000
844.9644,868.8000000000001,858,883.8000000000001,2100000
868.9254,868.8000000000001,859.8,889.2,1400000
934.9548,868.8000000000001,859.8,882,2000000
72.1127,870,861.5999999999999,879,910000
82.0035,870,861.5999999999999,880.2,620000
118.9696,870,868.8000000000001,909.6,740000
124.0017,870,846.5999999999999,911.4,14000000
127.9966,870,844.8,925.2,3300000
141.0148,870,843,895.8,10000000
141.017,870,843,935.4,1200000000
142.0203,870,844.8,935.4,52000000
223.0201,870,844.8,956.4,210000000
224.0235,870,844.8,916.1999999999999,13000000
225.02440000000001,870,849.6,904.2,2600000
232.9657,870,868.8000000000001,913.2,550000
323.0013,870,855,892.1999999999999,1300000
362.9879,870,849.6,904.2,1200000
374.0141,870,851.4,890.4,2700000
388.9847,870,851.4,904.2,8600000
404.9587,870,859.8,895.8,1600000
404.9985,870,851.4,897.6,5900000
501.981,870,863.4000000000001,890.4,1700000
592.9661,870,865.2,883.8000000000001,990000
651.0075,870,865.2,882,1400000
658.9557,870,853.2,890.4,1500000
664.984,870,856.8,889.2,9700000
755.9776,870,856.8,883.8000000000001,1600000
794.9098,870,863.4000000000001,906,1200000
828.9903,870,858,885.6,2800000
129.0056,871.8,865.2,879,670000
142.0231,871.8,851.4,906,950000
283.0288,871.8,863.4000000000001,880.2,780000
329.9879,871.8,849.6,897.6,980000
470.9879,871.8,851.4,901.1999999999999,5700000
508.9649,871.8,844.8,923.4000000000001,10000000
650.0134,871.8,858,885.6,4600000
689.9485,871.8,863.4000000000001,889.2,1400000
692.939,871.8,865.2,883.8000000000001,1500000
756.9326,871.8,865.2,879,850000
795.9755,871.8,863.4000000000001,875.4,700000
810.9408,871.8,855,892.1999999999999,1400000
848.9581,871.8,863.4000000000001,875.4,850000
910.9934,871.8,863.4000000000001,879,1200000
958.9153,871.8,861.5999999999999,880.2,940000
278.9866,873.6,843,925.2,7300000
320.9972,873.6,843,930.6,80000000
322.0006,873.6,849.6,906,7300000
338.9692,873.6,865.2,899.4,1300000
346.974,873.6,855,890.4,1700000
362.982,873.6,853.2,875.4,660000
377.967,873.6,871.8,894,600000
389.9881,873.6,868.8000000000001,885.6,1100000
390.9829,873.6,870,887.4,800000
405.0046,873.6,856.8,887.4,1600000
428.9773,873.6,853.2,904.2,1100000
485.0036,873.6,844.8,916.1999999999999,52000000
488.0051,873.6,871.8,885.6,670000
568.0102,873.6,855,889.2,5900000
569.0043,873.6,859.8,887.4,2100000
582.9808,873.6,853.2,901.1999999999999,13000000
584.9786,873.6,863.4000000000001,882,1700000
590.9681,873.6,844.8,919.8,14000000
606.9994,873.6,853.2,897.6,2700000
650.9683,873.6,859.8,883.8000000000001,1100000
672.9712,873.6,846.5999999999999,913.2,13000000
690.9432,873.6,868.8000000000001,887.4,890000
728.9378,873.6,853.2,895.8,2100000
770.9484,873.6,855,899.4,5400000
815.9434,873.6,861.5999999999999,879,650000
852.9515,873.6,858,887.4,3300000
876.913,873.6,867,892.1999999999999,1300000
892.9437,873.6,867,882,820000
942.942,873.6,856.8,880.2,1400000
1000.9837,873.6,858,879,970000
143.0236,875.4,844.8,909.6,860000
223.1092,875.4,873.6,887.4,370000
239.9975,875.4,849.6,906,1100000
314.9689,875.4,871.8,915,880000
403.0003,875.4,844.8,927,81000000
404.0037,875.4,849.6,904.2,9600000
419.9777,875.4,863.4000000000001,894,1800000
426.9616,875.4,843,928.8000000000001,7200000
427.965,875.4,868.8000000000001,894,890000
434.9484,875.4,867,907.8000000000001,1900000
442.993,875.4,844.8,921.5999999999999,13000000
486.9619,875.4,861.5999999999999,892.1999999999999,1600000
487.0016,875.4,853.2,892.1999999999999,3800000
494.9492,875.4,846.5999999999999,909.6,1500000
500.9776,875.4,853.2,902.4,15000000
502.9757,875.4,865.2,890.4,1800000
524.9962,875.4,844.8,913.2,7500000
540.9702,875.4,853.2,916.1999999999999,3400000
568.9652,875.4,861.5999999999999,887.4,1500000
583.9842,875.4,861.5999999999999,887.4,2300000
608.9399,875.4,867,895.8,920000
622.9735,875.4,863.4000000000001,895.8,1200000
639.9565,875.4,867,880.2,880000
680.9582,875.4,849.6,890.4,3700000
688.9453,875.4,853.2,915,7700000
704.9194,875.4,849.6,918,3900000
741.9277,875.4,870,883.8000000000001,710000
747.9903,875.4,863.4000000000001,880.2,1200000
771.9519,875.4,863.4000000000001,879,1200000
772.9466,875.4,863.4000000000001,879,710000
782.929,875.4,865.2,879,1100000
950.9284,875.4,859.8,880.2,1000000
84.9908,877.1999999999999,870,916.1999999999999,780000
166.9938,877.1999999999999,841.1999999999999,904.2,970000
224.9784,877.1999999999999,855,909.6,1300000
254.9681,877.1999999999999,868.8000000000001,915,1300000
306.9816,877.1999999999999,849.6,907.8000000000001,7300000
322.9954,877.1999999999999,847.8000000000001,909.6,5400000
336.9713,877.1999999999999,851.4,913.2,11000000
337.9746,877.1999999999999,865.2,894,1100000
360.9897,877.1999999999999,843,931.8,17000000
361.9931,877.1999999999999,853.2,899.4,1400000
376.9637,877.1999999999999,846.5999999999999,921.5999999999999,5600000
406.0018,877.1999999999999,870,887.4,560000
418.9744,877.1999999999999,851.4,918,17000000
420.9726,877.1999999999999,865.2,894,2200000
443.9964,877.1999999999999,851.4,901.1999999999999,1600000
458.9669,877.1999999999999,844.8,921.5999999999999,4300000
474.941,877.1999999999999,870,901.1999999999999,1100000
516.9516,877.1999999999999,865.2,907.8000000000001,2500000
524.9389,877.1999999999999,844.8,923.4000000000001,4800000
540.9129,877.1999999999999,867,919.8,2100000
542.9682,877.1999999999999,875.4,889.2,550000
556.9442,877.1999999999999,873.6,899.4,1100000
564.9315,877.1999999999999,868.8000000000001,921.5999999999999,1600000
598.955,877.1999999999999,847.8000000000001,904.2,3400000
606.9421,877.1999999999999,844.8,918,8200000
607.9455,877.1999999999999,868.8000000000001,904.2,1100000
614.9291,877.1999999999999,871.8,911.4,1100000
622.9161,877.1999999999999,863.4000000000001,918,3100000
638.8902,877.1999999999999,871.8,916.1999999999999,1000000
705.9225,877.1999999999999,873.6,887.4,570000
744.9119,877.1999999999999,871.8,909.6,740000
786.9224,877.1999999999999,858,892.1999999999999,2200000
802.8966,877.1999999999999,868.8000000000001,887.4,860000
810.8839,877.1999999999999,875.4,889.2,640000
141.0132,879,871.8,885.6,2100000
156.9909,879,839.4,935.4,95000000
158.9891,879,837.6,933.6,7200000
238.9941,879,843,927,19000000
240.9923,879,851.4,904.2,1500000
264.971,879,871.8,901.1999999999999,760000
280.9848,879,870,901.1999999999999,630000
294.9606,879,865.2,919.8,1800000
322.9555,879,868.8000000000001,894,1100000
330.9429,879,873.6,923.4000000000001,590000
646.9346,879,863.4000000000001,911.4,1900000
696.9325,879,846.5999999999999,906,1900000
712.9065,879,867,913.2,1100000
182.0129,880.2,870,904.2,510000
352.9453,880.2,871.8,909.6,920000
412.9459,880.2,844.8,916.1999999999999,790000
442.9357,880.2,863.4000000000001,921.5999999999999,2600000
444.9513,880.2,873.6,894,560000
580.9056,880.2,873.6,919.8,820000
728.8806,880.2,871.8,913.2,720000
826.9145,880.2,871.8,889.2,860000
125.0051,882,880.2,904.2,340000
139.9757,882,875.4,915,560000
157.9943,882,841.1999999999999,933.6,4100000
158.9952,882,873.6,919.8,760000
210.0079,882,880.2,895.8,460000
532.9262,882,875.4,915,540000
548.9575,882,844.8,915,1800000
662.9086,882,870,918,1000000
247.9848,883.8000000000001,879,909.6,490000
274.9764,883.8000000000001,882,894,430000
344.9584,883.8000000000001,843,927,5200000
360.9324,883.8000000000001,861.5999999999999,923.4000000000001,2700000
362.9305,883.8000000000001,879,897.6,400000
376.9064,883.8000000000001,877.1999999999999,919.8,620000
378.9619,883.8000000000001,870,895.8,720000
458.9096,883.8000000000001,873.6,906,850000
460.9652,883.8000000000001,879,894,740000
548.9003,883.8000000000001,882,915,400000
720.8936,883.8000000000001,870,915,1000000
99.0064,885.6,841.1999999999999,944.4,15000000
142.9753,885.6,839.4,933.6,6200000
262.9553,885.6,867,939,6700000
279.99,885.6,873.6,895.8,520000
283.0288,885.6,880.2,904.2,710000
346.9567,885.6,877.1999999999999,913.2,480000
646.8775,885.6,882,916.1999999999999,560000
82.0035,887.4,883.8000000000001,909.6,300000
114.9804,887.4,877.1999999999999,921.5999999999999,450000
264.9535,887.4,879,916.1999999999999,460000
278.9293,887.4,871.8,927,2100000
280.9274,887.4,883.8000000000001,904.2,330000
368.977,887.4,867,913.2,1100000
400.925,887.4,879,919.8,550000
482.9282,887.4,868.8000000000001,919.8,940000
572.9188,887.4,885.6,907.8000000000001,190000
159.9924,889.2,887.4,911.4,210000
443.9391,889.2,887.4,902.4,190000
94.9807,890.4,887.4,897.6,620000
294.9033,890.4,889.2,899.4,180000
318.9219,890.4,882,927,690000
334.8959,890.4,889.2,921.5999999999999,190000
380.935,890.4,887.4,901.1999999999999,240000
384.951,890.4,875.4,921.5999999999999,820000
236.9187,892.1999999999999,883.8000000000001,925.2,580000
264.9137,892.1999999999999,887.4,904.2,220000
286.974,892.1999999999999,873.6,913.2,1000000
466.897,892.1999999999999,890.4,919.8,290000
510.9631,892.1999999999999,890.4,901.1999999999999,140000
654.8648,892.1999999999999,890.4,911.4,220000
204.9708,894,885.6,909.6,460000
220.9448,894,877.1999999999999,925.2,1300000
270.9427,894,889.2,909.6,160000
286.9166,894,885.6,909.6,350000
302.8906,894,887.4,919.8,310000
302.9479,894,877.1999999999999,923.4000000000001,960000
368.9197,894,885.6,919.8,370000
384.8937,894,889.2,918,170000
564.8744,894,889.2,915,210000
670.8386,894,892.1999999999999,913.2,110000
428.9199,895.8,894,913.2,100000
220.8874,901.1999999999999,890.4,921.5999999999999,240000
80.0118,902.4,895.8,909.6,89000
204.9134,902.4,894,911.4,120000
362.9306,902.4,897.6,919.8,110000
260.8739,907.8000000000001,894,954.6,1500000
318.8646,907.8000000000001,899.4,919.8,83000
236.8614,909.6,895.8,919.8,95000
240.8962,909.6,904.2,947.4,150000
294.9033,909.6,902.4,918,61000
364.859,909.6,902.4,947.4,170000
238.8919,911.4,899.4,999.6,10000000
276.8478,911.4,897.6,931.8,710000
282.8559,911.4,901.1999999999999,944.4,370000
298.8298,911.4,899.4,931.8,460000
404.7942,911.4,906,919.8,74000
420.8256,911.4,904.2,921.5999999999999,110000
252.8927,913.2,902.4,915,85000
420.7682,913.2,906,918,110000
462.9383,913.2,897.6,933.6,130000
576.8896,913.2,909.6,921.5999999999999,88000
412.8831,915,909.6,923.4000000000001,110000
478.9122,915,904.2,927,150000
225.0043,916.1999999999999,907.8000000000001,931.8,61000
314.8038,916.1999999999999,906,921.5999999999999,130000
314.9804,916.1999999999999,906,923.4000000000001,88000
380.8329,916.1999999999999,902.4,935.4,360000
396.8069,916.1999999999999,906,935.4,260000
456.9214,916.1999999999999,915,931.8,54000
494.8862,916.1999999999999,907.8000000000001,923.4000000000001,100000
560.9156,916.1999999999999,906,925.2,95000
276.9499,918,904.2,935.4,110000
396.9091,918,899.4,930.6,250000
440.7709,918,913.2,928.8000000000001,89000
538.7481,918,909.6,927,79000
178.9333,919.8,911.4,928.8000000000001,67000
380.9351,919.8,901.1999999999999,952.8000000000001,310000
418.7889,919.8,911.4,931.8,120000
521.9842,919.8,916.1999999999999,937.1999999999999,51000
172.958,921.5999999999999,909.6,935.4,270000
298.9319,921.5999999999999,907.8000000000001,952.8000000000001,540000
544.9418,921.5999999999999,904.2,931.8,100000
240.871,923.4000000000001,919.8,939,61000
284.9162,923.4000000000001,911.4,931.8,64000
374.8436,923.4000000000001,915,931.8,71000
276.8666,925.2,916.1999999999999,933.6,82000
342.8644,925.2,916.1999999999999,935.4,61000
342.8769,925.2,919.8,944.4,77000
447.0353,925.2,911.4,931.8,91000
158.9254,927,909.6,939,120000
229.986,927,916.1999999999999,931.8,280000
330.9802,927,918,928.8000000000001,120000
349.9785,927,915,931.8,640000
440.8729,927,916.1999999999999,947.4,120000
522.7742,927,916.1999999999999,940.8,110000
522.8762,927,918,937.1999999999999,75000
138.0436,928.8000000000001,909.6,945.6,130000
358.8508,928.8000000000001,907.8000000000001,945.6,220000
440.9477,928.8000000000001,921.5999999999999,944.4,130000
500.7922,928.8000000000001,921.5999999999999,939,76000
506.9023,928.8000000000001,921.5999999999999,951,89000
318.8584,930.6,918,956.4,130000
358.9442,930.6,923.4000000000001,944.4,180000
402.917,930.6,925.2,958.2,63000
170.9912,931.8,923.4000000000001,958.2,74000
171.9107,931.8,923.4000000000001,954.6,330000
210.9725,931.8,923.4000000000001,944.4,370000
282.958,931.8,918,973.8000000000001,710000
350.888,931.8,919.8,958.2,95000
364.9611,931.8,919.8,956.4,400000
402.8148,931.8,915,947.4,190000
416.9174,931.8,927,944.4,58000
478.8099,931.8,925.2,942.6,72000
174.9471,933.6,927,940.8,120000
209.9761,933.6,925.2,940.8,93000
334.9142,933.6,927,942.6,65000
402.9045,933.6,919.8,945.6,100000
424.7969,933.6,915,947.4,96000
424.899,933.6,919.8,958.2,130000
153.0419,935.4,918,937.1999999999999,73000
200.9655,935.4,928.8000000000001,952.8000000000001,87000
212.0679,935.4,933.6,964.8,95000
312.9323,935.4,921.5999999999999,944.4,81000
434.8648,935.4,925.2,940.8,81000
446.9644,935.4,907.8000000000001,958.2,180000
142.0623,937.1999999999999,933.6,944.4,91000
145.0256,937.1999999999999,931.8,945.6,67000
165.0307,937.1999999999999,933.6,945.6,150000
208.9471,937.1999999999999,921.5999999999999,944.4,120000
252.911,937.1999999999999,935.4,951,70000
260.976,937.1999999999999,921.5999999999999,973.8000000000001,500000
418.8824,937.1999999999999,933.6,945.6,84000
424.9699,937.1999999999999,918,942.6,110000
463.0129,937.1999999999999,927,942.6,87000
76.012200000000007,939,925.2,945.6,150000
83.0014,939,925.2,945.6,190000
99.0282,939,925.2,945.6,300000
115.0514,949.2,945.6,964.8,650000
153.0307,939,925.2,945.6,400000
336.8788,939,921.5999999999999,942.6,150000
350.9626,939,930.6,940.8,54000
72.9932,940.8,925.2,945.6,1300000
75.0088,940.8,933.6,945.6,7300000
80.0017,940.8,925.2,945.6,180000
84.0092,940.8,918,945.6,960000
84.0204,940.8,919.8,945.6,270000
86.0248,940.8,925.2,945.6,1300000
100.0041,940.8,923.4000000000001,945.6,640000
100.0167,940.8,918,945.6,78000
103.999,940.8,933.6,951,67000
106.0174,940.8,918,945.6,120000
112.0041,940.8,918,945.6,380000
121.0283,951,945.6,964.8,290000
165.986,940.8,916.1999999999999,945.6,1700000
170.0573,940.8,927,945.6,220000
196.9845,940.8,933.6,945.6,2500000
302.9033,940.8,923.4000000000001,945.6,74000
82.0173,942.6,918,945.6,210000
83.0241,942.6,925.2,944.4,110000
89.9959,942.6,927,945.6,330000
92.0116,942.6,925.2,945.6,140000
96.033,942.6,925.2,945.6,220000
98.0361,942.6,931.8,945.6,380000
100.9994,942.6,918,945.6,270000
101.0357,951,945.6,961.1999999999999,430000
109.0045,942.6,919.8,945.6,260000
121.0045,942.6,927,945.6,100000
122.907,942.6,915,944.4,97000
123.0313,942.6,931.8,944.4,100000
126.0391,942.6,919.8,945.6,78000
150.031,942.6,925.2,945.6,470000
152.0467,942.6,925.2,945.6,820000
154.0259,942.6,923.4000000000001,945.6,100000
156.0416,949.2,945.6,966.5999999999999,260000
158.0572,942.6,928.8000000000001,945.6,79000
168.0416,942.6,933.6,945.6,240000
192.0417,951,945.6,963,130000
206.0573,942.6,931.8,944.4,110000
229.986,942.6,931.8,945.6,1100000
301.9848,942.6,933.6,951,130000
328.9061,942.6,918,944.4,100000
349.9848,942.6,935.4,951,120000
350.9819,942.6,931.8,945.6,190000
351.9816,942.6,933.6,945.6,140000
451.9755,942.6,933.6,944.4,230000
528.9676,942.6,939,952.8000000000001,59000
158.9254,944.4,942.6,952.8000000000001,90000
280.9212,944.4,923.4000000000001,951,130000
314.8969,944.4,930.6,954.6,60000
345.0159,944.4,933.6,956.4,120000
140.9176,945.6,918,973.8000000000001,390000
298.9194,945.6,930.6,958.2,76000
336.8877,945.6,928.8000000000001,958.2,330000
342.8957,945.6,918,973.8000000000001,220000
500.8107,945.6,925.2,947.4,74000
276.9374,947.4,942.6,973.8000000000001,95000
338.8931,947.4,923.4000000000001,958.2,330000
72.0091,949.2,931.8,964.8,430000
87.0201,949.2,933.6,966.5999999999999,370000
103.0177,949.2,947.4,964.8,180000
107.0252,949.2,933.6,963,2900000
108.0286,949.2,935.4,952.8000000000001,140000
113.0358,949.2,925.2,966.5999999999999,1800000
117.0388,949.2,947.4,964.8,82000
123.0201,949.2,925.2,966.5999999999999,900000
126.0198,949.2,933.6,964.8,550000
133.0256,949.2,937.1999999999999,952.8000000000001,92000
138.0436,949.2,945.6,964.8,140000
142.0259,949.2,925.2,964.8,140000
153.0419,949.2,940.8,963,94000
163.0263,949.2,947.4,961.1999999999999,72000
169.0256,949.2,925.2,964.8,120000
312.9323,949.2,947.4,958.2,81000
342.9666,949.2,921.5999999999999,973.8000000000001,170000
105.0334,951,935.4,958.2,110000
129.0307,951,923.4000000000001,966.5999999999999,380000
144.0443,951,947.4,961.1999999999999,65000
155.0464,951,923.4000000000001,966.5999999999999,920000
167.0576,951,925.2,952.8000000000001,160000
173.0569,951,931.8,952.8000000000001,120000
183.0413,951,916.1999999999999,964.8,180000
402.9043,951,945.6,958.2,91000
358.9443,952.8000000000001,944.4,973.8000000000001,190000
478.8286,952.8000000000001,947.4,958.2,81000
208.9471,954.6,944.4,956.4,110000
434.8649,954.6,947.4,961.1999999999999,96000
463.0131,954.6,942.6,956.4,72000
76.012200000000007,956.4,945.6,964.8,250000
79.0177,956.4,945.6,958.2,140000
80.0017,956.4,945.6,964.8,280000
82.0173,956.4,945.6,964.8,320000
89.9959,956.4,945.6,964.8,410000
92.0116,956.4,945.6,964.8,140000
96.0092,956.4,925.2,964.8,1700000
96.033,956.4,945.6,963,310000
106.0174,956.4,945.6,964.8,160000
107.0126,956.4,947.4,964.8,200000
109.0045,956.4,945.6,964.8,400000
117.0307,956.4,916.1999999999999,966.5999999999999,270000
121.0045,956.4,945.6,964.8,160000
123.0314,956.4,947.4,964.8,160000
124.0154,956.4,947.4,964.8,370000
125.0358,956.4,925.2,966.5999999999999,1900000
137.0358,956.4,933.6,966.5999999999999,1500000
138.031,956.4,925.2,966.5999999999999,820000
141.0307,956.4,945.6,966.5999999999999,910000
149.0358,956.4,947.4,964.8,290000
150.031,956.4,945.6,966.5999999999999,590000
157.0256,956.4,925.2,964.8,170000
162.031,956.4,931.8,963,230000
165.986,956.4,945.6,964.8,3600000
185.057,956.4,947.4,964.8,140000
196.9845,956.4,945.6,964.8,5600000
198.0522,956.4,925.2,964.8,120000
229.986,956.4,945.6,964.8,1500000
265.0581,956.4,942.6,964.8,110000
278.8845,956.4,933.6,958.2,78000
301.9847,956.4,954.6,964.8,180000
306.0847,956.4,949.2,961.1999999999999,80000
327.9767,956.4,935.4,964.8,250000
330.9802,956.4,933.6,964.8,1000000
346.975,956.4,947.4,959.4,1800000
349.9785,956.4,931.8,964.8,3900000
350.9819,956.4,945.6,964.8,290000
351.9816,956.4,945.6,964.8,210000
372.9781,956.4,933.6,964.8,300000
451.9755,956.4,947.4,964.8,250000
72.9932,958.2,945.6,964.8,2300000
75.0088,958.2,945.6,964.8,13000000
83.0014,958.2,945.6,964.8,290000
83.0262,958.2,947.4,963,150000
83.0454,958.2,925.2,961.1999999999999,47000
84.0092,958.2,945.6,964.8,1400000
86.0248,958.2,945.6,964.8,1600000
94.0048,958.2,947.4,963,470000
97.0045,958.2,945.6,963,520000
97.0125,958.2,945.6,964.8,81000
98.0123,958.2,937.1999999999999,963,200000
98.0248,958.2,918,964.8,9200000
99.0282,958.2,945.6,966.5999999999999,370000
100.0041,958.2,945.6,966.5999999999999,980000
100.0167,958.2,945.6,964.8,120000
100.9994,958.2,945.6,964.8,460000
103.0038,958.2,933.6,964.8,870000
112.0042,958.2,945.6,966.5999999999999,720000
112.0235,958.2,931.8,963,110000
114.0198,958.2,933.6,964.8,1700000
114.031,958.2,931.8,963,130000
115.015,958.2,925.2,964.8,340000
115.0231,958.2,923.4000000000001,964.8,73000
118.0147,958.2,952.8000000000001,964.8,250000
119.049,958.2,947.4,964.8,100000
127.0151,958.2,931.8,966.5999999999999,430000
130.0147,958.2,931.8,964.8,300000
142.0147,958.2,945.6,964.8,120000
148.0253,958.2,937.1999999999999,964.8,77000
151.0151,958.2,937.1999999999999,964.8,110000
153.0307,958.2,945.6,966.5999999999999,510000
155.01,958.2,947.4,964.8,63000
164.9572,958.2,919.8,961.1999999999999,76000
165.0307,958.2,945.6,964.8,200000
167.0463,958.2,927,966.5999999999999,340000
195.0526,958.2,939,961.1999999999999,120000
196.0365,958.2,949.2,964.8,95000
240.0629,958.2,945.6,959.4,84000
77.0131,959.4,949.2,961.1999999999999,74000
238.9106,959.4,921.5999999999999,968.4000000000001,130000
221.025,961.1999999999999,921.5999999999999,975,900000
249.9783,961.1999999999999,954.6,964.8,77000
138.0391,963,954.6,964.8,100000
296.8951,963,945.6,973.8000000000001,190000
116.9831,964.8,958.2,973.8000000000001,150000
194.906,964.8,931.8,972,500000
260.8926,964.8,919.8,976.8000000000001,230000
276.941,964.8,923.4000000000001,975,300000
314.8969,964.8,954.6,966.5999999999999,82000
456.8467,964.8,918,976.8000000000001,150000
174.9471,966.5999999999999,940.8,973.8000000000001,160000
263.0356,966.5999999999999,925.2,975,160000
122.907,968.4000000000001,947.4,973.8000000000001,94000
198.9181,968.4000000000001,931.8,975,240000
272.8835,968.4000000000001,940.8,973.8000000000001,180000
336.8877,968.4000000000001,958.2,975,390000
338.8931,968.4000000000001,958.2,976.8000000000001,350000
358.8696,958.2,913.2,963,160000
83.0252,970.2,925.2,975,25000000
84.0285,970.2,945.6,975,750000
90.0197,970.2,964.8,980.4,940000
96.0204,970.2,927,973.8000000000001,240000
99.0201,970.2,925.2,973.8000000000001,3100000
99.0282,970.2,966.5999999999999,1005,590000
108.0204,970.2,964.8,980.4,2200000
110.0249,970.2,966.5999999999999,1006.1999999999999,790000
115.0231,970.2,968.4000000000001,978.5999999999999,120000
115.0514,970.2,964.8,994.2,820000
120.0205,970.2,947.4,978.5999999999999,780000
121.0045,970.2,968.4000000000001,982.2,180000
126.031,970.2,945.6,973.8000000000001,720000
131.0463,970.2,966.5999999999999,980.4,210000
136.0154,970.2,925.2,990.6000000000001,330000
140.0467,970.2,923.4000000000001,975,1100000
143.0463,970.2,925.2,973.8000000000001,370000
153.0307,970.2,966.5999999999999,982.2,570000
154.026,970.2,945.6,973.8000000000001,240000
168.0416,970.2,945.6,973.8000000000001,360000
170.0573,970.2,945.6,975,270000
171.0413,970.2,947.4,973.8000000000001,290000
192.0417,970.2,963,978.5999999999999,170000
224.0679,970.2,933.6,980.4,170000
247.0838,970.2,968.4000000000001,978.5999999999999,110000
256.9025,972,923.4000000000001,975,580000
274.9043,972,963,973.8000000000001,93000
318.8771,972,937.1999999999999,975,240000
418.8823,972,945.6,973.8000000000001,110000
280.9213,973.8000000000001,951,976.8000000000001,130000
72.9931,976.8000000000001,964.8,980.4,5800000
75.0088,976.8000000000001,964.8,980.4,26000000
76.012200000000007,976.8000000000001,968.4000000000001,982.2,570000
77.0131,976.8000000000001,968.4000000000001,980.4,180000
100.0167,976.8000000000001,964.8,978.5999999999999,280000
103.999,976.8000000000001,968.4000000000001,978.5999999999999,320000
130.0147,976.8000000000001,964.8,1003.1999999999999,550000
133.0256,976.8000000000001,968.4000000000001,983.9999999999999,120000
142.0259,976.8000000000001,964.8,982.2,210000
148.0253,976.8000000000001,968.4000000000001,980.4,270000
165.986,976.8000000000001,968.4000000000001,978.5999999999999,18000000
196.9844,976.8000000000001,968.4000000000001,978.5999999999999,29000000
210.0522,976.8000000000001,968.4000000000001,980.4,150000
215.9828,976.8000000000001,968.4000000000001,978.5999999999999,360000
222.0522,976.8000000000001,968.4000000000001,990.6000000000001,150000
301.9847,976.8000000000001,968.4000000000001,978.5999999999999,890000
327.9766,976.8000000000001,968.4000000000001,978.5999999999999,1300000
349.9844,976.8000000000001,968.4000000000001,978.5999999999999,540000
351.9815,976.8000000000001,968.4000000000001,978.5999999999999,1000000
235.1341,978.5999999999999,970.2,990.6000000000001,180000
260.8739,980.4,976.8000000000001,990.6000000000001,170000
342.9664,980.4,976.8000000000001,1003.1999999999999,170000
260.8925,982.2,976.8000000000001,999.6,270000
282.9579,982.2,978.5999999999999,1001.4000000000001,610000
336.8876,982.2,978.5999999999999,1005,410000
338.893,982.2,976.8000000000001,1003.1999999999999,450000
342.8956,982.2,978.5999999999999,992.4,230000
456.8466,982.2,976.8000000000001,994.2,160000
122.9759,983.9999999999999,978.5999999999999,992.4,64000
370.843,983.9999999999999,970.2,988.8000000000001,80000
440.9475,983.9999999999999,978.5999999999999,997.8,120000
103.015,985.8,935.4,1018.8000000000001,830000
124.0041,985.8,959.4,990.6000000000001,170000
128.0466,985.8,976.8000000000001,1005,150000
140.0467,985.8,975,994.2,830000
145.0256,985.8,980.4,990.6000000000001,97000
73.0408,987.6,976.8000000000001,990.6000000000001,70000
83.0013,987.6,980.4,990.6000000000001,250000
100.9994,976.8000000000001,968.4000000000001,980.4,760000
134.0249,987.6,978.5999999999999,990.6000000000001,60000
150.0198,987.6,978.5999999999999,990.6000000000001,56000
