ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_chromatogram_artifact,score_inten_isotope,score_MS2_library_fragment,score_MS2_similarity,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
52314,53058,302,2586,2630,2.788046273346368,Natural_abundance,[10]B1B-1,1,0,B1C15H21O9S2,[10]B1C15H21O9S2,161,1,0,-0.03208348509967863,,,,0.9679165,1
56316,58979,475,2850,2974,-2.8359621712427185,Biotransform,H-1N-1O1,0,0,C2H5N1O2,C2H4O3,234,0,0,,,,,0,0
18833,96276,486,997,4591,-0.18532546918989695,Biotransform,H-1N-1O1,0,0,C5H9N1,C5H8O1,274,0,0,,,,,0,0
14193,53613,492,651,2669,-0.17493990154698746,Biotransform,H-1N-1O1,0,0,C3H8N2O1,C3H7N1O2,290,0,0,,,,,0,0
14193,67921,493,651,3368,-0.17493990154698746,Biotransform,H-1N-1O1,0,0,C3H8N2O1,C3H7N1O2,294,0,0,,,,,0,0
55362,54121,496,2798,2702,-0.15416493177658647,Biotransform,H-1N-1O1,0,0,C4H8N2O1,C4H7N1O2,306,0,0,,,0.20620311307036204,,0.2062031,1
55362,61211,497,2798,3036,-0.15416493177658647,Biotransform,H-1N-1O1,0,0,C4H8N2O1,C4H7N1O2,310,0,0,,,0.293351430843925,,0.2933514,1
20885,18871,500,1266,1004,-0.15410941752893664,Biotransform,H-1N-1O1,0,0,C5H12N2,C5H11N1O1,322,0,0,,,,,0,0
96453,18871,503,4610,1004,-0.15410941752893664,Biotransform,H-1N-1O1,0,0,C5H12N2,C5H11N1O1,334,0,0,,,,,0,0
54121,37129,504,2702,2095,-0.15267815470313892,Biotransform,H-1N-1O1,0,0,C4H7N1O2,C4H6O3,338,0,0,,,,,0,0
31106,18483,511,1806,957,-1.0041561948295654,Biotransform,H-1N-1O1,0,0,C6H14N2,C6H13N1O1,356,0,0,,,,,0,0
31106,33046,512,1806,1929,-1.0041561948295654,Biotransform,H-1N-1O1,0,0,C6H14N2,C6H13N1O1,360,0,0,,,,,0,0
31106,20980,513,1806,1273,-0.13534350495787037,Biotransform,H-1N-1O1,0,0,C6H14N2,C6H13N1O1,364,0,0,,,,,0,0
30894,33469,518,1788,1963,4.9485383431699645,Biotransform,H-1N-1O1,0,0,C6H15N1O1,C6H14O2,374,0,0,,,,,0,0
41130,11805,523,2234,512,-0.127638386232266,Biotransform,H-1N-1O1,0,0,C6H7N3,C6H6N2O1,386,0,0,,,,,0,0
41130,58548,524,2234,2961,-0.127638386232266,Biotransform,H-1N-1O1,0,0,C6H7N3,C6H6N2O1,390,0,0,,,,,0,0
16926,48858,528,834,2471,-0.12359291521846859,Biotransform,H-1N-1O1,0,0,C5H7N3O1,C5H6N2O2,394,0,0,,,,,0,0
67955,57316,538,3369,2897,-0.11796740721976973,Biotransform,H-1N-1O1,0,0,C4H9N3O2,C4H8N2O3,418,0,0,,,0.23160172606454307,,0.2316017,1
57316,62508,547,2897,3095,-0.1170948713151439,Biotransform,H-1N-1O1,0,0,C4H8N2O3,C4H7N1O4,432,0,0,,,0.3227261971868536,,0.3227262,1
57316,80272,548,2897,3826,-0.1170948713151439,Biotransform,H-1N-1O1,0,0,C4H8N2O3,C4H7N1O4,436,0,0,,,,,0,0
57316,42907,549,2897,2292,1.3862394343668156,Biotransform,H-1N-1O1,0,0,C4H8N2O3,C4H7N1O4,440,0,0,,,,,0,0
62508,29364,552,3095,1707,-8.323946476682764,Biotransform,H-1N-1O1,0,0,C4H7N1O4,C4H6O5,448,0,0,,,,,0,0
80272,29364,553,3826,1707,-8.323946476682764,Biotransform,H-1N-1O1,0,0,C4H7N1O4,C4H6O5,452,0,0,,,,,0,0
42907,29364,554,2292,1707,-9.816257453946609,Biotransform,H-1N-1O1,0,0,C4H7N1O4,C4H6O5,456,0,0,,,,,0,0
37768,37158,557,2120,2098,-0.11450006594981972,Biotransform,H-1N-1O1,0,0,C8H9N1O1,C8H8O2,469,0,0,,,,,0,0
27849,37792,566,1635,2121,-0.10667179879126543,Biotransform,H-1N-1O1,0,0,C9H7N1O1,C9H6O2,503,0,0,,,,,0,0
33051,17284,576,1930,853,0.5588517320437931,Biotransform,H-1N-1O1,0,0,C8H10N2O1,C8H9N1O2,540,0,0,,,,,0,0
27224,54346,581,1600,2734,-1.3724646769330264,Biotransform,H-1N-1O1,0,0,C7H12N2O2,C7H11N1O3,553,0,0,,,,,0,0
27224,57851,582,1600,2922,-0.7358200812440656,Biotransform,H-1N-1O1,0,0,C7H12N2O2,C7H11N1O3,557,0,0,,,,,0,0
33309,54346,583,1949,2734,-1.3724646769330264,Biotransform,H-1N-1O1,0,0,C7H12N2O2,C7H11N1O3,561,0,0,,,,,0,0
33309,57851,584,1949,2922,-0.7358200812440656,Biotransform,H-1N-1O1,0,0,C7H12N2O2,C7H11N1O3,565,0,0,,,,,0,0
54346,20350,587,2734,1186,1.799479542734499,Biotransform,H-1N-1O1,0,0,C7H11N1O3,C7H10O4,579,0,0,,,,,0,0
57851,20350,588,2922,1186,1.1668000937681935,Biotransform,H-1N-1O1,0,0,C7H11N1O3,C7H10O4,583,0,0,,,,,0,0
27866,11196,590,1636,451,-0.09793276023145016,Biotransform,H-1N-1O1,0,0,C10H10N2,C10H9N1O1,591,0,0,,,,,0,0
27866,13077,591,1636,581,-0.09793276023145016,Biotransform,H-1N-1O1,0,0,C10H10N2,C10H9N1O1,596,0,0,,,,,0,0
27228,16644,594,1601,814,-0.09731097162293495,Biotransform,H-1N-1O1,0,0,C6H13N3O2,C6H12N2O3,606,0,0,,,,,0,0
16644,39113,597,814,2175,0.5241361929951641,Biotransform,H-1N-1O1,0,0,C6H12N2O3,C6H11N1O4,618,0,0,,,,,0,0
16644,62536,598,814,3099,0.5241361929951641,Biotransform,H-1N-1O1,0,0,C6H12N2O3,C6H11N1O4,622,0,0,,,,,0,0
95111,54170,607,4548,2707,-0.7087008578108301,Biotransform,H-1N-1O1,0,0,C6H14N2O3,C6H13N1O4,656,0,0,,,,,0,0
95111,58323,608,4548,2951,-0.7087008578108301,Biotransform,H-1N-1O1,0,0,C6H14N2O3,C6H13N1O4,660,0,0,,,,,0,0
36406,26142,615,2063,1532,0.49639816006486315,Biotransform,H-1N-1O1,0,0,C7H11N3O2,C7H10N2O3,672,0,0,,,,,0,0
51973,26142,617,2568,1532,0.49639816006486315,Biotransform,H-1N-1O1,0,0,C7H11N3O2,C7H10N2O3,676,0,0,,,,,0,0
54175,26142,619,2708,1532,0.49639816006486315,Biotransform,H-1N-1O1,0,0,C7H11N3O2,C7H10N2O3,680,0,0,,,,,0,0
26142,86342,623,1532,4013,-0.091071122793575,Biotransform,H-1N-1O1,0,0,C7H10N2O3,C7H9N1O4,688,0,0,,,,,0,0
44400,30805,626,2342,1774,-0.09055364486367748,Biotransform,H-1N-1O1,0,0,C6H9N3O1S1,C6H8N2O2S1,692,0,0,,,,,0,0
19738,92697,627,1099,4363,-0.6715905736729416,Biotransform,H-1N-1O1,0,0,C6H13N5O1,C6H12N4O2,699,0,0,,,,,0,0
27093,50182,632,1592,2503,-0.6638586170720598,Biotransform,H-1N-1O1,0,0,C7H15N3O2,C7H14N2O3,716,0,0,,,,,0,0
48055,66678,633,2452,3295,-0.08899272155787652,Biotransform,H-1N-1O1,0,0,C6H10N2O4,C6H9N1O5,720,0,0,,,,,0,0
57618,66678,634,2911,3295,-0.08899272155787652,Biotransform,H-1N-1O1,0,0,C6H10N2O4,C6H9N1O5,726,0,0,,,,,0,0
98385,58567,635,4700,2963,0.4821479732183213,Biotransform,H-1N-1O1,0,0,C6H14N4O2,C6H13N3O3,732,0,0,,,0.1188218786983108,,0.1188219,1
98385,62286,636,4700,3079,0.4821479732183213,Biotransform,H-1N-1O1,0,0,C6H14N4O2,C6H13N3O3,736,0,0,,,0.1188218786983108,,0.1188219,1
143558,58567,637,5620,2963,-0.08896852859472852,Biotransform,H-1N-1O1,0,0,C6H14N4O2,C6H13N3O3,740,0,0,,,0.12959160608580308,,0.1295916,1
143558,62286,638,5620,3079,-0.08896852859472852,Biotransform,H-1N-1O1,0,0,C6H14N4O2,C6H13N3O3,744,0,0,,,0.12959160608580308,,0.1295916,1
149432,58567,639,5859,2963,-0.08896852859472852,Biotransform,H-1N-1O1,0,0,C6H14N4O2,C6H13N3O3,748,0,0,,,,,0,0
149432,62286,640,5859,3079,-0.08896852859472852,Biotransform,H-1N-1O1,0,0,C6H14N4O2,C6H13N3O3,752,0,0,,,,,0,0
25151,80293,641,1464,3827,4.455848877337304,Biotransform,H-1N-1O1,0,0,C5H9N3O4,C5H8N2O5,756,0,0,,,,,0,0
65321,80293,642,3230,3827,-0.0884896315602537,Biotransform,H-1N-1O1,0,0,C5H9N3O4,C5H8N2O5,760,0,0,,,,,0,0
58567,50806,643,2963,2527,-0.0884713385714121,Biotransform,H-1N-1O1,0,0,C6H13N3O3,C6H12N2O4,765,0,0,,,,,0,0
62286,50806,644,3079,2527,-0.0884713385714121,Biotransform,H-1N-1O1,0,0,C6H13N3O3,C6H12N2O4,769,0,0,,,,,0,0
15842,50190,650,770,2505,-0.08602588835698803,Biotransform,H-1N-1O1,0,0,C8H12N4O1,C8H11N3O2,783,0,0,,,,,0,0
75869,124281,662,3671,5316,-5.997998076041195,Biotransform,H-1N-1O1,0,0,C3H8N1O6P1,C3H7O7P1,829,0,0,,,,,0,0
75869,84985,663,3671,3968,-0.08375591968160025,Biotransform,H-1N-1O1,0,0,C3H8N1O6P1,C3H7O7P1,834,0,0,,,,,0,0
31152,18255,664,1815,937,0.4535480857783447,Biotransform,H-1N-1O1,0,0,C9H19N3O1,C9H18N2O2,844,0,0,,,,,0,0
33313,18255,665,1950,937,0.4535480857783447,Biotransform,H-1N-1O1,0,0,C9H19N3O1,C9H18N2O2,846,0,0,,,,,0,0
18255,11827,668,937,516,-0.08325102318110432,Biotransform,H-1N-1O1,0,0,C9H18N2O2,C9H17N1O3,855,0,0,,,,,0,0
49424,36411,669,2486,2064,-0.08282662255788889,Biotransform,H-1N-1O1,0,0,C7H13N3O3,C7H12N2O4,859,0,0,,,,,0,0
49424,56329,670,2486,2852,-0.08282662255788889,Biotransform,H-1N-1O1,0,0,C7H13N3O3,C7H12N2O4,863,0,0,,,0.3593272891125565,,0.3593273,1
36411,64848,672,2064,3204,-0.08239554350288124,Biotransform,H-1N-1O1,0,0,C7H12N2O4,C7H11N1O5,871,0,0,,,,,0,0
56329,64848,673,2852,3204,-0.08239554350288124,Biotransform,H-1N-1O1,0,0,C7H12N2O4,C7H11N1O5,877,0,0,,,0.2919177351976748,,0.2919177,1
98397,65128,675,4703,3219,0.44641454076165216,Biotransform,H-1N-1O1,0,0,C7H16N4O2,C7H15N3O3,885,0,0,,,,,0,0
98397,56101,676,4703,2839,0.9752033697829711,Biotransform,H-1N-1O1,0,0,C7H16N4O2,C7H15N3O3,889,0,0,,,,,0,0
93869,65128,677,4478,3219,-0.0823748040871085,Biotransform,H-1N-1O1,0,0,C7H16N4O2,C7H15N3O3,893,0,0,,,,,0,0
93869,56101,678,4478,2839,0.44641430455223363,Biotransform,H-1N-1O1,0,0,C7H16N4O2,C7H15N3O3,897,0,0,,,,,0,0
74034,82411,682,3587,3898,-0.6049844604336508,Biotransform,H-1N-1O1,0,0,C6H10N2O5,C6H9N1O6,906,0,0,,,,,0,0
82411,87018,685,3898,4052,8.250972151085353,Biotransform,H-1N-1O1,0,0,C6H9N1O6,C6H8O7,925,0,0,,,,,0,0
16398,25679,691,799,1494,-0.07904403353516276,Biotransform,H-1N-1O1,0,0,C8H12N4O2,C8H11N3O3,948,0,0,,,,,0,0
16398,65345,692,799,3233,-0.07904403353516276,Biotransform,H-1N-1O1,0,0,C8H12N4O2,C8H11N3O3,951,0,0,,,,,0,0
19472,93131,704,1064,4409,-0.5692792989070393,Biotransform,H-1N-1O1,0,0,C7H10N2O3S1,C7H9N1O4S1,974,0,0,,,,,0,0
20069,42993,706,1142,2300,6.325939165017694,Biotransform,H-1N-1O1,0,0,C11H10N2S1,C11H9N1O1S1,978,0,0,,,,,0,0
20221,42993,707,1170,2300,5.83342664458065,Biotransform,H-1N-1O1,0,0,C11H10N2S1,C11H9N1O1S1,980,0,0,,,,,0,0
88001,30816,709,4146,1776,-0.07669096615436378,Biotransform,H-1N-1O1,0,0,C8H18N4O2,C8H17N3O3,986,0,0,,,,,0,0
88001,66117,710,4146,3271,-0.07669096615436378,Biotransform,H-1N-1O1,0,0,C8H18N4O2,C8H17N3O3,990,0,0,,,,,0,0
88001,75898,711,4146,3674,0.4156118595646793,Biotransform,H-1N-1O1,0,0,C8H18N4O2,C8H17N3O3,994,0,0,,,,,0,0
30816,53769,713,1776,2685,-0.07632124591692643,Biotransform,H-1N-1O1,0,0,C8H17N3O3,C8H16N2O4,999,0,0,,,,,0,0
66117,53769,715,3271,2685,-0.07632124591692643,Biotransform,H-1N-1O1,0,0,C8H17N3O3,C8H16N2O4,1007,0,0,,,,,0,0
75898,53769,717,3674,2685,-0.56625092858756,Biotransform,H-1N-1O1,0,0,C8H17N3O3,C8H16N2O4,1015,0,0,,,,,0,0
53769,28380,722,2685,1660,-8.364869254645338,Biotransform,H-1N-1O1,0,0,C8H16N2O4,C8H15N1O5,1030,0,0,,,,,0,0
92268,15249,723,4336,718,-0.07594159546673308,Biotransform,H-1N-1O1,0,0,C9H20N2O3,C9H19N1O4,1034,0,0,,,,,0,0
96290,54234,736,4597,2715,-0.07207965081345194,Biotransform,H-1N-1O1,0,0,C8H17N5O2,C8H16N4O3,1073,0,0,,,,,0,0
92744,20232,737,4372,1172,-1.9141381289283683,Biotransform,H-1N-1O1,0,0,C13H16N2O1,C13H15N1O2,1075,0,0,,,,,0,0
20218,53795,739,1169,2687,1.3039312936071648,Biotransform,H-1N-1O1,0,0,C9H19N3O3,C9H18N2O4,1081,0,0,,,,,0,0
65132,53795,740,3220,2687,-0.07141726616757925,Biotransform,H-1N-1O1,0,0,C9H19N3O3,C9H18N2O4,1085,0,0,,,,,0,0
94518,53795,741,4525,2687,-0.07141726616757925,Biotransform,H-1N-1O1,0,0,C9H19N3O3,C9H18N2O4,1089,0,0,,,,,0,0
53795,53478,745,2687,2646,-0.07109653962122557,Biotransform,H-1N-1O1,0,0,C9H18N2O4,C9H17N1O5,1099,0,0,,,,,0,0
53795,25161,746,2687,1466,0.385293960729013,Biotransform,H-1N-1O1,0,0,C9H18N2O4,C9H17N1O5,1105,0,0,,,,,0,0
27091,27234,750,1591,1603,7.133808998188577,Biotransform,H-1N-1O1,0,0,C11H15N3O2,C11H14N2O3,1121,0,0,,,,,0,0
42007,42017,758,2262,2263,0.37175467086242625,Biotransform,H-1N-1O1,0,0,C9H14N4O3,C9H13N3O4,1169,0,0,,,,,0,0
42007,20448,759,2262,1194,0.8121071487867885,Biotransform,H-1N-1O1,0,0,C9H14N4O3,C9H13N3O4,1174,0,0,,,,,0,0
59879,42017,760,2991,2263,0.37175467086242625,Biotransform,H-1N-1O1,0,0,C9H14N4O3,C9H13N3O4,1179,0,0,,,0.3692067621901282,,0.3692068,1
59879,20448,761,2991,1194,0.8121071487867885,Biotransform,H-1N-1O1,0,0,C9H14N4O3,C9H13N3O4,1184,0,0,,,,,0,0
70344,17622,774,3440,883,0.3667921922610672,Biotransform,H-1N-1O1,0,0,C11H23N3O2,C11H22N2O3,1248,0,0,,,,,0,0
76578,93174,775,3699,4411,-0.0674313843068163,Biotransform,H-1N-1O1,0,0,C8H10N2O4S1,C8H9N1O5S1,1251,0,0,,,,,0,0
75925,75359,780,3677,3647,0.7945209631475377,Biotransform,H-1N-1O1,0,0,C8H17N5O3,C8H16N4O4,1289,0,0,,,,,0,0
21526,57673,785,1306,2914,2.485394777532045,Biotransform,H-1N-1O1,0,0,C10H22N2O4,C10H21N1O5,1309,0,0,,,,,0,0
18927,75183,786,1013,3636,-3.45571270980375,Biotransform,H-1N-1O1,0,0,C7H10N1O6P1,C7H9O7P1,1311,0,0,,,,,0,0
55189,19983,796,2788,1129,0.35014427967831424,Biotransform,H-1N-1O1,0,0,C10H16N4O3,C10H15N3O4,1357,0,0,,,,,0,0
53700,62318,802,2680,3082,0.34584181067855974,Biotransform,H-1N-1O1,0,0,C10H17N3O4,C10H16N2O5,1384,0,0,,,,,0,0
64668,33443,803,3193,1959,-0.06380707029070173,Biotransform,H-1N-1O1,0,0,C11H21N3O3,C11H20N2O4,1389,0,0,,,,,0,0
77389,33443,804,3723,1959,-0.06380707029070173,Biotransform,H-1N-1O1,0,0,C11H21N3O3,C11H20N2O4,1393,0,0,,,,,0,0
33443,18612,808,1959,971,-0.06355093210736472,Biotransform,H-1N-1O1,0,0,C11H20N2O4,C11H19N1O5,1409,0,0,,,,,0,0
63799,52527,811,3147,2602,-0.06329105611922954,Biotransform,H-1N-1O1,0,0,C9H19N5O3,C9H18N4O4,1426,0,0,,,,,0,0
63168,79521,821,3122,3798,-0.06305118084659023,Biotransform,H-1N-1O1,0,0,C9H14N2O6,C9H13N1O7,1467,0,0,,,,,0,0
63168,21532,822,3122,1308,1.1511825134292606,Biotransform,H-1N-1O1,0,0,C9H14N2O6,C9H13N1O7,1474,0,0,,,,,0,0
52527,52533,825,2602,2603,-0.06303903583201892,Biotransform,H-1N-1O1,0,0,C9H18N4O4,C9H17N3O5,1498,0,0,,,,,0,0
71380,85724,830,3485,3993,0.34032288377806136,Biotransform,H-1N-1O1,0,0,C8H13N3O6,C8H12N2O7,1528,0,0,,,,,0,0
52533,65390,832,2603,3236,0.34027295357480497,Biotransform,H-1N-1O1,0,0,C9H17N3O5,C9H16N2O6,1551,0,0,,,0.20520336482114374,,0.2052034,1
69232,93199,833,3404,4412,-0.06255455561444519,Biotransform,H-1N-1O1,0,0,C8H12N2O5S1,C8H11N1O6S1,1559,0,0,,,,,0,0
66534,84552,872,3288,3950,0.32710912916030166,Biotransform,H-1N-1O1,0,0,C10H15N3O5,C10H14N2O6,1807,0,0,,,0.23097339236902814,,0.2309734,1
70595,54637,879,3454,2756,-6.647333935437502,Biotransform,H-1N-1O1,0,0,C10H15N3O5,C10H14N2O6,1877,0,0,,,,,0,0
70595,84552,881,3454,3950,-6.647333935437502,Biotransform,H-1N-1O1,0,0,C10H15N3O5,C10H14N2O6,1897,0,0,,,0.23118425588841607,,0.2311843,1
30482,25550,885,1755,1483,1.869249370680043,Biotransform,H-1N-1O1,0,0,C11H22N4O3,C11H21N3O4,1919,0,0,,,,,0,0
30482,29448,886,1755,1715,1.869249370680043,Biotransform,H-1N-1O1,0,0,C11H22N4O3,C11H21N3O4,1921,0,0,,,,,0,0
43093,84871,887,2313,3962,-0.060102737971850534,Biotransform,H-1N-1O1,0,0,C12H26N4O2,C12H25N3O3,1923,0,0,,,,,0,0
71398,79138,892,3486,3779,-0.44448012659813046,Biotransform,H-1N-1O1,0,0,C6H14N1O8P1,C6H13O9P1,1985,0,0,,,,,0,0
71398,74855,893,3486,3624,-0.059908535863895405,Biotransform,H-1N-1O1,0,0,C6H14N1O8P1,C6H13O9P1,2000,0,0,,,,,0,0
25550,49457,894,1483,2491,-0.4442964480329273,Biotransform,H-1N-1O1,0,0,C11H21N3O4,C11H20N2O5,2015,0,0,,,,,0,0
29448,49457,895,1715,2491,-0.4442964480329273,Biotransform,H-1N-1O1,0,0,C11H21N3O4,C11H20N2O5,2020,0,0,,,,,0,0
57863,64731,896,2925,3197,0.32451474762612803,Biotransform,H-1N-1O1,0,0,C10H21N5O3,C10H20N4O4,2025,0,0,,,,,0,0
57863,74063,897,2925,3589,0.7089104234489788,Biotransform,H-1N-1O1,0,0,C10H21N5O3,C10H20N4O4,2027,0,0,,,,,0,0
94024,64731,898,4493,3197,-0.05988120069901725,Biotransform,H-1N-1O1,0,0,C10H21N5O3,C10H20N4O4,2029,0,0,,,,,0,0
94024,74063,899,4493,3589,0.3245146228840218,Biotransform,H-1N-1O1,0,0,C10H21N5O3,C10H20N4O4,2031,0,0,,,,,0,0
40811,64325,902,2225,3172,-2.3582587965722435,Biotransform,H-1N-1O1,0,0,C9H12N2O5S1,C9H11N1O6S1,2037,0,0,,,,,0,0
49457,54793,905,2491,2775,-0.05965813798281429,Biotransform,H-1N-1O1,0,0,C11H20N2O5,C11H19N1O6,2062,0,0,,,,,0,0
81465,92141,912,3864,4329,0.7010534066778062,Biotransform,H-1N-1O1,0,0,C9H14N2O7,C9H13N1O8,2140,0,0,,,,,0,0
81465,42049,913,3864,2267,1.461323203428548,Biotransform,H-1N-1O1,0,0,C9H14N2O7,C9H13N1O8,2149,0,0,,,,,0,0
64980,92141,914,3211,4329,0.32091795269363527,Biotransform,H-1N-1O1,0,0,C9H14N2O7,C9H13N1O8,2157,0,0,,,,,0,0
64980,42049,915,3211,2267,1.0811880384500838,Biotransform,H-1N-1O1,0,0,C9H14N2O7,C9H13N1O8,2166,0,0,,,,,0,0
85073,92141,916,3973,4329,0.32091795269363527,Biotransform,H-1N-1O1,0,0,C9H14N2O7,C9H13N1O8,2174,0,0,,,,,0,0
85073,42049,917,3973,2267,1.0811880384500838,Biotransform,H-1N-1O1,0,0,C9H14N2O7,C9H13N1O8,2183,0,0,,,,,0,0
18964,10996,930,1020,427,-0.4375930289297251,Biotransform,H-1N-1O1,0,0,C12H17N5O2,C12H16N4O3,2291,0,0,,,,,0,0
18964,16421,931,1020,803,-0.058980269852312535,Biotransform,H-1N-1O1,0,0,C12H17N5O2,C12H16N4O3,2296,0,0,,,,,0,0
18964,19269,932,1020,1054,-0.058980269852312535,Biotransform,H-1N-1O1,0,0,C12H17N5O2,C12H16N4O3,2301,0,0,,,,,0,0
65155,90915,968,3222,4262,0.3102056146121979,Biotransform,H-1N-1O1,0,0,C11H21N5O3,C11H20N4O4,2562,0,0,,,,,0,0
76598,90915,969,3700,4262,0.3102056146121979,Biotransform,H-1N-1O1,0,0,C11H21N5O3,C11H20N4O4,2565,0,0,,,,,0,0
93872,65159,981,4479,3223,-0.05681998000779918,Biotransform,H-1N-1O1,0,0,C11H23N5O3,C11H22N4O4,2640,0,0,,,,,0,0
54378,66565,985,2736,3290,-0.05662428878122306,Biotransform,H-1N-1O1,0,0,C10H18N4O5,C10H17N3O6,2658,0,0,,,0.21996782042931554,,0.2199678,1
54378,63974,986,2736,3157,0.3068644219310376,Biotransform,H-1N-1O1,0,0,C10H18N4O5,C10H17N3O6,2667,0,0,,,0.21996782042931554,,0.2199678,1
64348,66565,987,3174,3290,-0.42011311082865155,Biotransform,H-1N-1O1,0,0,C10H18N4O5,C10H17N3O6,2676,0,0,,,,,0,0
64348,63974,988,3174,3157,-0.056624267992315104,Biotransform,H-1N-1O1,0,0,C10H18N4O5,C10H17N3O6,2685,0,0,,,,,0,0
65159,72636,989,3223,3529,-0.4200575330453297,Biotransform,H-1N-1O1,0,0,C11H22N4O4,C11H21N3O5,2694,0,0,,,,,0,0
65159,75984,990,3223,3682,-0.4200575330453297,Biotransform,H-1N-1O1,0,0,C11H22N4O4,C11H21N3O5,2699,0,0,,,,,0,0
66565,79686,993,3290,3806,-0.05642248080091257,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2719,0,0,,,0.20207645669925253,,0.2020765,1
66565,84583,994,3290,3951,-0.05642248080091257,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2731,0,0,,,0.20207645669925253,,0.2020765,1
66565,64004,995,3290,3158,0.6679637439570452,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2743,0,0,,,,,0,0
63974,79686,996,3157,3806,-0.41861583521486195,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2755,0,0,,,0.20207645669925253,,0.2020765,1
63974,84583,997,3157,3951,-0.41861583521486195,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2767,0,0,,,0.20207645669925253,,0.2020765,1
63974,64004,998,3157,3158,0.3057706519109576,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2779,0,0,,,,,0,0
51319,64390,1025,2550,3176,5.224775280501104,Biotransform,H-1N-1O1,0,0,C11H17N5O4,C11H16N4O5,3001,0,0,,,,,0,0
64390,43363,1031,3176,2320,0.9976344020043088,Biotransform,H-1N-1O1,0,0,C11H16N4O5,C11H15N3O6,3059,0,0,,,,,0,0
75992,75440,1054,3683,3650,-0.05387727114314792,Biotransform,H-1N-1O1,0,0,C10H20N6O4,C10H19N5O5,3262,0,0,,,,,0,0
75440,74490,1059,3650,3608,0.2909872035550356,Biotransform,H-1N-1O1,0,0,C10H19N5O5,C10H18N4O6,3298,0,0,,,0.22451277351019228,,0.2245128,1
15986,45497,1079,786,2385,0.9541998577210191,Biotransform,H-1N-1O1,0,0,C11H15N5O3S1,C11H14N4O4S1,3434,0,0,,,,,0,0
18536,45497,1080,964,2385,0.9541998577210191,Biotransform,H-1N-1O1,0,0,C11H15N5O3S1,C11H14N4O4S1,3448,0,0,,,,,0,0
71524,45497,1081,3491,2385,0.9541998577210191,Biotransform,H-1N-1O1,0,0,C11H15N5O3S1,C11H14N4O4S1,3462,0,0,,,,,0,0
19102,45497,1082,1034,2385,0.6187124981080779,Biotransform,H-1N-1O1,0,0,C11H15N5O3S1,C11H14N4O4S1,3476,0,0,,,,,0,0
29454,58230,1086,1716,2945,-0.05173227004213822,Biotransform,H-1N-1O1,0,0,C12H20N4O5,C12H19N3O6,3531,0,0,,,,,0,0
50528,58230,1087,2516,2945,-0.05173227004213822,Biotransform,H-1N-1O1,0,0,C12H20N4O5,C12H19N3O6,3538,0,0,,,,,0,0
57908,55636,1124,2927,2821,0.273116733073178,Biotransform,H-1N-1O1,0,0,C11H20N2O8,C11H19N1O9,3900,0,0,,,,,0,0
57908,76000,1125,2927,3684,0.273116733073178,Biotransform,H-1N-1O1,0,0,C11H20N2O8,C11H19N1O9,3909,0,0,,,,,0,0
57908,20993,1126,2927,1277,1.2436566161054985,Biotransform,H-1N-1O1,0,0,C11H20N2O8,C11H19N1O9,3918,0,0,,,,,0,0
62156,75456,1159,3072,3652,-0.04896372122376258,Biotransform,H-1N-1O1,0,0,C12H23N5O5,C12H22N4O6,4224,0,0,,,,,0,0
27577,72733,1160,1623,3535,-1.9296285850534096,Biotransform,H-1N-1O1,0,0,C8H11N6O4P1S1,C8H10N5O5P1S1,4231,0,0,,,,,0,0
69855,66259,1169,3424,3277,0.26053292204478784,Biotransform,H-1N-1O1,0,0,C9H14N3O8P1,C9H13N2O9P1,4323,0,0,,,,,0,0
14326,16061,1216,670,789,0.24454903249959367,Biotransform,H-1N-1O1,0,0,C17H32N2O5,C17H31N1O6,4843,0,0,,,,,0,0
14326,18082,1217,670,926,0.5342234085591526,Biotransform,H-1N-1O1,0,0,C17H32N2O5,C17H31N1O6,4848,0,0,,,,,0,0
14326,18935,1218,670,1015,0.5342234085591526,Biotransform,H-1N-1O1,0,0,C17H32N2O5,C17H31N1O6,4853,0,0,,,,,0,0
18479,16061,1219,955,789,0.24454903249959367,Biotransform,H-1N-1O1,0,0,C17H32N2O5,C17H31N1O6,4858,0,0,,,,,0,0
18479,18082,1220,955,926,0.5342234085591526,Biotransform,H-1N-1O1,0,0,C17H32N2O5,C17H31N1O6,4863,0,0,,,,,0,0
18479,18935,1221,955,1015,0.5342234085591526,Biotransform,H-1N-1O1,0,0,C17H32N2O5,C17H31N1O6,4868,0,0,,,,,0,0
58876,67015,1226,2972,3317,-0.04475831973278558,Biotransform,H-1N-1O1,0,0,C10H14N5O7P1,C10H13N4O8P1,4907,0,0,,,,,0,0
18349,14335,1239,947,671,-0.04425059998793445,Biotransform,H-1N-1O1,0,0,C19H13N1O4S1,C19H12O5S1,5047,0,0,,,,,0,0
